step,epoch,train_loss,train_acc,val_loss,val_acc,timestamp,timestamp_fmt,duration,duration_fmt,grad_mean
1,1,1.9496755559921264,0.2882,1.8511872318267821,0.3244,1745089109.97241,2025/04/20 03:58:29,2.0335891246795654,2.0s,0.0004039957420900464
2,2,1.715684927368164,0.3696,1.7228092283248901,0.3844,1745089111.1647797,2025/04/20 03:58:31,3.225958824157715,3.2s,0.00047719990834593773
3,3,1.6379136520385742,0.3972,1.6270978551864623,0.404,1745089112.3996263,2025/04/20 03:58:32,4.460805416107178,4.5s,0.0003905325720552355
4,4,1.595754263973236,0.4162,1.5464874710083008,0.4488,1745089113.5488038,2025/04/20 03:58:33,5.609982967376709,5.6s,0.00023232937382999808
5,5,1.5193089511871338,0.4448,1.6029017696380614,0.426,1745089114.692252,2025/04/20 03:58:34,6.753431081771851,6.8s,0.00027418803074397147
6,6,1.4595398166656495,0.467,1.4238756972312927,0.481,1745089115.875011,2025/04/20 03:58:35,7.936190128326416,7.9s,0.00032320639002136886
7,7,1.4025219388961792,0.489,1.3976703756332398,0.4914,1745089117.0659034,2025/04/20 03:58:37,9.127082586288452,9.1s,0.0004119947843719274
8,8,1.3648905906677247,0.5046,1.3899089149475097,0.4986,1745089118.2738616,2025/04/20 03:58:38,10.335040807723999,10.3s,0.000481985422084108
9,9,1.3151130142211913,0.5274,1.3423494354248047,0.5136,1745089119.4340193,2025/04/20 03:58:39,11.495198488235474,11.5s,0.0004016031452920288
10,10,1.2895276372909545,0.5372,1.3304060270309448,0.5146,1745089120.5842235,2025/04/20 03:58:40,12.645402669906616,12.6s,0.0005170247750356793
