step,epoch,lr,train_loss,train_acc,val_loss,val_acc,dur_total_core,dur_total_core_fmt,dur_train_core,dur_train_core_fmt,dur_total,dur_total_fmt,dur_train,dur_train_fmt,progress
1,1,0.005,4.302578637695312,0.0518,,,18.72160840034485,18.7s,18.721765518188477,18.7s,18.801059246063232,18.8s,18.801066398620605,18.8s,0.2%
2,2,0.004999922894111975,3.851201717376709,0.1014,,,20.495968341827393,20.5s,20.496245622634888,20.5s,20.874912977218628,20.9s,20.87492299079895,20.9s,0.5%
3,3,0.004999691581204152,3.682549136352539,0.13,,,22.1727294921875,22.2s,22.173184871673584,22.2s,22.641993522644043,22.6s,22.642009735107422,22.6s,0.8%
4,4,0.004999306075545002,3.5187163444519043,0.1508,4.0621817008972165,0.1202,29.307026386260986,29.3s,23.8420250415802,23.8s,36.27787375450134,36.3s,24.387810945510864,24.4s,1.0%
5,5,0.0049987664009143295,3.3866003799438475,0.1772,,,30.980929136276245,31.0s,25.516066074371338,25.5s,38.050588607788086,38.1s,26.160528659820557,26.2s,1.2%
6,6,0.004998072590601808,3.2583731773376465,0.2024,,,32.65463829040527,32.7s,27.189922094345093,27.2s,39.807642221450806,39.8s,27.917585849761963,27.9s,1.5%
7,7,0.004997224687404926,3.1539041954040528,0.218,,,34.32991647720337,34.3s,28.865388870239258,28.9s,41.59103608131409,41.6s,29.700984716415405,29.7s,1.8%
8,8,0.004996222743626346,3.057975652694702,0.2402,3.6127208251953125,0.1684,36.80633854866028,36.8s,30.54082727432251,30.5s,44.87207078933716,44.9s,31.45034408569336,31.5s,2.0%
9,9,0.00499506682107068,2.9412612464904786,0.253,,,38.477503538131714,38.5s,32.21211099624634,32.2s,46.617966651916504,46.6s,33.196242570877075,33.2s,2.2%
10,10,0.004993756991040676,2.855189708328247,0.2794,,,40.15323352813721,40.2s,33.88801574707031,33.9s,48.38865351676941,48.4s,34.966933250427246,35.0s,2.5%
11,11,0.004992293334332821,2.7627781497955324,0.294,,,41.837406873703,41.8s,35.57239031791687,35.6s,50.1632239818573,50.2s,36.74150896072388,36.7s,2.8%
12,12,0.004990675941232354,2.6965348747253417,0.3032,3.4794439598083495,0.2103,44.28072237968445,44.3s,37.25108790397644,37.3s,53.20110774040222,53.2s,38.51585936546326,38.5s,3.0%
13,13,0.004988904911507701,2.6039533203125,0.3206,,,45.96025633811951,46.0s,38.93077349662781,38.9s,54.96355104446411,55.0s,40.27830672264099,40.3s,3.2%
14,14,0.004986980354404317,2.5398777740478518,0.3446,,,47.642133474349976,47.6s,40.61277461051941,40.6s,56.733067989349365,56.7s,42.04782700538635,42.0s,3.5%
15,15,0.00498490238863795,2.4639185176849363,0.3542,,,49.32727289199829,49.3s,42.29802989959717,42.3s,58.49606966972351,58.5s,43.81083059310913,43.8s,3.8%
16,16,0.0049826711423873165,2.39591706199646,0.376,3.3233194999694824,0.2388,51.7955756187439,51.8s,43.994001150131226,44.0s,61.54764437675476,1.0m,45.58740234375,45.6s,4.0%
17,17,0.004980286753286195,2.3275748184204104,0.375,,,53.50820446014404,53.5s,45.706791400909424,45.7s,63.34909152984619,1.1m,47.38885545730591,47.4s,4.2%
18,18,0.004977749368414937,2.249009659576416,0.399,,,55.223084688186646,55.2s,47.42178392410278,47.4s,65.13688039779663,1.1m,49.176647424697876,49.2s,4.5%
19,19,0.0049750591442913935,2.1833188232421876,0.4142,,,56.94102144241333,56.9s,49.13983917236328,49.1s,66.94966769218445,1.1m,50.98943758010864,51.0s,4.8%
20,20,0.004972216246861261,2.1462053554534912,0.4244,3.3695577129364014,0.2443,59.43494939804077,59.4s,50.85726857185364,50.9s,70.00329732894897,1.2m,52.77735137939453,52.8s,5.0%
