run_id,model_arc,train_dataset,val_dataset,num_classes,train_trans,val_trans,train_ndata,val_ndata,epochs,max_lr,wd,batch_size,base_epochs,iters/epoch,iters,processed_ndata,ndata_per_class,div,ensembles,scale_ch,num_params,criterion,optimizer,scheduler,step,epoch,lr,train_loss,train_acc,val_loss,val_acc,dur_total_core,dur_total_core_fmt,dur_train_core,dur_train_core_fmt,dur_total,dur_total_fmt,dur_train,dur_train_fmt,progress
run_2025-12-11_20-39-04_582725,resnet18,cifar100_train,cifar100_val,100,"[ToImage(), RandomCrop(size=(32, 32), padding=[4, 4, 4, 4], pad_if_needed=False, fill=0, padding_mode=constant), RandomHorizontalFlip(p=0.5), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]","[ToImage(), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]",500,10000,4000,0.005,0.05,128,10000,4,16000,2000000,5.0,1,1,1.0,11220132,CrossEntropyLoss,AdamW,CosineAnnealingLR,last: 4000,last: 4000,last: 7.710628041612792e-10,last: 0.00008011054998496548,last: 1.0,last: 7.857210479736328,last: 0.0916,last: 259.33581590652466,last: 4.3m,last: 228.57057929039001,last: 3.8m,last: 716.0595853328705,last: 11.9m,last: 579.4628355503082,last: 9.7m,last: 100.0%
run_2025-12-11_20-56-07_389198,resnet18,cifar100_train,cifar100_val,100,"[ToImage(), RandomCrop(size=(32, 32), padding=[4, 4, 4, 4], pad_if_needed=False, fill=0, padding_mode=constant), RandomHorizontalFlip(p=0.5), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]","[ToImage(), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]",500,10000,4000,0.005,0.05,128,10000,4,16000,2000000,5.0,16,256,0.0625,12183552,CrossEntropyLoss,AdamW,CosineAnnealingLR,last: 4000,last: 4000,last: 7.710628041612792e-10,last: 0.00010310949943959713,last: 1.0,last: 5.340894136810303,last: 0.1439,last: 3271.4575357437134,last: 54.5m,last: 2924.9913024902344,last: 48.7m,last: 3536.393303871155,last: 58.9m,last: 3175.0883224010468,last: 52.9m,last: 100.0%
run_2025-12-11_20-59-50_456938,resnet18,cifar100_train,cifar100_val,100,"[ToImage(), RandomCrop(size=(32, 32), padding=[4, 4, 4, 4], pad_if_needed=False, fill=0, padding_mode=constant), RandomHorizontalFlip(p=0.5), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]","[ToImage(), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]",100,10000,20000,0.005,0.05,128,10000,1,20000,2000000,1.0,1,1,1.0,11220132,CrossEntropyLoss,AdamW,CosineAnnealingLR,last: 20000,last: 20000,last: 3.084251382068393e-11,last: 2.1457672971791908e-8,last: 1.0,last: 7.200627603912354,last: 0.0369,last: 234.40070915222168,last: 3.9m,last: 203.54777073860168,last: 3.4m,last: 1515.6644718647003,last: 25.3m,last: 1376.0758452415466,last: 22.9m,last: 100.0%
run_2025-12-11_21-31-23_834482,resnet18,cifar100_train,cifar100_val,100,"[ToImage(), RandomCrop(size=(32, 32), padding=[4, 4, 4, 4], pad_if_needed=False, fill=0, padding_mode=constant), RandomHorizontalFlip(p=0.5), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]","[ToImage(), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]",100,10000,20000,0.005,0.05,128,10000,1,20000,2000000,1.0,16,256,0.0625,12183552,CrossEntropyLoss,AdamW,CosineAnnealingLR,last: 20000,last: 20000,last: 3.084251382068393e-11,last: 3.327125341456849e-6,last: 1.0,last: 6.1457547752380375,last: 0.047,last: 3287.5513355731964,last: 54.8m,last: 2944.122489929199,last: 49.1m,last: 4484.438211917877,last: 1.2h,last: 4126.338383674622,last: 1.1h,last: 100.0%
run_2025-12-11_21-59-34_561954,resnet18,cifar100_train,cifar100_val,100,"[ToImage(), RandomCrop(size=(32, 32), padding=[4, 4, 4, 4], pad_if_needed=False, fill=0, padding_mode=constant), RandomHorizontalFlip(p=0.5), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]","[ToImage(), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]",50000,10000,200,0.005,0.05,128,20000,391,78200,10000000,500.0,1,1,1.0,11220132,CrossEntropyLoss,AdamW,CosineAnnealingLR,last: 200,last: 200,last: 3.0841879584853064e-7,last: 0.0009215841651055962,last: 0.9997,last: 1.6324458152770995,last: 0.7318,last: 890.054027557373,last: 14.8m,last: 859.0066928863525,last: 14.3m,last: 2247.920298576355,last: 37.5m,last: 2109.9158415794373,last: 35.2m,last: 100.0%
run_2025-12-11_21-59-44_680855,resnet18,cifar100_train,cifar100_val,100,"[ToImage(), RandomCrop(size=(32, 32), padding=[4, 4, 4, 4], pad_if_needed=False, fill=0, padding_mode=constant), RandomHorizontalFlip(p=0.5), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]","[ToImage(), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]",50000,10000,200,0.005,0.05,128,20000,391,78200,10000000,500.0,16,256,0.0625,12183552,CrossEntropyLoss,AdamW,CosineAnnealingLR,last: 200,last: 200,last: 3.0841879584853064e-7,last: 0.30315157225608824,last: 0.94408,last: 1.2108852300643922,last: 0.6697,last: 14724.217080831528,last: 4.1h,last: 14378.819458961487,last: 4.0h,last: 14806.191768407822,last: 4.1h,last: 14445.30794620514,last: 4.0h,last: 100.0%
run_2025-12-11_22-17-07_383894,resnet18,cifar100_train,cifar100_val,100,"[ToImage(), RandomCrop(size=(32, 32), padding=[4, 4, 4, 4], pad_if_needed=False, fill=0, padding_mode=constant), RandomHorizontalFlip(p=0.5), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]","[ToImage(), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]",5000,10000,800,0.005,0.05,128,20000,40,32000,4000000,50.0,1,1,1.0,11220132,CrossEntropyLoss,AdamW,CosineAnnealingLR,last: 800,last: 800,last: 1.9276546323609985e-8,last: 0.003321122455596924,last: 0.9998,last: 4.947617904663086,last: 0.2821,last: 386.38423442840576,last: 6.4m,last: 355.01460242271423,last: 5.9m,last: 1011.3466100692749,last: 16.9m,last: 875.7413303852081,last: 14.6m,last: 100.0%
run_2025-12-11_22-34-39_701596,resnet18,cifar100_train,cifar100_val,100,"[ToImage(), RandomCrop(size=(32, 32), padding=[4, 4, 4, 4], pad_if_needed=False, fill=0, padding_mode=constant), RandomHorizontalFlip(p=0.5), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]","[ToImage(), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]",5000,10000,800,0.005,0.05,128,20000,40,32000,4000000,50.0,16,256,0.0625,12183552,CrossEntropyLoss,AdamW,CosineAnnealingLR,last: 800,last: 800,last: 1.9276546323609985e-8,last: 0.02710349745750427,last: 0.9998,last: 3.073518212509155,last: 0.3869,last: 6139.67071390152,last: 1.7h,last: 5793.446964263916,last: 1.6h,last: 6228.405713796616,last: 1.7h,last: 5867.1100170612335,last: 1.6h,last: 100.0%
run_2025-12-11_22-37-32_057723,resnet18,cifar100_train,cifar100_val,100,"[ToImage(), RandomCrop(size=(32, 32), padding=[4, 4, 4, 4], pad_if_needed=False, fill=0, padding_mode=constant), RandomHorizontalFlip(p=0.5), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]","[ToImage(), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]",500,10000,8000,0.005,0.05,128,20000,4,32000,4000000,5.0,1,1,1.0,11220132,CrossEntropyLoss,AdamW,CosineAnnealingLR,last: 8000,last: 8000,last: 1.9276570839554764e-10,last: 6.1383246356854215e-6,last: 1.0,last: 7.944564538574219,last: 0.0966,last: 479.2428722381592,last: 8.0m,last: 448.1368751525879,last: 7.5m,last: 1277.2284078598022,last: 21.3m,last: 1139.7519791126251,last: 19.0m,last: 100.0%
run_2025-12-11_22-54-03_950293,resnet18,cifar100_train,cifar100_val,100,"[ToImage(), RandomCrop(size=(32, 32), padding=[4, 4, 4, 4], pad_if_needed=False, fill=0, padding_mode=constant), RandomHorizontalFlip(p=0.5), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]","[ToImage(), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]",500,10000,8000,0.005,0.05,128,20000,4,32000,4000000,5.0,16,256,0.0625,12183552,CrossEntropyLoss,AdamW,CosineAnnealingLR,last: 8000,last: 8000,last: 1.9276570839554764e-10,last: 8.18389818596188e-6,last: 1.0,last: 5.555890502929688,last: 0.1359,last: 6206.358065605164,last: 1.7h,last: 5858.667901754379,last: 1.6h,last: 6723.144323587418,last: 1.9h,last: 6360.293015956879,last: 1.8h,last: 100.0%
run_2025-12-11_23-15-09_567742,resnet18,cifar100_train,cifar100_val,100,"[ToImage(), RandomCrop(size=(32, 32), padding=[4, 4, 4, 4], pad_if_needed=False, fill=0, padding_mode=constant), RandomHorizontalFlip(p=0.5), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]","[ToImage(), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]",100,10000,40000,0.005,0.05,128,20000,1,40000,4000000,1.0,1,1,1.0,11220132,CrossEntropyLoss,AdamW,CosineAnnealingLR,last: 40000,last: 40000,last: 7.710628524559779e-12,last: 2.7418137094059603e-8,last: 1.0,last: 9.914787658691406,last: 0.0343,last: 428.0483901500702,last: 7.1m,last: 397.26585626602173,last: 6.6m,last: 2943.0307104587555,last: 49.1m,last: 2802.452545642853,last: 46.7m,last: 100.0%
run_2025-12-12_00-07-18_084347,resnet18,cifar100_train,cifar100_val,100,"[ToImage(), RandomCrop(size=(32, 32), padding=[4, 4, 4, 4], pad_if_needed=False, fill=0, padding_mode=constant), RandomHorizontalFlip(p=0.5), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]","[ToImage(), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]",100,10000,40000,0.005,0.05,128,20000,1,40000,4000000,1.0,16,256,0.0625,12183552,CrossEntropyLoss,AdamW,CosineAnnealingLR,last: 40000,last: 40000,last: 7.710628524559779e-12,last: 1.5723691149105434e-6,last: 1.0,last: 6.682181787109375,last: 0.0485,last: 6205.604844093323,last: 1.7h,last: 5864.015187501907,last: 1.6h,last: 8627.69644999504,last: 2.4h,last: 8271.069394826889,last: 2.3h,last: 100.0%
run_2025-12-12_00-19-27_267559,resnet18,cifar100_train,cifar100_val,100,"[ToImage(), RandomCrop(size=(32, 32), padding=[4, 4, 4, 4], pad_if_needed=False, fill=0, padding_mode=constant), RandomHorizontalFlip(p=0.5), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]","[ToImage(), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]",50000,10000,200,0.005,0.0005,128,10000,391,78200,10000000,500.0,1,1,1.0,11220132,CrossEntropyLoss,AdamW,CosineAnnealingLR,last: 200,last: 200,last: 3.0841879584853064e-7,last: 0.0007249289846408646,last: 0.9997,last: 3.2578638217926024,last: 0.6911,last: 885.3770761489868,last: 14.8m,last: 854.3707687854767,last: 14.2m,last: 2243.009345293045,last: 37.4m,last: 2104.9532194137573,last: 35.1m,last: 100.0%
run_2025-12-12_00-35-18_665213,resnet18,cifar100_train,cifar100_val,100,"[ToImage(), RandomCrop(size=(32, 32), padding=[4, 4, 4, 4], pad_if_needed=False, fill=0, padding_mode=constant), RandomHorizontalFlip(p=0.5), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]","[ToImage(), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]",50000,10000,200,0.005,0.0005,128,10000,391,78200,10000000,500.0,16,256,0.0625,12183552,CrossEntropyLoss,AdamW,CosineAnnealingLR,last: 200,last: 200,last: 3.0841879584853064e-7,last: 0.011242608253359794,last: 0.99806,last: 2.589800742149353,last: 0.6396,last: 14755.317176818848,last: 4.1h,last: 14410.416008472443,last: 4.0h,last: 14835.823829889297,last: 4.1h,last: 14475.862028837204,last: 4.0h,last: 100.0%
run_2025-12-12_00-57-14_545584,resnet18,cifar100_train,cifar100_val,100,"[ToImage(), RandomCrop(size=(32, 32), padding=[4, 4, 4, 4], pad_if_needed=False, fill=0, padding_mode=constant), RandomHorizontalFlip(p=0.5), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]","[ToImage(), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]",5000,10000,400,0.005,0.0005,128,10000,40,16000,2000000,50.0,1,1,1.0,11220132,CrossEntropyLoss,AdamW,CosineAnnealingLR,last: 400,last: 400,last: 7.710588802584138e-8,last: 0.010121261596679688,last: 0.9982,last: 8.025936291503907,last: 0.2383,last: 211.4799506664276,last: 3.5m,last: 180.3304808139801,last: 3.0m,last: 583.4168920516968,last: 9.7m,last: 447.14796686172485,last: 7.5m,last: 100.0%
run_2025-12-12_01-01-07_522122,resnet18,cifar100_train,cifar100_val,100,"[ToImage(), RandomCrop(size=(32, 32), padding=[4, 4, 4, 4], pad_if_needed=False, fill=0, padding_mode=constant), RandomHorizontalFlip(p=0.5), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]","[ToImage(), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]",5000,10000,400,0.005,0.0005,128,10000,40,16000,2000000,50.0,16,256,0.0625,12183552,CrossEntropyLoss,AdamW,CosineAnnealingLR,last: 400,last: 400,last: 7.710588802584138e-8,last: 0.015331234991550445,last: 0.9982,last: 5.45476432800293,last: 0.3425,last: 3276.5310995578766,last: 54.6m,last: 2927.7435142993927,last: 48.8m,last: 3329.181064605713,last: 55.5m,last: 2965.3798294067383,last: 49.4m,last: 100.0%
run_2025-12-12_01-07-32_101214,resnet18,cifar100_train,cifar100_val,100,"[ToImage(), RandomCrop(size=(32, 32), padding=[4, 4, 4, 4], pad_if_needed=False, fill=0, padding_mode=constant), RandomHorizontalFlip(p=0.5), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]","[ToImage(), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]",500,10000,4000,0.005,0.0005,128,10000,4,16000,2000000,5.0,1,1,1.0,11220132,CrossEntropyLoss,AdamW,CosineAnnealingLR,last: 4000,last: 4000,last: 7.710628041612792e-10,last: 0.00001870226883329451,last: 1.0,last: 16.37115725708008,last: 0.0822,last: 261.06987833976746,last: 4.4m,last: 229.8179967403412,last: 3.8m,last: 711.193706035614,last: 11.9m,last: 574.758056640625,last: 9.6m,last: 100.0%
run_2025-12-12_01-24-34_512887,resnet18,cifar100_train,cifar100_val,100,"[ToImage(), RandomCrop(size=(32, 32), padding=[4, 4, 4, 4], pad_if_needed=False, fill=0, padding_mode=constant), RandomHorizontalFlip(p=0.5), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]","[ToImage(), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]",500,10000,4000,0.005,0.0005,128,10000,4,16000,2000000,5.0,16,256,0.0625,12183552,CrossEntropyLoss,AdamW,CosineAnnealingLR,last: 4000,last: 4000,last: 7.710628041612792e-10,last: 0.000025265434305765667,last: 1.0,last: 7.6468358306884765,last: 0.1438,last: 3286.52704000473,last: 54.8m,last: 2939.0574696063995,last: 49.0m,last: 3558.2811262607574,last: 59.3m,last: 3195.5355751514435,last: 53.3m,last: 100.0%
run_2025-12-12_01-36-53_639320,resnet18,cifar100_train,cifar100_val,100,"[ToImage(), RandomCrop(size=(32, 32), padding=[4, 4, 4, 4], pad_if_needed=False, fill=0, padding_mode=constant), RandomHorizontalFlip(p=0.5), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]","[ToImage(), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]",100,10000,20000,0.005,0.0005,128,10000,1,20000,2000000,1.0,1,1,1.0,11220132,CrossEntropyLoss,AdamW,CosineAnnealingLR,last: 20000,last: 20000,last: 3.084251382068393e-11,last: 1.4305114426349519e-8,last: 1.0,last: 31.577960110473633,last: 0.0305,last: 231.8828408718109,last: 3.9m,last: 200.94557118415833,last: 3.3m,last: 1514.184070110321,last: 25.2m,last: 1373.8323307037354,last: 22.9m,last: 100.0%
run_2025-12-12_01-57-18_674091,resnet18,cifar100_train,cifar100_val,100,"[ToImage(), RandomCrop(size=(32, 32), padding=[4, 4, 4, 4], pad_if_needed=False, fill=0, padding_mode=constant), RandomHorizontalFlip(p=0.5), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]","[ToImage(), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]",100,10000,20000,0.005,0.0005,128,10000,1,20000,2000000,1.0,16,256,0.0625,12183552,CrossEntropyLoss,AdamW,CosineAnnealingLR,last: 20000,last: 20000,last: 3.084251382068393e-11,last: 8.225440240039461e-8,last: 1.0,last: 8.150734344482421,last: 0.0495,last: 3306.189290046692,last: 55.1m,last: 2960.4585847854614,last: 49.3m,last: 4538.875172138214,last: 1.3h,last: 4177.8276908397675,last: 1.2h,last: 100.0%
run_2025-12-12_02-06-55_794273,resnet18,cifar100_train,cifar100_val,100,"[ToImage(), RandomCrop(size=(32, 32), padding=[4, 4, 4, 4], pad_if_needed=False, fill=0, padding_mode=constant), RandomHorizontalFlip(p=0.5), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]","[ToImage(), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]",50000,10000,200,0.005,0.0005,128,20000,391,78200,10000000,500.0,1,1,1.0,11220132,CrossEntropyLoss,AdamW,CosineAnnealingLR,last: 200,last: 200,last: 3.0841879584853064e-7,last: 0.0006152540707681328,last: 0.99978,last: 3.393988666534424,last: 0.6824,last: 888.778000831604,last: 14.8m,last: 857.8698480129242,last: 14.3m,last: 2261.9859166145325,last: 37.7m,last: 2123.8825447559357,last: 35.4m,last: 100.0%
run_2025-12-12_02-28-31_017300,resnet18,cifar100_train,cifar100_val,100,"[ToImage(), RandomCrop(size=(32, 32), padding=[4, 4, 4, 4], pad_if_needed=False, fill=0, padding_mode=constant), RandomHorizontalFlip(p=0.5), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]","[ToImage(), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]",50000,10000,200,0.005,0.0005,128,20000,391,78200,10000000,500.0,16,256,0.0625,12183552,CrossEntropyLoss,AdamW,CosineAnnealingLR,last: 200,last: 200,last: 3.0841879584853064e-7,last: 0.010270028343498707,last: 0.9986,last: 2.5094124813079834,last: 0.6434,last: 14817.452232122421,last: 4.1h,last: 14470.42287015915,last: 4.0h,last: 14896.266328334808,last: 4.1h,last: 14533.843188762665,last: 4.0h,last: 100.0%
run_2025-12-12_02-45-03_025977,resnet18,cifar100_train,cifar100_val,100,"[ToImage(), RandomCrop(size=(32, 32), padding=[4, 4, 4, 4], pad_if_needed=False, fill=0, padding_mode=constant), RandomHorizontalFlip(p=0.5), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]","[ToImage(), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]",5000,10000,800,0.005,0.0005,128,20000,40,32000,4000000,50.0,1,1,1.0,11220132,CrossEntropyLoss,AdamW,CosineAnnealingLR,last: 800,last: 800,last: 1.9276546323609985e-8,last: 0.003912906169891358,last: 0.9992,last: 9.08150634765625,last: 0.2383,last: 382.46362018585205,last: 6.4m,last: 351.3270835876465,last: 5.9m,last: 1030.498167514801,last: 17.2m,last: 894.692164182663,last: 14.9m,last: 100.0%
run_2025-12-12_03-02-55_906106,resnet18,cifar100_train,cifar100_val,100,"[ToImage(), RandomCrop(size=(32, 32), padding=[4, 4, 4, 4], pad_if_needed=False, fill=0, padding_mode=constant), RandomHorizontalFlip(p=0.5), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]","[ToImage(), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]",5000,10000,800,0.005,0.0005,128,20000,40,32000,4000000,50.0,16,256,0.0625,12183552,CrossEntropyLoss,AdamW,CosineAnnealingLR,last: 800,last: 800,last: 1.9276546323609985e-8,last: 0.004631275653839111,last: 0.9996,last: 5.8868207809448245,last: 0.3536,last: 6137.481851816177,last: 1.7h,last: 5790.740971803665,last: 1.6h,last: 6226.324060916901,last: 1.7h,last: 5864.599823713303,last: 1.6h,last: 100.0%
run_2025-12-12_03-30-35_678110,resnet18,cifar100_train,cifar100_val,100,"[ToImage(), RandomCrop(size=(32, 32), padding=[4, 4, 4, 4], pad_if_needed=False, fill=0, padding_mode=constant), RandomHorizontalFlip(p=0.5), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]","[ToImage(), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]",500,10000,8000,0.005,0.0005,128,20000,4,32000,4000000,5.0,1,1,1.0,11220132,CrossEntropyLoss,AdamW,CosineAnnealingLR,last: 8000,last: 8000,last: 1.9276570839554764e-10,last: 1.1045932897104649e-6,last: 1.0,last: 18.06165598754883,last: 0.0856,last: 479.4189386367798,last: 8.0m,last: 448.3084874153137,last: 7.5m,last: 1273.5710299015045,last: 21.2m,last: 1135.0548477172852,last: 18.9m,last: 100.0%
run_2025-12-12_03-33-58_241275,resnet18,cifar100_train,cifar100_val,100,"[ToImage(), RandomCrop(size=(32, 32), padding=[4, 4, 4, 4], pad_if_needed=False, fill=0, padding_mode=constant), RandomHorizontalFlip(p=0.5), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]","[ToImage(), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]",500,10000,8000,0.005,0.0005,128,20000,4,32000,4000000,5.0,16,256,0.0625,12183552,CrossEntropyLoss,AdamW,CosineAnnealingLR,last: 8000,last: 8000,last: 1.9276570839554764e-10,last: 5.133134063726175e-7,last: 1.0,last: 10.773755601501465,last: 0.1334,last: 6148.992227077484,last: 1.7h,last: 5804.732106924057,last: 1.6h,last: 6671.645609617233,last: 1.9h,last: 6312.391298294067,last: 1.8h,last: 100.0%
