step,epoch,lr,train_loss,train_acc,val_loss,val_acc,dur_total_core,dur_total_core_fmt,dur_train_core,dur_train_core_fmt,dur_total,dur_total_fmt,dur_train,dur_train_fmt,progress
1,1,0.005,4.211864182853699,0.05685,,,174.57345294952393,2.9m,174.57574033737183,2.9m,174.85502529144287,2.9m,174.85503149032593,2.9m,0.5%
2,2,0.004999691581204151,3.9955461608886718,0.0896,3.8960385051727293,0.0987,336.8127632141113,5.6m,298.5062816143036,5.0m,343.1572787761688,5.7m,299.08048939704895,5.0m,1.0%
3,3,0.004998766400914329,3.8647790393829347,0.10565,,,460.52978134155273,7.7m,422.2258584499359,7.0m,467.1662175655365,7.8m,423.0894317626953,7.1m,1.5%
4,4,0.004997224687404925,3.7524297660827637,0.1256,3.7356699222564695,0.1285,603.4631762504578,10.1m,546.1496443748474,9.1m,610.5063865184784,10.2m,547.3321256637573,9.1m,2.0%
5,5,0.004995066821070679,3.669756626701355,0.138,,,727.2963819503784,12.1m,669.9849791526794,11.2m,734.6461987495422,12.2m,671.4719424247742,11.2m,2.5%
6,6,0.004992293334332819,3.5776381690979004,0.15525,3.545060668563843,0.157,870.0571818351746,14.5m,793.8240523338318,13.2m,877.7784276008606,14.6m,795.5911819934845,13.3m,3.0%
7,7,0.004988904911507699,3.4997497890472413,0.1662,,,993.8268539905548,16.6m,917.5958096981049,15.3m,1001.8453085422516,16.7m,919.6580698490143,15.3m,3.5%
8,8,0.0049849023886379485,3.4373683137893676,0.17555,3.42335407371521,0.18,1136.509881734848,18.9m,1041.3493299484253,17.4m,1144.927608013153,19.1m,1043.721535205841,17.4m,4.0%
9,9,0.004980286753286193,3.3816331129074095,0.18885,,,1260.2477078437805,21.0m,1165.0890934467316,19.4m,1268.9494955539703,21.1m,1167.7434265613556,19.5m,4.5%
10,10,0.004975059144291392,3.310020932006836,0.19995,3.2837383625030516,0.2111,1402.9648761749268,23.4m,1288.8815462589264,21.5m,1412.0558025836945,23.5m,1291.8482937812805,21.5m,5.0%
11,11,0.004969220851487842,3.231037643814087,0.2144,,,1526.7383511066437,25.4m,1412.6570115089417,23.5m,1536.1424355506897,25.6m,1415.9349348545074,23.6m,5.5%
12,12,0.004962773315386932,3.166172872543335,0.2309,3.1867823265075685,0.2249,1669.508635520935,27.8m,1536.4937613010406,25.6m,1679.3187651634216,28.0m,1540.0988864898682,25.7m,6.0%
13,13,0.004955718126821719,3.1081198724746706,0.23855,,,1793.2937791347504,29.9m,1660.2810232639313,27.7m,1803.4019827842712,30.1m,1664.182109594345,27.7m,6.5%
14,14,0.004948057026554412,3.059969599533081,0.2452,3.096599416732788,0.2461,1936.019892692566,32.3m,1784.0749893188477,29.7m,1946.5222854614258,32.4m,1788.2780599594116,29.8m,7.0%
15,15,0.0049397919048468665,3.0096508228302,0.2562,,,2059.823853492737,34.3m,1907.8812165260315,31.8m,2070.6212997436523,34.5m,1912.3770787715912,31.9m,7.5%
16,16,0.004930924800994189,2.9589464818954467,0.26555,3.0098035400390626,0.256,2202.5940051078796,36.7m,2031.7063624858856,33.9m,2213.7707283496857,36.9m,2036.4934437274933,33.9m,8.0%
17,17,0.004921457902821575,2.8889543294906614,0.2811,,,2326.3769252300262,38.8m,2155.4915244579315,35.9m,2337.8787970542908,39.0m,2160.6015164852142,36.0m,8.5%
18,18,0.0049113935461444925,2.822695999908447,0.29285,2.895839929962158,0.2841,2469.06937456131,41.2m,2279.2602701187134,38.0m,2480.92920422554,41.3m,2284.6357254981995,38.1m,9.0%
19,19,0.004900734214192355,2.763838535499573,0.30415,,,2592.843899011612,43.2m,2403.036931037903,40.1m,2604.985122203827,43.4m,2408.691648006439,40.1m,9.5%
20,20,0.0048894825369958225,2.71152223072052,0.3136,2.816675734710693,0.2956,2735.5554020404816,45.6m,2526.8234810829163,42.1m,2748.0892457962036,45.8m,2532.778901576996,42.2m,10.0%
21,21,0.004877641290737881,2.6671131927490235,0.3218,,,2859.358906507492,47.7m,2650.6291332244873,44.2m,2872.168433904648,47.9m,2656.858093738556,44.3m,10.5%
22,22,0.00486521339706886,2.6240298413276673,0.3315,2.732129630279541,0.3101,3002.0710847377777,50.0m,2774.41463303566,46.2m,3015.2674028873444,50.3m,2780.932365179062,46.3m,11.0%
23,23,0.00485220192238556,2.5775192790031434,0.34195,,,3125.8683021068573,52.1m,2898.2143261432648,48.3m,3139.382486104965,52.3m,2905.047452688217,48.4m,11.5%
24,24,0.004838610077074665,2.5254607882499696,0.35085,2.6529059982299805,0.327,3268.545284509659,54.5m,3021.9679338932037,50.4m,3282.4338953495026,54.7m,3029.1029164791107,50.5m,12.0%
25,25,0.004824441214720625,2.4824211196899415,0.36095,,,3392.375746011734,56.5m,3145.8006999492645,52.4m,3406.575553894043,56.8m,3153.2445816993713,52.6m,12.5%
26,26,0.004809698831278213,2.4451177421569823,0.3697,2.605733039855957,0.3376,3535.0980381965637,58.9m,3269.6040918827057,54.5m,3549.692309141159,59.2m,3277.3446805477142,54.6m,13.0%
27,27,0.004794386564209949,2.4024290778160093,0.37625,,,3658.8790686130524,1.0h,3393.3873484134674,56.6m,3673.7662682533264,1.0h,3401.4186453819275,56.7m,13.5%
28,28,0.0047785081915886094,2.3766717889785767,0.38665,2.5842413902282715,0.3384,3801.631381750107,1.1h,3517.2211458683014,58.6m,3816.918609380722,1.1h,3525.561121940613,58.8m,14.0%
29,29,0.004762067631165046,2.3526742614746095,0.38625,,,3925.4409799575806,1.1h,3641.0329427719116,1.0h,3941.0056660175323,1.1h,3649.6481823921204,1.0h,14.5%
30,30,0.004745068939401536,2.31266821641922,0.39425,2.526476640892029,0.3482,4068.2333509922028,1.1h,3764.882714509964,1.0h,4084.211699485779,1.1h,3773.8129880428314,1.0h,15.0%
31,31,0.0047275163104709165,2.272992832660675,0.4042,,,4192.060567855835,1.2h,3888.7122552394867,1.1h,4208.344228506088,1.2h,3897.945520877838,1.1h,15.5%
32,32,0.004709414075221731,2.2461927397727965,0.4111,2.5033012102127077,0.3612,4334.740604639053,1.2h,4012.452133655548,1.1h,4351.39786028862,1.2h,4021.96461892128,1.1h,16.0%
33,33,0.004690766700109656,2.224970252609253,0.417,,,4458.551387548447,1.2h,4136.2650010585785,1.1h,4475.525993585587,1.2h,4146.092756509781,1.2h,16.5%
34,34,0.004671578786095475,2.1905089419364927,0.4194,2.4929110780715944,0.3637,4601.239562034607,1.3h,4260.031787157059,1.2h,4618.597142457962,1.3h,4270.153617858887,1.2h,17.0%
35,35,0.004651855067509856,2.1569806467056276,0.4258,,,4724.979869365692,1.3h,4383.774083137512,1.2h,4742.635196685791,1.3h,4394.191676855087,1.2h,17.5%
