step,epoch,train_loss,train_acc,train_path_loss,train_path_acc,timestamp,timestamp_fmt,duration,duration_fmt,dur_total_core,dur_train_core,dur_dl_train,val_loss,val_acc
1,1,4.693886946868896,0.0226,mean: 4.693886946868896,mean: 0.0226,1748897238.9706032,2025/06/03 05:47:18,3.7173526287078857,3.7s,0.3438684940338135,0.3439807891845703,0.06313467025756836,,
2,2,4.248946950912476,0.0374,mean: 4.248946950912476,mean: 0.0374,1748897242.4571393,2025/06/03 05:47:22,7.203888654708862,7.2s,0.6769366264343262,0.6771430969238281,0.12721800804138184,,
3,3,4.1441980079650875,0.049,mean: 4.1441980079650875,mean: 0.049,1748897245.78369,2025/06/03 05:47:25,10.530439376831055,10.5s,0.9988160133361816,0.9991118907928467,0.18539786338806152,,
4,4,4.087593648529053,0.0498,mean: 4.087593648529053,mean: 0.0498,1748897251.2737691,2025/06/03 05:47:31,16.02051854133606,16.0s,1.4719874858856201,1.3215181827545166,0.24477624893188477,4.216844496917725,0.0403
5,5,4.0098898727417,0.0632,mean: 4.0098898727417,mean: 0.0632,1748897254.7508142,2025/06/03 05:47:34,19.49756360054016,19.5s,1.794140100479126,1.6437652111053467,0.3042013645172119,,
6,6,3.9483274810791014,0.0818,mean: 3.9483274810791014,mean: 0.0818,1748897258.1632726,2025/06/03 05:47:38,22.910022020339966,22.9s,2.1206161975860596,1.9703288078308105,0.36719536781311035,,
7,7,3.840949898147583,0.0904,mean: 3.840949898147583,mean: 0.0904,1748897261.5195904,2025/06/03 05:47:41,26.266339778900146,26.3s,2.444263219833374,2.2940673828125,0.4295008182525635,,
8,8,3.815800840759277,0.0974,mean: 3.815800840759277,mean: 0.0974,1748897267.053508,2025/06/03 05:47:47,31.800257444381714,31.8s,2.927717924118042,2.61651611328125,0.4918489456176758,4.1165218238830565,0.0738
9,9,3.74090565032959,0.1112,mean: 3.74090565032959,mean: 0.1112,1748897270.4898782,2025/06/03 05:47:50,35.23662757873535,35.2s,3.248236894607544,2.9371252059936523,0.5528106689453125,,
10,10,3.6746201431274415,0.117,mean: 3.6746201431274415,mean: 0.117,1748897273.8742797,2025/06/03 05:47:53,38.62102913856506,38.6s,3.5776405334472656,3.2666208744049072,0.6121706962585449,,
11,11,3.615044873428345,0.1288,mean: 3.615044873428345,mean: 0.1288,1748897277.1707323,2025/06/03 05:47:57,41.917481660842896,41.9s,3.8978142738342285,3.5868842601776123,0.6715829372406006,,
12,12,3.535990084838867,0.141,mean: 3.535990084838867,mean: 0.141,1748897282.5886624,2025/06/03 05:48:02,47.33541178703308,47.3s,4.371316909790039,3.9095025062561035,0.730842113494873,3.9965940982818604,0.0998
13,13,3.4676295890808104,0.1604,mean: 3.4676295890808104,mean: 0.1604,1748897286.0192258,2025/06/03 05:48:06,50.7659752368927,50.8s,4.693823337554932,4.232100963592529,0.7895236015319824,,
14,14,3.405255469894409,0.1712,mean: 3.405255469894409,mean: 0.1712,1748897289.3399117,2025/06/03 05:48:09,54.08666110038757,54.1s,5.017031908035278,4.555394172668457,0.8480396270751953,,
15,15,3.368723848724365,0.1734,mean: 3.368723848724365,mean: 0.1734,1748897292.6744885,2025/06/03 05:48:12,57.42123794555664,57.4s,5.341052055358887,4.879503488540649,0.9078915119171143,,
16,16,3.280229307937622,0.1928,mean: 3.280229307937622,mean: 0.1928,1748897298.0982459,2025/06/03 05:48:18,62.84499526023865,1.0m,5.817489147186279,5.201024293899536,0.9669568538665771,4.112771785736084,0.1082
17,17,3.232348350906372,0.2034,mean: 3.232348350906372,mean: 0.2034,1748897301.5843565,2025/06/03 05:48:21,66.3311059474945,1.1m,6.141233205795288,5.524858474731445,1.0282623767852783,,
18,18,3.1657963466644286,0.2098,mean: 3.1657963466644286,mean: 0.2098,1748897304.9109616,2025/06/03 05:48:24,69.65771102905273,1.2m,6.46102237701416,5.844736099243164,1.089491844177246,,
19,19,3.114823713684082,0.2252,mean: 3.114823713684082,mean: 0.2252,1748897308.289,2025/06/03 05:48:28,73.0357494354248,1.2m,6.780185699462891,6.1639862060546875,1.1479418277740479,,
20,20,3.0827691314697265,0.228,mean: 3.0827691314697265,mean: 0.228,1748897313.757881,2025/06/03 05:48:33,78.50463032722473,1.3m,7.26423716545105,6.483902931213379,1.2096495628356934,4.44596202545166,0.087
21,21,3.042267707824707,0.2406,mean: 3.042267707824707,mean: 0.2406,1748897317.1659229,2025/06/03 05:48:37,81.91267228126526,1.4m,7.585752725601196,6.805511236190796,1.2700293064117432,,
22,22,2.9466392555236816,0.2468,mean: 2.9466392555236816,mean: 0.2468,1748897320.4927144,2025/06/03 05:48:40,85.23946380615234,1.4m,7.906743288040161,7.126591920852661,1.331808090209961,,
23,23,3.0138719329833985,0.2394,mean: 3.0138719329833985,mean: 0.2394,1748897323.798226,2025/06/03 05:48:43,88.5449755191803,1.5m,8.23006820678711,7.450007200241089,1.393376111984253,,
24,24,2.972029709625244,0.2474,mean: 2.972029709625244,mean: 0.2474,1748897329.3783886,2025/06/03 05:48:49,94.1251380443573,1.6m,8.712108612060547,7.777220726013184,1.4523680210113525,4.026773494720459,0.1292
25,25,2.8206132919311524,0.279,mean: 2.8206132919311524,mean: 0.279,1748897332.8650782,2025/06/03 05:48:52,97.61182761192322,1.6m,9.032118082046509,8.097316265106201,1.5121901035308838,,
26,26,2.774408974838257,0.2786,mean: 2.774408974838257,mean: 0.2786,1748897336.2079077,2025/06/03 05:48:56,100.9546570777893,1.7m,9.354111671447754,8.419397354125977,1.5731704235076904,,
27,27,2.774244087982178,0.2842,mean: 2.774244087982178,mean: 0.2842,1748897339.5319269,2025/06/03 05:48:59,104.2786762714386,1.7m,9.674619436264038,8.740006446838379,1.6322822570800781,,
28,28,2.7110620540618897,0.29,mean: 2.7110620540618897,mean: 0.29,1748897345.0191772,2025/06/03 05:49:05,109.76592659950256,1.8m,10.157071828842163,9.068517923355103,1.691723346710205,5.009058830261231,0.1124
29,29,2.6980007022857664,0.301,mean: 2.6980007022857664,mean: 0.301,1748897348.5387216,2025/06/03 05:49:08,113.28547096252441,1.9m,10.48400068283081,9.39553713798523,1.750701904296875,,
30,30,2.5567937061309816,0.328,mean: 2.5567937061309816,mean: 0.328,1748897351.9441013,2025/06/03 05:49:11,116.6908507347107,1.9m,10.807648420333862,9.719302654266357,1.8100528717041016,,
31,31,2.52775355796814,0.332,mean: 2.52775355796814,mean: 0.332,1748897355.3618739,2025/06/03 05:49:15,120.10862326622009,2.0m,11.137679815292358,10.049426078796387,1.8692209720611572,,
32,32,2.5068231689453127,0.3366,mean: 2.5068231689453127,mean: 0.3366,1748897360.9340906,2025/06/03 05:49:20,125.68084001541138,2.1m,11.620378971099854,10.375656843185425,1.9287948608398438,4.635289474487305,0.1615
33,33,2.465153046417236,0.3468,mean: 2.465153046417236,mean: 0.3468,1748897364.4785213,2025/06/03 05:49:24,129.22527074813843,2.2m,11.94649362564087,10.701859474182129,1.9888842105865479,,
34,34,2.3932499614715574,0.352,mean: 2.3932499614715574,mean: 0.352,1748897367.796897,2025/06/03 05:49:27,132.5436463356018,2.2m,12.269606113433838,11.025062561035156,2.0489754676818848,,
35,35,2.340957663726807,0.3644,mean: 2.340957663726807,mean: 0.3644,1748897371.1174645,2025/06/03 05:49:31,135.86421394348145,2.3m,12.591516494750977,11.347059965133667,2.1078250408172607,,
36,36,2.320952778625488,0.3766,mean: 2.320952778625488,mean: 0.3766,1748897376.6127594,2025/06/03 05:49:36,141.35950875282288,2.4m,13.077684879302979,11.677879810333252,2.168195962905884,4.67101930847168,0.1681
37,37,2.257344884490967,0.3892,mean: 2.257344884490967,mean: 0.3892,1748897380.0105364,2025/06/03 05:49:40,144.75728583335876,2.4m,13.396712064743042,11.996996402740479,2.229384422302246,,
38,38,2.2608985342025756,0.3924,mean: 2.2608985342025756,mean: 0.3924,1748897383.3456008,2025/06/03 05:49:43,148.0923502445221,2.5m,13.722352266311646,12.322729587554932,2.288485288619995,,
39,39,2.116850828933716,0.419,mean: 2.116850828933716,mean: 0.419,1748897386.7189634,2025/06/03 05:49:46,151.46571278572083,2.5m,14.050158977508545,12.65062952041626,2.3480594158172607,,
40,40,2.146443843460083,0.4084,mean: 2.146443843460083,mean: 0.4084,1748897392.3163083,2025/06/03 05:49:52,157.06305766105652,2.6m,14.545763731002808,12.980185508728027,2.4071896076202393,6.3244203735351565,0.1041
41,41,2.3395106983184815,0.3794,mean: 2.3395106983184815,mean: 0.3794,1748897395.854272,2025/06/03 05:49:55,160.60102128982544,2.7m,14.878904104232788,13.313430070877075,2.467237949371338,,
42,42,2.130289792251587,0.419,mean: 2.130289792251587,mean: 0.419,1748897399.2504787,2025/06/03 05:49:59,163.99722814559937,2.7m,15.202591896057129,13.637207269668579,2.531219005584717,,
43,43,2.1479260158538818,0.4134,mean: 2.1479260158538818,mean: 0.4134,1748897402.6342502,2025/06/03 05:50:02,167.3809995651245,2.8m,15.531673908233643,13.96637511253357,2.590590238571167,,
44,44,2.301750818634033,0.3768,mean: 2.301750818634033,mean: 0.3768,1748897408.198776,2025/06/03 05:50:08,172.94552540779114,2.9m,16.023123502731323,14.306862354278564,2.6497080326080322,5.814928086853027,0.129
