model_arc,epochs,ensemble_type,params,optimizer,grad,epoch,train_loss,train_acc,val_loss,val_acc,timestamp,timestamp_fmt,duration,duration_fmt,grad_mean
models.resnet_git_ee_bn resnet18,100,EE,2855808,SGD,2855808,100,1.9778137275695802,0.293,1.9802716815948487,0.2787,1745682630.9207244,2025/04/27 00:50:30,280.358669757843,4.7m,0.00013734903768636286
