step,epoch,train_loss,train_acc,val_loss,val_acc,timestamp,timestamp_fmt,duration,duration_fmt,grad_mean
1,1,1.8804098342895508,0.301,1.8408383363723755,0.3898,1745264829.680364,2025/04/22 04:47:09,13.495841979980469,13.5s,0.00024983315961435437
2,2,1.560399469947815,0.4312,1.6338281421661376,0.4232,1745264843.2360878,2025/04/22 04:47:23,27.051565885543823,27.1s,0.00014593277592211962
3,3,1.4274230171203612,0.4826,1.4969941680908203,0.4796,1745264856.6397471,2025/04/22 04:47:36,40.455225229263306,40.5s,0.0001907480473164469
4,4,1.369055744934082,0.5056,1.4330802206039428,0.4992,1745264870.9754844,2025/04/22 04:47:50,54.79096245765686,54.8s,0.00014660629676654935
5,5,1.333164542388916,0.5142,1.4667171126365661,0.5016,1745264884.242847,2025/04/22 04:48:04,68.05832505226135,1.1m,0.000164970857440494
6,6,1.2674279285430907,0.5418,1.6024566066741943,0.4596,1745264898.2531893,2025/04/22 04:48:18,82.0686674118042,1.4m,0.0002133869711542502
7,7,1.2479575912475587,0.5602,1.3323426038742066,0.5368,1745264912.139219,2025/04/22 04:48:32,95.9546971321106,1.6m,0.00039597414433956146
8,8,1.1992583679199218,0.5726,1.395155855178833,0.537,1745264925.6127348,2025/04/22 04:48:45,109.42821288108826,1.8m,0.00008871860336512327
9,9,1.1753627462387084,0.579,1.393892779159546,0.5382,1745264939.0869114,2025/04/22 04:48:59,122.90238952636719,2.0m,0.00016803659673314542
10,10,1.1382156564712524,0.595,1.3725971878051757,0.5328,1745264953.6255906,2025/04/22 04:49:13,137.441068649292,2.3m,0.00014647904026787728
11,11,1.1186233711242677,0.5924,1.345798600769043,0.5428,1745264966.903453,2025/04/22 04:49:26,150.71893119812012,2.5m,0.00011741284106392413
12,12,1.0966075827598571,0.605,1.2124534269332885,0.5806,1745264980.363908,2025/04/22 04:49:40,164.17938613891602,2.7m,0.00017234041297342628
13,13,1.0209693296432496,0.6336,1.2056717863082886,0.5962,1745264993.596468,2025/04/22 04:49:53,177.41194605827332,3.0m,0.0002675578580237925
14,14,1.0430871545791627,0.6306,1.2062570804595947,0.5912,1745265007.3517973,2025/04/22 04:50:07,191.16727542877197,3.2m,0.00012120927567593753
15,15,1.035050005531311,0.6354,1.1564110912322998,0.6104,1745265021.0610254,2025/04/22 04:50:21,204.87650346755981,3.4m,0.00016661778499837965
16,16,1.0047307579040528,0.6402,1.158379888343811,0.6002,1745265035.0153143,2025/04/22 04:50:35,218.830792427063,3.6m,0.0002595256664790213
17,17,1.0146584129333496,0.6324,1.2173614475250245,0.5932,1745265048.2744455,2025/04/22 04:50:48,232.089923620224,3.9m,0.00014067042502574623
18,18,0.984248445892334,0.6496,1.1391664348602295,0.6048,1745265061.6353045,2025/04/22 04:51:01,245.45078253746033,4.1m,0.0003412592050153762
19,19,0.9800270248413085,0.6524,1.3610793613433838,0.5668,1745265075.7103088,2025/04/22 04:51:15,259.52578687667847,4.3m,0.00033751054434105754
20,20,0.9878671820640564,0.6456,1.2512067764282226,0.588,1745265089.0552897,2025/04/22 04:51:29,272.87076783180237,4.5m,0.00021468178601935506
21,21,0.9170828516960144,0.676,1.1454966466903687,0.61,1745265102.3633633,2025/04/22 04:51:42,286.17884135246277,4.8m,0.0004292028024792671
22,22,0.8974453430175782,0.6804,1.0827834080696106,0.6426,1745265115.6727617,2025/04/22 04:51:55,299.48823976516724,5.0m,0.0001450846903026104
23,23,0.8876803417205811,0.6854,1.1340231433868408,0.6282,1745265129.0324779,2025/04/22 04:52:09,312.84795594215393,5.2m,0.00015035262913443148
24,24,0.9193043111801148,0.6654,1.1259816450119018,0.6322,1745265143.3268914,2025/04/22 04:52:23,327.1423695087433,5.5m,0.00019417222938500345
25,25,0.8618889167785645,0.6886,1.1530840353012084,0.6292,1745265156.5538678,2025/04/22 04:52:36,340.3693459033966,5.7m,0.00022877476294524968
26,26,0.8778355812072753,0.6866,1.1115276119232178,0.6292,1745265169.8910089,2025/04/22 04:52:49,353.7064869403839,5.9m,0.0003830536734312773
27,27,0.911172767162323,0.6746,1.090771919441223,0.6282,1745265183.676371,2025/04/22 04:53:03,367.49184918403625,6.1m,0.00017042858235072345
28,28,0.857648105430603,0.6888,1.091141000366211,0.636,1745265197.9304338,2025/04/22 04:53:17,381.74591183662415,6.4m,0.0003957352018915117
29,29,0.8763212734222412,0.6906,1.099149087524414,0.6348,1745265211.1892226,2025/04/22 04:53:31,395.00470066070557,6.6m,0.0002647338842507452
30,30,0.8405166374206543,0.6966,1.113376580619812,0.638,1745265224.625366,2025/04/22 04:53:44,408.4408440589905,6.8m,0.0003644688695203513
31,31,0.8417414370536804,0.7016,1.025349523448944,0.6558,1745265238.1869123,2025/04/22 04:53:58,422.0023903846741,7.0m,0.00048173178220167756
32,32,0.7834416100502014,0.726,1.0486018062591553,0.6456,1745265251.605736,2025/04/22 04:54:11,435.42121410369873,7.3m,0.00010460985504323617
33,33,0.7664255107879638,0.73,1.1248033573150635,0.6276,1745265265.743236,2025/04/22 04:54:25,449.55871415138245,7.5m,0.00028121285140514374
