step,epoch,train_loss,train_acc,train_path_loss,train_path_acc,timestamp,timestamp_fmt,duration,duration_fmt,dur_total_core,dur_train_core,dur_dl_train,val_loss,val_acc
1,1,4.607092417907715,0.0089,mean: 4.734147775673867,mean: 0.0100015625,1748891001.041743,2025/06/03 04:03:21,6.921581983566284,6.9s,6.00407338142395,6.0043275356292725,0.06973528861999512,,
2,2,4.606249596405029,0.0108,mean: 4.732743952405454,mean: 0.0098859375,1748891009.7524998,2025/06/03 04:03:29,15.632338762283325,15.6s,13.733314514160156,11.841506719589233,0.1346733570098877,4.606013799285889,0.0096
3,3,4.6056896194458,0.0097,mean: 4.731651145708559,mean: 0.01005625,1748891016.3322394,2025/06/03 04:03:36,22.212078332901,22.2s,19.486305475234985,17.5947105884552,0.19887733459472656,,
4,4,4.60509877166748,0.0112,mean: 4.730475833773612,mean: 0.010185937499999997,1748891024.8989553,2025/06/03 04:03:44,30.778794288635254,30.8s,27.078768968582153,23.337177991867065,0.2625305652618408,4.604935207366943,0.0096
5,5,4.604842065429687,0.0099,mean: 4.72959027302265,mean: 0.010104687499999996,1748891031.5834696,2025/06/03 04:03:51,37.463308572769165,37.5s,32.939849853515625,29.198467016220093,0.32880640029907227,,
6,6,4.604400615692139,0.011,mean: 4.72864411699772,mean: 0.010087500000000001,1748891040.3199255,2025/06/03 04:04:00,46.19976449012756,46.2s,40.69613456726074,35.085963010787964,0.3932168483734131,4.603933268737793,0.0101
7,7,4.603380861663818,0.0095,mean: 4.727083127105236,mean: 0.010110937500000002,1748891046.9547248,2025/06/03 04:04:06,52.83456373214722,52.8s,46.50919222831726,40.899229764938354,0.45806455612182617,,
8,8,4.602779934692383,0.012,mean: 4.725998498642445,mean: 0.010268750000000002,1748891055.6350317,2025/06/03 04:04:15,61.51487064361572,1.0m,54.20544123649597,46.726016998291016,0.5251655578613281,4.602941282653808,0.0107
9,9,4.602235872650146,0.0103,mean: 4.724931330513953,mean: 0.010173437499999998,1748891062.3069599,2025/06/03 04:04:22,68.18679881095886,1.1m,60.05272316932678,52.57350969314575,0.5905265808105469,,
10,10,4.601215579986572,0.0114,mean: 4.723426808977128,mean: 0.010101562500000003,1748891070.9616075,2025/06/03 04:04:30,76.84144639968872,1.3m,67.72451639175415,58.31814217567444,0.6544802188873291,4.601644058990479,0.0102
11,11,4.600769631195068,0.011,mean: 4.722499088799953,mean: 0.010307812500000001,1748891077.5514412,2025/06/03 04:04:37,83.4312801361084,1.4m,73.48058462142944,64.0744309425354,0.7223424911499023,,
12,12,4.600141708374023,0.0115,mean: 4.721352092254161,mean: 0.010329687499999999,1748891086.3737743,2025/06/03 04:04:46,92.25361323356628,1.5m,81.30827236175537,70.00910353660583,0.7878756523132324,4.600579178619385,0.0119
13,13,4.6000841522216795,0.0121,mean: 4.720795348703861,mean: 0.010218750000000002,1748891092.993443,2025/06/03 04:04:52,98.873281955719,1.6m,87.09095478057861,75.79199004173279,0.8534822463989258,,
14,14,4.599291958618164,0.0108,mean: 4.719561079454423,mean: 0.010196874999999998,1748891101.798629,2025/06/03 04:05:01,107.6784679889679,1.8m,94.9030773639679,81.67121458053589,0.9193999767303467,4.599438537597656,0.0129
15,15,4.598842362976074,0.0125,mean: 4.718621537899971,mean: 0.01028125,1748891108.433183,2025/06/03 04:05:08,114.31302189826965,1.9m,100.71022248268127,87.47856974601746,0.9848928451538086,,
16,16,4.598283293914795,0.0149,mean: 4.717680100178719,mean: 0.010492187499999998,1748891117.1219642,2025/06/03 04:05:17,123.00180315971375,2.1m,108.41731452941895,93.26845717430115,1.0510501861572266,4.598040521240234,0.0128
17,17,4.597474989318847,0.0123,mean: 4.716438913679122,mean: 0.010496874999999998,1748891123.7977777,2025/06/03 04:05:23,129.67761659622192,2.2m,114.24868059158325,99.10003280639648,1.117055892944336,,
18,18,4.596731155395508,0.0133,mean: 4.715266466748712,mean: 0.010432812499999998,1748891132.5601068,2025/06/03 04:05:32,138.43994569778442,2.3m,122.02850008010864,104.98724842071533,1.1816413402557373,4.597256909179688,0.0139
19,19,4.596015667724609,0.0132,mean: 4.714153395140172,mean: 0.0105046875,1748891139.2893097,2025/06/03 04:05:39,145.16914868354797,2.4m,127.90415811538696,110.86311793327332,1.2493455410003662,,
20,20,4.595537052154541,0.0144,mean: 4.713307100844384,mean: 0.010503125,1748891148.2499318,2025/06/03 04:05:48,154.12977075576782,2.6m,135.840514421463,116.91079020500183,1.3195774555206299,4.5961676162719725,0.0146
21,21,4.594969320678711,0.0135,mean: 4.712381782758237,mean: 0.010353125000000005,1748891154.8967826,2025/06/03 04:05:54,160.7766215801239,2.7m,141.64771509170532,122.71820211410522,1.3868553638458252,,
22,22,4.5944878845214845,0.0177,mean: 4.711497137844564,mean: 0.010564062500000002,1748891163.6116552,2025/06/03 04:06:03,169.49149417877197,2.8m,149.3845410346985,128.59256291389465,1.451692819595337,4.594516875457764,0.0158
23,23,4.593833277893067,0.0185,mean: 4.710507609415054,mean: 0.010535937500000002,1748891170.2317588,2025/06/03 04:06:10,176.11159777641296,2.9m,155.1704912185669,134.37871670722961,1.5181283950805664,,
24,24,4.593052463531494,0.0173,mean: 4.709380639612675,mean: 0.010575000000000001,1748891178.9844918,2025/06/03 04:06:18,184.8643307685852,3.1m,162.9434769153595,140.28031730651855,1.5822045803070068,4.593057531738281,0.0172
25,25,4.592256240844726,0.0174,mean: 4.708230170094968,mean: 0.0105203125,1748891185.5930254,2025/06/03 04:06:25,191.47286438941956,3.2m,168.71900486946106,146.05605912208557,1.6480252742767334,,
26,26,4.591846234130859,0.0202,mean: 4.707554938650132,mean: 0.0104875,1748891194.4042687,2025/06/03 04:06:34,200.2841076850891,3.3m,176.53357243537903,152.00117707252502,1.7129976749420166,4.591983358764648,0.0192
27,27,4.590855059051513,0.0202,mean: 4.706253618884087,mean: 0.010806250000000002,1748891201.0558438,2025/06/03 04:06:41,206.9356827735901,3.4m,182.35180711746216,157.81961250305176,1.779345989227295,,
28,28,4.590378587341308,0.0207,mean: 4.705553479516505,mean: 0.0106765625,1748891209.8824234,2025/06/03 04:06:49,215.76226234436035,3.6m,190.1871612071991,163.78537487983704,1.844635248184204,4.590608619689942,0.0211
29,29,4.590115473937988,0.0206,mean: 4.704984587788582,mean: 0.010756250000000002,1748891216.5714695,2025/06/03 04:06:56,222.45130848884583,3.7m,196.0414068698883,169.63983011245728,1.9106371402740479,,
30,30,4.588754359436035,0.0236,mean: 4.703336668241023,mean: 0.0108734375,1748891225.2762337,2025/06/03 04:07:05,231.15607261657715,3.9m,203.77013278007507,175.4933111667633,1.976041555404663,4.5890740829467775,0.0222
31,31,4.588051360321045,0.0199,mean: 4.702452402150631,mean: 0.01081875,1748891231.9118514,2025/06/03 04:07:11,237.79169034957886,4.0m,209.56924319267273,181.29263353347778,2.041510581970215,,
32,32,4.58727950592041,0.0255,mean: 4.7014722398638735,mean: 0.010982812500000003,1748891240.580343,2025/06/03 04:07:20,246.46018195152283,4.1m,217.2557408809662,187.08969807624817,2.106661081314087,4.587250929260254,0.0236
33,33,4.5868546012878415,0.0252,mean: 4.700837322044373,mean: 0.0108640625,1748891247.1842625,2025/06/03 04:07:27,253.06410145759583,4.2m,223.02503633499146,192.85918951034546,2.171485185623169,,
