step,trainable,epoch,train_loss,train_acc,val_loss,val_acc,timestamp,timestamp_fmt,duration,duration_fmt,dur_total_core,dur_train_core,dur_dl_train
1,2052,1,1.2697250837371463,0.42142857142857143,1.1352800422244602,0.45,1749103953.8749042,2025/06/05 15:12:33,0.8889334201812744,888.9ms,0.04200267791748047,0.03068852424621582,0.09360122680664062
2,2052,2,0.716892671585083,0.7916666666666666,0.6471676799986098,0.8,1749103955.3378217,2025/06/05 15:12:35,2.351850986480713,2.4s,0.1125190258026123,0.07759928703308105,0.2233126163482666
3,2052,3,0.5207420045421237,0.8369047619047619,0.6114529252052308,0.8194444444444444,1749103956.5775146,2025/06/05 15:12:36,3.5915439128875732,3.6s,0.14350533485412598,0.10057306289672852,0.36244845390319824
4,2052,4,0.49041419426600136,0.8464285714285714,0.6141105612119039,0.8138888888888889,1749103957.894822,2025/06/05 15:12:37,4.908851146697998,4.9s,0.1736595630645752,0.12282538414001465,0.49684739112854004
5,2052,5,0.4436763184411185,0.8571428571428571,0.5979418383704291,0.8138888888888889,1749103959.3771198,2025/06/05 15:12:39,6.391149044036865,6.4s,0.2461409568786621,0.17382574081420898,0.6518151760101318
6,2052,6,0.41583471354984103,0.8654761904761905,0.5885044044918484,0.8138888888888889,1749103960.7144918,2025/06/05 15:12:40,7.728521108627319,7.7s,0.3030517101287842,0.20142555236816406,0.794837236404419
7,2052,7,0.43777428638367427,0.8571428571428571,0.5877950509389241,0.825,1749103962.0350835,2025/06/05 15:12:42,9.049112796783447,9.0s,0.3336505889892578,0.22392487525939941,0.9613838195800781
8,2052,8,0.39475398262341815,0.8630952380952381,0.5584801077842713,0.8333333333333334,1749103963.390351,2025/06/05 15:12:43,10.404380321502686,10.4s,0.39160704612731934,0.273942232131958,1.050560712814331
9,2052,9,0.3683734223956153,0.8702380952380953,0.5487295534875658,0.8305555555555556,1749103964.6508303,2025/06/05 15:12:44,11.664859533309937,11.7s,0.43242931365966797,0.3036496639251709,1.1695013046264648
10,2052,10,0.37029970486958824,0.8702380952380953,0.5354014250967237,0.8277777777777777,1749103965.9474354,2025/06/05 15:12:45,12.961464643478394,13.0s,0.46335577964782715,0.3266127109527588,1.306929588317871
11,2052,11,0.36339626141956877,0.8666666666666667,0.532071386443244,0.8277777777777777,1749103967.3345008,2025/06/05 15:12:47,14.348530054092407,14.3s,0.5277564525604248,0.3722410202026367,1.3966624736785889
12,2052,12,0.34948976266951787,0.8773809523809524,0.5096119986640082,0.8388888888888889,1749103968.597525,2025/06/05 15:12:48,15.611554145812988,15.6s,0.5606985092163086,0.39466428756713867,1.534855842590332
13,2052,13,0.35161305722736175,0.8785714285714286,0.48301466306050617,0.8277777777777777,1749103969.902905,2025/06/05 15:12:49,16.91693425178528,16.9s,0.5923042297363281,0.4183218479156494,1.6748957633972168
14,2052,14,0.38045484111422584,0.8726190476190476,0.49769432412253484,0.8361111111111111,1749103971.3318572,2025/06/05 15:12:51,18.34588646888733,18.3s,0.6589980125427246,0.4673802852630615,1.7555508613586426
15,2052,15,0.3422768601349422,0.8845238095238095,0.505252926879459,0.8388888888888889,1749103972.602187,2025/06/05 15:12:52,19.61621618270874,19.6s,0.6916797161102295,0.4895930290222168,1.8932476043701172
16,2052,16,0.3221783674898602,0.8892857142857142,0.4938521809048123,0.8416666666666667,1749103973.9354837,2025/06/05 15:12:53,20.94951295852661,20.9s,0.7220809459686279,0.5119221210479736,2.0426034927368164
17,2052,17,0.345639697710673,0.8797619047619047,0.4788660407066345,0.8305555555555556,1749103975.3594246,2025/06/05 15:12:55,22.373453855514526,22.4s,0.7908585071563721,0.5563087463378906,2.135195732116699
18,2052,18,0.32828174914632524,0.8785714285714286,0.4784241610103183,0.8361111111111111,1749103976.6501558,2025/06/05 15:12:56,23.664185047149658,23.7s,0.826453685760498,0.5794615745544434,2.2839279174804688
19,2052,19,0.3326621350787935,0.8809523809523809,0.477556402153439,0.8305555555555556,1749103977.9864585,2025/06/05 15:12:57,25.000487804412842,25.0s,0.861046314239502,0.6046438217163086,2.4343349933624268
20,2052,20,0.3104889543283553,0.8940476190476191,0.48375118970870973,0.8277777777777777,1749103979.4202726,2025/06/05 15:12:59,26.43430185317993,26.4s,0.9064066410064697,0.6420450210571289,2.64146089553833
21,11178564,21,0.3425751535665421,0.888095238095238,0.8430592430962457,0.6972222222222222,1749103981.4047365,2025/06/05 15:13:01,28.418765783309937,28.4s,1.0671906471252441,0.7881782054901123,2.731524705886841
22,11178564,22,0.298554889077232,0.8761904761904762,0.5330433037545946,0.8,1749103982.9394667,2025/06/05 15:13:02,29.953495979309082,30.0s,1.1641490459442139,0.8676321506500244,2.821918487548828
23,11178564,23,0.2555645147959391,0.905952380952381,0.4274820188681285,0.8666666666666667,1749103984.4810166,2025/06/05 15:13:04,31.49504590034485,31.5s,1.2500245571136475,0.945472240447998,2.908616542816162
24,11178564,24,0.21879797918455943,0.9214285714285714,0.35501939720577663,0.8722222222222222,1749103986.0451813,2025/06/05 15:13:06,33.059210538864136,33.1s,1.3320868015289307,1.0195772647857666,3.016780376434326
25,11178564,25,0.16068286555153982,0.9452380952380952,0.3330978704823388,0.8861111111111111,1749103987.95966,2025/06/05 15:13:07,34.97368931770325,35.0s,1.503187656402588,1.1811139583587646,3.105067014694214
26,11178564,26,0.12205837184474581,0.9511904761904761,0.36694703565703496,0.8833333333333333,1749103989.7315662,2025/06/05 15:13:09,36.74559545516968,36.7s,1.635835886001587,1.2940068244934082,3.191938877105713
27,11178564,27,0.13866932161507153,0.9535714285714286,0.44363755981127423,0.8527777777777777,1749103991.2294168,2025/06/05 15:13:11,38.24344611167908,38.2s,1.7195854187011719,1.3697338104248047,3.2798333168029785
28,11178564,28,0.14516044628052485,0.9488095238095238,0.3897373159726461,0.8722222222222222,1749103992.821033,2025/06/05 15:13:12,39.83506226539612,39.8s,1.8035664558410645,1.444514274597168,3.3670618534088135
29,11178564,29,0.11829929628542492,0.955952380952381,0.33749002946747675,0.8972222222222223,1749103994.3968956,2025/06/05 15:13:14,41.41092491149902,41.4s,1.8977251052856445,1.530367136001587,3.4502642154693604
30,11178564,30,0.11447921168236505,0.9583333333333334,0.34485894110467696,0.8944444444444445,1749103996.3289423,2025/06/05 15:13:16,43.34297156333923,43.3s,2.051558494567871,1.6747522354125977,3.5319766998291016
31,11178564,31,0.0865791495357241,0.9678571428571429,0.3365763382779227,0.8888888888888888,1749103998.1513162,2025/06/05 15:13:18,45.165345430374146,45.2s,2.195457935333252,1.8009774684906006,3.619908094406128
32,11178564,32,0.07535989525772277,0.975,0.3360346979565091,0.8972222222222223,1749103999.6864812,2025/06/05 15:13:19,46.70051050186157,46.7s,2.278712272644043,1.8759994506835938,3.7147364616394043
33,11178564,33,0.06510991773435047,0.9785714285714285,0.33675102988878886,0.9111111111111111,1749104001.2562053,2025/06/05 15:13:21,48.27023458480835,48.3s,2.3621885776519775,1.951446771621704,3.8074965476989746
34,11178564,34,0.08175742342358544,0.9726190476190476,0.3918936630090078,0.8916666666666667,1749104002.797124,2025/06/05 15:13:22,49.811153173446655,49.8s,2.4521255493164062,2.0334599018096924,3.8902335166931152
35,11178564,35,0.07123233335358756,0.975,0.3463794138696459,0.9055555555555556,1749104004.7966077,2025/06/05 15:13:24,51.8106369972229,51.8s,2.652959108352661,2.2166244983673096,3.9720022678375244
36,11178564,36,0.07287602013065701,0.975,0.3564324233267042,0.8972222222222223,1749104006.48035,2025/06/05 15:13:26,53.49437928199768,53.5s,2.766300678253174,2.310744285583496,4.066927194595337
37,11178564,37,0.0666888931677455,0.9785714285714285,0.37813645402590434,0.8972222222222223,1749104008.0056372,2025/06/05 15:13:28,55.01966643333435,55.0s,2.8520851135253906,2.3884990215301514,4.154188632965088
38,11178564,38,0.05926739836022967,0.9797619047619047,0.3921623375680712,0.9,1749104009.5891109,2025/06/05 15:13:29,56.603140115737915,56.6s,2.9347424507141113,2.463099479675293,4.238598346710205
39,11178564,39,0.054826934777555014,0.9809523809523809,0.3889111902978685,0.9055555555555556,1749104011.2604036,2025/06/05 15:13:31,58.27443289756775,58.3s,3.0435237884521484,2.563880681991577,4.3214569091796875
40,11178564,40,0.051589176058769226,0.9785714285714285,0.38321103321181404,0.9055555555555556,1749104013.2379835,2025/06/05 15:13:33,60.252012729644775,1.0m,3.205296277999878,2.7145092487335205,4.479133129119873
41,11178564,41,0.04060196191782043,0.986904761904762,0.3566802243391673,0.9055555555555556,1749104014.9574504,2025/06/05 15:13:34,61.971479654312134,1.0m,3.33626389503479,2.8301706314086914,4.568580865859985
42,11178564,42,0.04288086103541511,0.9833333333333333,0.3830528451336755,0.9083333333333333,1749104016.4883854,2025/06/05 15:13:36,63.50241470336914,1.1m,3.4222381114959717,2.908142328262329,4.655543088912964
43,11178564,43,0.031787986397033646,0.9916666666666667,0.38074470361073814,0.8972222222222223,1749104018.0667958,2025/06/05 15:13:38,65.08082509040833,1.1m,3.5047414302825928,2.981788158416748,4.74761700630188
44,11178564,44,0.020755642510595775,0.9928571428571429,0.36668961776627435,0.9027777777777778,1749104019.748997,2025/06/05 15:13:39,66.7630262374878,1.1m,3.6121468544006348,3.0812339782714844,4.835638761520386
45,11178564,45,0.040100835263729095,0.9833333333333333,0.3553448213471307,0.9055555555555556,1749104021.7002437,2025/06/05 15:13:41,68.71427297592163,1.1m,3.7853591442108154,3.2351365089416504,4.924039602279663
46,11178564,46,0.048121327871368046,0.9785714285714285,0.3821013609568278,0.9055555555555556,1749104023.2646277,2025/06/05 15:13:43,70.27865695953369,1.2m,3.879979372024536,3.3145699501037598,5.012849569320679
47,11178564,47,0.04562774584406898,0.9904761904761905,0.437189261118571,0.8888888888888888,1749104024.8103929,2025/06/05 15:13:44,71.82442212104797,1.2m,3.9630610942840576,3.3895626068115234,5.099916219711304
48,11178564,48,0.04002692958428746,0.986904761904762,0.40804405013720196,0.9,1749104026.3752234,2025/06/05 15:13:46,73.38925266265869,1.2m,4.046199083328247,3.464369535446167,5.189235210418701
49,11178564,49,0.02185295969247818,0.9940476190476191,0.35876786907513936,0.9194444444444444,1749104027.9803252,2025/06/05 15:13:47,74.99435448646545,1.2m,4.128553628921509,3.538733720779419,5.274560451507568
50,11178564,50,0.022766684048942158,0.9940476190476191,0.36176442305246986,0.9111111111111111,1749104029.924014,2025/06/05 15:13:49,76.93804335594177,1.3m,4.316375017166138,3.7185487747192383,5.3572986125946045
51,11178564,51,0.03541337599356969,0.9857142857142858,0.3649455514219072,0.9083333333333333,1749104031.7166002,2025/06/05 15:13:51,78.73062944412231,1.3m,4.461669683456421,3.8437283039093018,5.445912837982178
52,11178564,52,0.019803906125681742,0.9964285714285714,0.4123215185271369,0.8972222222222223,1749104033.2393496,2025/06/05 15:13:53,80.25337886810303,1.3m,4.544276237487793,3.9183077812194824,5.533447742462158
53,11178564,53,0.02235212003191312,0.9928571428571429,0.4024923827913072,0.9083333333333333,1749104034.8089006,2025/06/05 15:13:54,81.82292985916138,1.4m,4.629387617111206,3.99540114402771,5.618252992630005
54,11178564,54,0.02266091468877026,0.9928571428571429,0.40776904688941107,0.8972222222222223,1749104036.598349,2025/06/05 15:13:56,83.61237835884094,1.4m,4.768702030181885,4.126511096954346,5.703694820404053
55,11178564,55,0.021817394381477718,0.9940476190476191,0.3856726341777378,0.9,1749104038.5585513,2025/06/05 15:13:58,85.572580575943,1.4m,4.971980094909668,4.310459613800049,5.790665626525879
56,11178564,56,0.01592269664896386,0.9976190476190476,0.3798838178316752,0.9055555555555556,1749104040.154903,2025/06/05 15:14:00,87.16893219947815,1.5m,5.071306467056274,4.391177177429199,5.88354754447937
