step,epoch,train_loss,train_acc,train_path_loss,train_path_acc,val_loss,val_acc,val_path_loss,val_path_acc,param_l2norm_layer,param_l2norm,grad_l2norm_layer,grad_l2norm,dur_total_core,dur_train_core,dur_dl_train
1,1,4.604389786529541,0.0112,last: 4.715307949829102,last: 0.0086,,,,,(nested_data),426.8036193847656,(nested_data),0.17074668407440186,35.70572304725647,35.70596623420715,0.06684446334838867
2,2,4.600041234588623,0.0174,last: 4.685464102172851,last: 0.009,4.599394033813477,0.0288,last: 4.651453104400635,last: 0.0102,(nested_data),394.11383056640625,(nested_data),0.15478602051734924,79.5204484462738,70.89065217971802,0.128035306930542
3,3,4.596435542297363,0.0321,last: 4.661177509307861,last: 0.0101,,,,,(nested_data),363.9286804199219,(nested_data),0.14686506986618042,114.99667716026306,106.36710953712463,0.19468092918395996
4,4,4.593081255340576,0.0356,last: 4.645406089019775,last: 0.0098,4.593914608001709,0.038,last: 4.62674655456543,last: 0.01,(nested_data),336.0575256347656,(nested_data),0.1360589563846588,159.0099265575409,141.77646017074585,0.2612881660461426
5,5,4.5900472633361815,0.0351,last: 4.63264600982666,last: 0.0105,,,,,(nested_data),310.32305908203125,(nested_data),0.11870328336954117,193.60607147216797,176.3728301525116,0.3277101516723633
6,6,4.587003512573242,0.0359,last: 4.623377628326416,last: 0.0112,4.58867417755127,0.0424,last: 4.614494240570068,last: 0.0112,(nested_data),286.5619201660156,(nested_data),0.11029472947120667,237.3319365978241,211.47207307815552,0.3919801712036133
7,7,4.58433224105835,0.0376,last: 4.617103905487061,last: 0.0102,,,,,(nested_data),264.6229553222656,(nested_data),0.09982198476791382,272.0235483646393,246.1639096736908,0.4589107036590576
8,8,4.581893615722656,0.0377,last: 4.612717083740234,last: 0.0091,4.5837973114013675,0.0442,last: 4.608043278503418,last: 0.0112,(nested_data),244.3669891357422,(nested_data),0.09366603940725327,315.8514747619629,281.404723405838,0.5244228839874268
9,9,4.579848222351075,0.0395,last: 4.608977169036865,last: 0.0111,,,,,(nested_data),225.66505432128906,(nested_data),0.08425995707511902,350.5043761730194,316.05784821510315,0.5902965068817139
10,10,4.578414185333252,0.0411,last: 4.606441210174561,last: 0.0112,4.5816154907226565,0.0452,last: 4.604678444671631,last: 0.012,(nested_data),208.39768981933594,(nested_data),0.08008871227502823,393.74990487098694,350.8029205799103,0.6528759002685547
11,11,4.576808130645752,0.0402,last: 4.605372846221924,last: 0.011,,,,,(nested_data),192.45606994628906,(nested_data),0.0707387775182724,428.8914234638214,385.94466948509216,0.7213411331176758
12,12,4.575675123596191,0.0417,last: 4.604377690124512,last: 0.0108,4.578214370727539,0.0477,last: 4.603188564300537,last: 0.0136,(nested_data),177.7379913330078,(nested_data),0.06885498017072678,473.26206064224243,421.68002009391785,0.7857515811920166
13,13,4.575002317810059,0.0409,last: 4.603590688323974,last: 0.013,,,,,(nested_data),164.14988708496094,(nested_data),0.06124962121248245,508.16416120529175,456.5823383331299,0.852543830871582
14,14,4.574616844177246,0.0405,last: 4.60279147567749,last: 0.0118,4.578136854553223,0.0481,last: 4.602809078216553,last: 0.0136,(nested_data),151.6049346923828,(nested_data),0.0656188428401947,551.3957922458649,491.2934339046478,0.9144346714019775
15,15,4.57452742767334,0.04,last: 4.602445639038086,last: 0.0119,,,,,(nested_data),140.0236358642578,(nested_data),0.05375088006258011,586.6972301006317,526.595100402832,0.9816064834594727
16,16,4.574853035736084,0.0421,last: 4.6022432434082035,last: 0.0127,4.580093844604492,0.0483,last: 4.602603862762451,last: 0.014,(nested_data),129.3319091796875,(nested_data),0.05260587856173515,630.6427149772644,561.8841919898987,1.0453221797943115
