step,lr,epoch,train_loss,train_acc,timestamp,timestamp_fmt,duration,duration_fmt,grad_mean,val_loss,val_acc
1,0.005,1,1.8767956264495849,0.3104,1745773564.3223388,2025/04/28 02:06:04,22.92088294029236,22.9s,0.00014642072051174182,,
2,0.0049987664009143295,2,1.5444772939682008,0.4342,1745773586.5067003,2025/04/28 02:06:26,45.105244398117065,45.1s,0.00018179307119225996,,
3,0.00499506682107068,3,1.4423296606063842,0.4742,1745773609.6264353,2025/04/28 02:06:49,68.22497940063477,1.1m,0.00015242920022728867,,
4,0.004988904911507701,4,1.3527243532180786,0.507,1745773631.6998105,2025/04/28 02:07:11,90.2983546257019,1.5m,0.00018877005953754633,,
5,0.004980286753286196,5,1.3136508852005004,0.5194,1745773654.3831491,2025/04/28 02:07:34,112.98169326782227,1.9m,0.00014282779517316158,,
6,0.004969220851487845,6,1.2565970691680908,0.545,1745773675.3414054,2025/04/28 02:07:55,133.9399495124817,2.2m,0.00019982683875241491,,
7,0.004955718126821723,7,1.2148797929763795,0.5596,1745773691.6199887,2025/04/28 02:08:11,150.21853280067444,2.5m,0.0001691065444333617,,
8,0.004939791904846869,8,1.182928716659546,0.5716,1745773705.8882196,2025/04/28 02:08:25,164.48676371574402,2.7m,0.00019587240791452132,,
9,0.004921457902821578,9,1.1448998764038085,0.5826,1745773723.5875502,2025/04/28 02:08:43,182.18609428405762,3.0m,0.0001648457487704036,,
10,0.004900734214192358,10,1.129916953277588,0.6036,1745773750.8581944,2025/04/28 02:09:10,209.45673847198486,3.5m,0.00017306684372897507,1.2831020855903625,0.5526
11,0.004877641290737884,11,1.0959033796310425,0.6066,1745773767.0434983,2025/04/28 02:09:27,225.64204239845276,3.8m,0.00012607792001517737,,
12,0.004852201922385563,12,1.0411701309204102,0.6268,1745773783.3990333,2025/04/28 02:09:43,241.99757742881775,4.0m,0.00019110301218461245,,
13,0.004824441214720628,13,1.0355447732925416,0.6242,1745773798.4254916,2025/04/28 02:09:58,257.02403569221497,4.3m,0.00021180361585493301,,
14,0.004794386564209952,14,1.0368655529022217,0.6292,1745773815.1610153,2025/04/28 02:10:15,273.7595593929291,4.6m,0.0001841785653482475,,
