model_arc,epochs,ensemble_type,params,grad,epoch,train_loss,train_acc,val_loss,val_acc,timestamp,timestamp_fmt,duration,duration_fmt,grad_mean
models.resnet_git_ee_bn_def resnet18,100,EE,2855808,2855808,100,0.315886940574646,0.8968,1.053646329689026,0.6668,1745413486.1741135,2025/04/23 22:04:46,344.2306499481201,5.7m,0.000244228751398623
