step,epoch,lr,train_loss,train_acc,val_loss,val_acc,dur_total_core,dur_total_core_fmt,dur_train_core,dur_train_core_fmt,dur_total,dur_total_fmt,dur_train,dur_train_fmt,progress
1,1,0.1,4.991999992370605,0.006,,,17.146912813186646,17.1s,17.14697265625,17.1s,17.25184988975525,17.3s,17.251856803894043,17.3s,0.0%
2,2,0.09999998457874393,4.718235832214355,0.038,,,17.411370754241943,17.4s,17.411465406417847,17.4s,17.625423908233643,17.6s,17.625433921813965,17.6s,0.1%
3,3,0.09999993831498517,4.376411861419678,0.04,,,17.480273008346558,17.5s,17.480399131774902,17.5s,17.891884803771973,17.9s,17.891897916793823,17.9s,0.1%
4,4,0.09999986120875233,4.050459003448486,0.075,,,17.552483797073364,17.6s,17.552647829055786,17.6s,18.14443039894104,18.1s,18.144447803497314,18.1s,0.1%
5,5,0.09999975326009292,3.874991205215454,0.093,,,17.621647596359253,17.6s,17.62184476852417,17.6s,18.387691974639893,18.4s,18.38771390914917,18.4s,0.1%
6,6,0.09999961446907353,3.645453136444092,0.107,,,17.69000482559204,17.7s,17.69023370742798,17.7s,18.655329704284668,18.7s,18.655354022979736,18.7s,0.1%
7,7,0.09999944483577981,3.50873046875,0.145,,,17.761975526809692,17.8s,17.76223659515381,17.8s,19.13700842857361,19.1s,19.137035369873047,19.1s,0.2%
8,8,0.09999924436031636,3.3350806827545165,0.161,,,17.834572076797485,17.8s,17.83486294746399,17.8s,19.387317895889282,19.4s,19.38734769821167,19.4s,0.2%
9,9,0.09999901304280687,3.1022481784820557,0.193,,,17.915576934814453,17.9s,17.915897369384766,17.9s,19.642887115478516,19.6s,19.64292049407959,19.6s,0.2%
10,10,0.09999875088339401,2.9021011409759523,0.224,,,17.992990970611572,18.0s,17.99334454536438,18.0s,19.892971754074097,19.9s,19.893009185791016,19.9s,0.2%
11,11,0.0999984578822395,2.766881357192993,0.258,,,18.071179151535034,18.1s,18.071574926376343,18.1s,20.139354467391968,20.1s,20.13939619064331,20.1s,0.3%
12,12,0.09999813403952408,2.5794129886627197,0.283,,,18.14390230178833,18.1s,18.144328117370605,18.1s,20.39324927330017,20.4s,20.39329481124878,20.4s,0.3%
13,13,0.09999777935544751,2.3951731605529787,0.337,,,18.216320037841797,18.2s,18.216776371002197,18.2s,20.647952556610107,20.6s,20.648000717163086,20.6s,0.3%
14,14,0.09999739383022858,2.1280849857330324,0.378,,,18.289378881454468,18.3s,18.289865970611572,18.3s,20.89647340774536,20.9s,20.89652371406555,20.9s,0.4%
15,15,0.09999697746410512,1.9736613731384278,0.446,,,18.36160683631897,18.4s,18.36212682723999,18.4s,21.14854645729065,21.1s,21.148599863052368,21.1s,0.4%
16,16,0.09999653025733389,1.832528736114502,0.457,,,18.438271045684814,18.4s,18.438822031021118,18.4s,21.406526803970337,21.4s,21.406583309173584,21.4s,0.4%
17,17,0.09999605221019085,1.5967984657287597,0.528,,,18.510879039764404,18.5s,18.51146101951599,18.5s,21.664630889892578,21.7s,21.66469097137451,21.7s,0.4%
18,18,0.09999554332297082,1.438061185836792,0.566,,,18.58343005180359,18.6s,18.584046602249146,18.6s,21.926968574523926,21.9s,21.927031993865967,21.9s,0.4%
19,19,0.09999500359598772,1.3947184801101684,0.581,,,18.6603102684021,18.7s,18.660964012145996,18.7s,22.175752639770508,22.2s,22.175819158554077,22.2s,0.5%
20,20,0.09999443302957449,1.2697081413269042,0.617,,,18.736457586288452,18.7s,18.737147331237793,18.7s,22.431798934936523,22.4s,22.431869745254517,22.4s,0.5%
21,21,0.09999383162408307,1.0624953689575196,0.664,,,18.813544988632202,18.8s,18.81427812576294,18.8s,22.700796365737915,22.7s,22.700871229171753,22.7s,0.5%
22,22,0.09999319937988445,0.9077804098129273,0.74,,,18.885677576065063,18.9s,18.886438608169556,18.9s,22.9489426612854,22.9s,22.949021100997925,22.9s,0.5%
23,23,0.09999253629736862,0.8423771896362304,0.744,,,18.957371950149536,19.0s,18.9581618309021,19.0s,23.20163321495056,23.2s,23.201714992523193,23.2s,0.6%
24,24,0.09999184237694461,0.8225855979919433,0.759,,,19.034926652908325,19.0s,19.035753965377808,19.0s,23.451460123062134,23.5s,23.451545000076294,23.5s,0.6%
25,25,0.09999111761904048,0.7146809902191162,0.787,,,19.107375383377075,19.1s,19.108234167099,19.1s,23.710606813430786,23.7s,23.710695266723633,23.7s,0.6%
26,26,0.09999036202410326,0.6166097259521485,0.831,,,19.178364992141724,19.2s,19.179250955581665,19.2s,23.957183361053467,24.0s,23.957273721694946,24.0s,0.7%
27,27,0.09998957559259908,0.5904870247840881,0.828,,,19.251230716705322,19.3s,19.252147912979126,19.3s,24.20563578605652,24.2s,24.205729722976685,24.2s,0.7%
28,28,0.09998875832501301,0.42961032819747924,0.883,,,19.32131004333496,19.3s,19.32225465774536,19.3s,24.461066722869873,24.5s,24.461163997650146,24.5s,0.7%
29,29,0.09998791022184923,0.3668204584121704,0.892,,,19.392467498779297,19.4s,19.393442153930664,19.4s,24.711328506469727,24.7s,24.711430311203003,24.7s,0.7%
30,30,0.09998703128363085,0.39117900705337527,0.89,,,19.463785648345947,19.5s,19.464789628982544,19.5s,24.958402633666992,25.0s,24.958508014678955,25.0s,0.8%
31,31,0.09998612151090004,0.3746445565223694,0.895,,,19.536976099014282,19.5s,19.53800940513611,19.5s,25.209089756011963,25.2s,25.209197759628296,25.2s,0.8%
32,32,0.09998518090421803,0.34640503573417664,0.894,,,19.60948944091797,19.6s,19.61055278778076,19.6s,25.46981930732727,25.5s,25.469930171966553,25.5s,0.8%
33,33,0.099984209464165,0.2531500592231751,0.934,,,19.684775590896606,19.7s,19.685867309570312,19.7s,25.718894004821777,25.7s,25.719008445739746,25.7s,0.8%
34,34,0.09998320719134023,0.27529532122612,0.925,,,19.758068323135376,19.8s,19.759192943572998,19.8s,25.966861963272095,26.0s,25.966980457305908,26.0s,0.9%
35,35,0.09998217408636191,0.24541377234458922,0.933,,,19.837887287139893,19.8s,19.839042901992798,19.8s,26.21704411506653,26.2s,26.21716618537903,26.2s,0.9%
