run_id,model_arc,train_dataset,val_dataset,num_classes,train_trans,val_trans,train_ndata,val_ndata,epochs,max_lr,wd,batch_size,iters/epoch,iters,processed_ndata,ndata_per_class,div,ensembles,scale_ch,num_params,criterion,optimizer,scheduler,step,epoch,lr,train_loss,train_acc,val_loss,val_acc,dur_total_core,dur_total_core_fmt,dur_train_core,dur_train_core_fmt,dur_total,dur_total_fmt,dur_train,dur_train_fmt,progress
run_2025-12-09_19-23-10_086403,resnet18,cifar100_train,cifar100_val,100,"[ToImage(), RandomCrop(size=(32, 32), padding=[4, 4, 4, 4], pad_if_needed=False, fill=0, padding_mode=constant), RandomHorizontalFlip(p=0.5), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]","[ToImage(), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]",5000,10000,400,0.005,0.001,128,40,16000,2000000,50.0,4,16,0.25,11409216,CrossEntropyLoss,AdamW,CosineAnnealingLR,last: 400,last: 400,last: 7.710588802584138e-8,last: 0.008768896174430846,last: 0.9998,last: 6.085093045806885,last: 0.3342,last: 837.5356986522675,last: 14.0m,last: 719.2121875286102,last: 12.0m,last: 946.5637187957764,last: 15.8m,last: 786.592264175415,last: 13.1m,last: 100.0%
run_2025-12-09_19-25-38_433200,resnet18,cifar100_train,cifar100_val,100,"[ToImage(), RandomCrop(size=(32, 32), padding=[4, 4, 4, 4], pad_if_needed=False, fill=0, padding_mode=constant), RandomHorizontalFlip(p=0.5), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]","[ToImage(), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]",5000,10000,400,0.005,0.001,128,40,16000,2000000,50.0,8,64,0.125,11664128,CrossEntropyLoss,AdamW,CosineAnnealingLR,last: 400,last: 400,last: 7.710588802584138e-8,last: 0.015257788252830506,last: 0.9988,last: 5.8891327156066895,last: 0.3362,last: 1489.5329566001892,last: 24.8m,last: 1335.4523196220398,last: 22.3m,last: 1572.0181667804718,last: 26.2m,last: 1378.4147837162018,last: 23.0m,last: 100.0%
run_2025-12-09_19-39-24_267855,resnet18,cifar100_train,cifar100_val,100,"[ToImage(), RandomCrop(size=(32, 32), padding=[4, 4, 4, 4], pad_if_needed=False, fill=0, padding_mode=constant), RandomHorizontalFlip(p=0.5), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]","[ToImage(), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]",5000,10000,400,0.005,0.001,128,40,16000,2000000,50.0,16,256,0.0625,12183552,CrossEntropyLoss,AdamW,CosineAnnealingLR,last: 400,last: 400,last: 7.710588802584138e-8,last: 0.011981952345371246,last: 0.9992,last: 5.224395789337159,last: 0.3543,last: 4246.403758525848,last: 1.2h,last: 3939.881211042404,last: 1.1h,last: 4302.948615074158,last: 1.2h,last: 3981.803537607193,last: 1.1h,last: 100.0%
run_2025-12-09_19-52-16_020051,resnet18,cifar100_train,cifar100_val,100,"[ToImage(), RandomCrop(size=(32, 32), padding=[4, 4, 4, 4], pad_if_needed=False, fill=0, padding_mode=constant), RandomHorizontalFlip(p=0.5), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]","[ToImage(), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]",5000,10000,400,0.005,0.001,128,40,16000,2000000,50.0,32,1024,0.03125,13260800,CrossEntropyLoss,AdamW,CosineAnnealingLR,last: 400,last: 400,last: 7.710588802584138e-8,last: 0.009766405391693116,last: 0.9992,last: 4.224930171203614,last: 0.3824,last: 9734.288381099701,last: 2.7h,last: 9265.458891153336,last: 2.6h,last: 9791.63004565239,last: 2.7h,last: 9308.457388877869,last: 2.6h,last: 100.0%
run_2025-12-09_20-51-34_053221,resnet18,cifar100_train,cifar100_val,100,"[ToImage(), RandomCrop(size=(32, 32), padding=[4, 4, 4, 4], pad_if_needed=False, fill=0, padding_mode=constant), RandomHorizontalFlip(p=0.5), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]","[ToImage(), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]",2000,10000,1000,0.005,0.001,128,16,16000,2000000,20.0,1,1,1.0,11220132,CrossEntropyLoss,AdamW,CosineAnnealingLR,last: 1000,last: 1000,last: 1.2336995354467157e-8,last: 0.00003027224529068917,last: 1.0,last: 11.276609826660156,last: 0.1788,last: 163.29565930366516,last: 2.7m,last: 144.24976897239685,last: 2.4m,last: 626.481288433075,last: 10.4m,last: 484.9134912490845,last: 8.1m,last: 100.0%
run_2025-12-09_21-02-40_995100,resnet18,cifar100_train,cifar100_val,100,"[ToImage(), RandomCrop(size=(32, 32), padding=[4, 4, 4, 4], pad_if_needed=False, fill=0, padding_mode=constant), RandomHorizontalFlip(p=0.5), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]","[ToImage(), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]",2000,10000,1000,0.005,0.001,128,16,16000,2000000,20.0,2,4,0.5,11282960,CrossEntropyLoss,AdamW,CosineAnnealingLR,last: 1000,last: 1000,last: 1.2336995354467157e-8,last: 0.00005771001073298976,last: 1.0,last: 9.681771409606933,last: 0.1971,last: 248.9386031627655,last: 4.1m,last: 222.92169642448425,last: 3.7m,last: 635.7040903568268,last: 10.6m,last: 493.8321211338043,last: 8.2m,last: 100.0%
run_2025-12-09_21-13-57_314540,resnet18,cifar100_train,cifar100_val,100,"[ToImage(), RandomCrop(size=(32, 32), padding=[4, 4, 4, 4], pad_if_needed=False, fill=0, padding_mode=constant), RandomHorizontalFlip(p=0.5), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]","[ToImage(), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]",2000,10000,1000,0.005,0.001,128,16,16000,2000000,20.0,4,16,0.25,11409216,CrossEntropyLoss,AdamW,CosineAnnealingLR,last: 1000,last: 1000,last: 1.2336995354467157e-8,last: 0.00003008396495715715,last: 1.0,last: 10.940338577270508,last: 0.2273,last: 555.8100898265839,last: 9.3m,last: 479.4285955429077,last: 8.0m,last: 735.8514029979706,last: 12.3m,last: 585.7752351760864,last: 9.8m,last: 100.0%
run_2025-12-09_21-26-51_449233,resnet18,cifar100_train,cifar100_val,100,"[ToImage(), RandomCrop(size=(32, 32), padding=[4, 4, 4, 4], pad_if_needed=False, fill=0, padding_mode=constant), RandomHorizontalFlip(p=0.5), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]","[ToImage(), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]",2000,10000,1000,0.005,0.001,128,16,16000,2000000,20.0,8,64,0.125,11664128,CrossEntropyLoss,AdamW,CosineAnnealingLR,last: 1000,last: 1000,last: 1.2336995354467157e-8,last: 0.00009260093618649989,last: 1.0,last: 10.265853120422364,last: 0.2317,last: 1059.1396329402924,last: 17.7m,last: 935.8787162303925,last: 15.6m,last: 1181.6703097820282,last: 19.7m,last: 1015.6297969818115,last: 16.9m,last: 100.0%
run_2025-12-09_21-47-12_491872,resnet18,cifar100_train,cifar100_val,100,"[ToImage(), RandomCrop(size=(32, 32), padding=[4, 4, 4, 4], pad_if_needed=False, fill=0, padding_mode=constant), RandomHorizontalFlip(p=0.5), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]","[ToImage(), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]",2000,10000,1000,0.005,0.001,128,16,16000,2000000,20.0,16,256,0.0625,12183552,CrossEntropyLoss,AdamW,CosineAnnealingLR,last: 1000,last: 1000,last: 1.2336995354467157e-8,last: 0.00011771820823196322,last: 1.0,last: 7.139161045074463,last: 0.2625,last: 3089.8042936325073,last: 51.5m,last: 2868.110191822052,last: 47.8m,last: 3182.5084040164948,last: 53.0m,last: 2947.096593618393,last: 49.1m,last: 100.0%
run_2025-12-09_22-30-25_442046,resnet18,cifar100_train,cifar100_val,100,"[ToImage(), RandomCrop(size=(32, 32), padding=[4, 4, 4, 4], pad_if_needed=False, fill=0, padding_mode=constant), RandomHorizontalFlip(p=0.5), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]","[ToImage(), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]",2000,10000,1000,0.005,0.001,128,16,16000,2000000,20.0,32,1024,0.03125,13260800,CrossEntropyLoss,AdamW,CosineAnnealingLR,last: 1000,last: 1000,last: 1.2336995354467157e-8,last: 0.000017531475954456256,last: 1.0,last: 4.998634720230102,last: 0.3032,last: 8273.820789337158,last: 2.3h,last: 7872.78524184227,last: 2.2h,last: 8369.826362609863,last: 2.3h,last: 7954.577330112457,last: 2.2h,last: 100.0%
run_2025-12-09_22-35-54_854016,resnet18,cifar100_train,cifar100_val,100,"[ToImage(), RandomCrop(size=(32, 32), padding=[4, 4, 4, 4], pad_if_needed=False, fill=0, padding_mode=constant), RandomHorizontalFlip(p=0.5), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]","[ToImage(), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]",1000,10000,2000,0.005,0.001,128,8,16000,2000000,10.0,1,1,1.0,11220132,CrossEntropyLoss,AdamW,CosineAnnealingLR,last: 2000,last: 2000,last: 3.0842507411921074e-9,last: 8.853316263412126e-6,last: 1.0,last: 12.993098999023438,last: 0.118,last: 288.3854410648346,last: 4.8m,last: 265.40553879737854,last: 4.4m,last: 788.9051413536072,last: 13.1m,last: 636.7400987148285,last: 10.6m,last: 100.0%
run_2025-12-09_22-40-56_050903,resnet18,cifar100_train,cifar100_val,100,"[ToImage(), RandomCrop(size=(32, 32), padding=[4, 4, 4, 4], pad_if_needed=False, fill=0, padding_mode=constant), RandomHorizontalFlip(p=0.5), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]","[ToImage(), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]",1000,10000,2000,0.005,0.001,128,8,16000,2000000,10.0,2,4,0.5,11282960,CrossEntropyLoss,AdamW,CosineAnnealingLR,last: 2000,last: 2000,last: 3.0842507411921074e-9,last: 0.000010809917803271674,last: 1.0,last: 14.267015516662598,last: 0.1263,last: 305.13002371788025,last: 5.1m,last: 278.64417004585266,last: 4.6m,last: 775.4649984836578,last: 12.9m,last: 623.4756352901459,last: 10.4m,last: 100.0%
run_2025-12-09_22-50-25_660323,resnet18,cifar100_train,cifar100_val,100,"[ToImage(), RandomCrop(size=(32, 32), padding=[4, 4, 4, 4], pad_if_needed=False, fill=0, padding_mode=constant), RandomHorizontalFlip(p=0.5), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]","[ToImage(), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]",1000,10000,2000,0.005,0.001,128,8,16000,2000000,10.0,4,16,0.25,11409216,CrossEntropyLoss,AdamW,CosineAnnealingLR,last: 2000,last: 2000,last: 3.0842507411921074e-9,last: 0.000011782264708017465,last: 1.0,last: 14.698426676940917,last: 0.1384,last: 507.54734230041504,last: 8.5m,last: 450.08990716934204,last: 7.5m,last: 773.2774357795715,last: 12.9m,last: 627.7882061004639,last: 10.5m,last: 100.0%
run_2025-12-09_22-55-16_507562,resnet18,cifar100_train,cifar100_val,100,"[ToImage(), RandomCrop(size=(32, 32), padding=[4, 4, 4, 4], pad_if_needed=False, fill=0, padding_mode=constant), RandomHorizontalFlip(p=0.5), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]","[ToImage(), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]",1000,10000,2000,0.005,0.001,128,8,16000,2000000,10.0,8,64,0.125,11664128,CrossEntropyLoss,AdamW,CosineAnnealingLR,last: 2000,last: 2000,last: 3.0842507411921074e-9,last: 0.000042458070034626873,last: 1.0,last: 11.957709071350097,last: 0.1573,last: 892.7956292629242,last: 14.9m,last: 794.5776901245117,last: 13.2m,last: 1084.8135814666748,last: 18.1m,last: 938.1722855567932,last: 15.6m,last: 100.0%
run_2025-12-09_23-04-45_342446,resnet18,cifar100_train,cifar100_val,100,"[ToImage(), RandomCrop(size=(32, 32), padding=[4, 4, 4, 4], pad_if_needed=False, fill=0, padding_mode=constant), RandomHorizontalFlip(p=0.5), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]","[ToImage(), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]",1000,10000,2000,0.005,0.001,128,8,16000,2000000,10.0,16,256,0.0625,12183552,CrossEntropyLoss,AdamW,CosineAnnealingLR,last: 2000,last: 2000,last: 3.0842507411921074e-9,last: 0.000058306667138822376,last: 1.0,last: 8.559553457641602,last: 0.1783,last: 3031.9996886253357,last: 50.5m,last: 2819.1406359672546,last: 47.0m,last: 3187.405670404434,last: 53.1m,last: 2961.1404423713684,last: 49.4m,last: 100.0%
run_2025-12-09_23-14-46_412489,resnet18,cifar100_train,cifar100_val,100,"[ToImage(), RandomCrop(size=(32, 32), padding=[4, 4, 4, 4], pad_if_needed=False, fill=0, padding_mode=constant), RandomHorizontalFlip(p=0.5), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]","[ToImage(), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]",1000,10000,2000,0.005,0.001,128,8,16000,2000000,10.0,32,1024,0.03125,13260800,CrossEntropyLoss,AdamW,CosineAnnealingLR,last: 2000,last: 2000,last: 3.0842507411921074e-9,last: 3.7786842258356045e-6,last: 1.0,last: 4.772799732971191,last: 0.2351,last: 8371.44079375267,last: 2.3h,last: 7971.064545869827,last: 2.2h,last: 8532.040461540222,last: 2.4h,last: 8117.873667955399,last: 2.3h,last: 100.0%
run_2025-12-09_23-59-15_522757,resnet18,cifar100_train,cifar100_val,100,"[ToImage(), RandomCrop(size=(32, 32), padding=[4, 4, 4, 4], pad_if_needed=False, fill=0, padding_mode=constant), RandomHorizontalFlip(p=0.5), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]","[ToImage(), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]",500,10000,4000,0.005,0.001,128,4,16000,2000000,5.0,1,1,1.0,11220132,CrossEntropyLoss,AdamW,CosineAnnealingLR,last: 4000,last: 4000,last: 7.710628041612792e-10,last: 0.000024194240570068358,last: 1.0,last: 15.099808728027345,last: 0.0835,last: 204.47893643379211,last: 3.4m,last: 185.25582075119019,last: 3.1m,last: 738.5393631458282,last: 12.3m,last: 598.6715815067291,last: 10.0m,last: 100.0%
run_2025-12-10_00-15-31_569434,resnet18,cifar100_train,cifar100_val,100,"[ToImage(), RandomCrop(size=(32, 32), padding=[4, 4, 4, 4], pad_if_needed=False, fill=0, padding_mode=constant), RandomHorizontalFlip(p=0.5), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]","[ToImage(), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]",500,10000,4000,0.005,0.001,128,4,16000,2000000,5.0,2,4,0.5,11282960,CrossEntropyLoss,AdamW,CosineAnnealingLR,last: 4000,last: 4000,last: 7.710628041612792e-10,last: 9.317105745139998e-6,last: 1.0,last: 17.048872183227537,last: 0.0937,last: 270.9028651714325,last: 4.5m,last: 244.25833225250244,last: 4.1m,last: 764.0421259403229,last: 12.7m,last: 622.6849868297577,last: 10.4m,last: 100.0%
run_2025-12-10_00-32-13_522128,resnet18,cifar100_train,cifar100_val,100,"[ToImage(), RandomCrop(size=(32, 32), padding=[4, 4, 4, 4], pad_if_needed=False, fill=0, padding_mode=constant), RandomHorizontalFlip(p=0.5), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]","[ToImage(), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]",500,10000,4000,0.005,0.001,128,4,16000,2000000,5.0,4,16,0.25,11409216,CrossEntropyLoss,AdamW,CosineAnnealingLR,last: 4000,last: 4000,last: 7.710628041612792e-10,last: 0.000015552230266621335,last: 1.0,last: 15.847097595214844,last: 0.0957,last: 473.97045135498047,last: 7.9m,last: 416.5036437511444,last: 6.9m,last: 853.6963107585907,last: 14.2m,last: 709.4990439414978,last: 11.8m,last: 100.0%
run_2025-12-10_00-50-20_681254,resnet18,cifar100_train,cifar100_val,100,"[ToImage(), RandomCrop(size=(32, 32), padding=[4, 4, 4, 4], pad_if_needed=False, fill=0, padding_mode=constant), RandomHorizontalFlip(p=0.5), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]","[ToImage(), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]",500,10000,4000,0.005,0.001,128,4,16000,2000000,5.0,8,64,0.125,11664128,CrossEntropyLoss,AdamW,CosineAnnealingLR,last: 4000,last: 4000,last: 7.710628041612792e-10,last: 0.000014062639864278026,last: 1.0,last: 13.458070350646972,last: 0.114,last: 870.6693575382233,last: 14.5m,last: 772.600245475769,last: 12.9m,last: 1195.6135158538818,last: 19.9m,last: 1049.1043429374695,last: 17.5m,last: 100.0%
run_2025-12-10_00-50-37_600838,resnet18,cifar100_train,cifar100_val,100,"[ToImage(), RandomCrop(size=(32, 32), padding=[4, 4, 4, 4], pad_if_needed=False, fill=0, padding_mode=constant), RandomHorizontalFlip(p=0.5), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]","[ToImage(), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]",500,10000,4000,0.005,0.001,128,4,16000,2000000,5.0,16,256,0.0625,12183552,CrossEntropyLoss,AdamW,CosineAnnealingLR,last: 3280,last: 3280,last: 0.0003902329306183454,last: 0.00003789942967705428,last: 1.0,last: 9.30312381439209,last: 0.1324,last: 2424.401743888855,last: 40.4m,last: 2249.7737517356873,last: 37.5m,last: 2665.0209476947784,last: 44.4m,last: 2477.9519951343536,last: 41.3m,last: 82.0%
run_2025-12-10_01-14-12_403702,resnet18,cifar100_train,cifar100_val,100,"[ToImage(), RandomCrop(size=(32, 32), padding=[4, 4, 4, 4], pad_if_needed=False, fill=0, padding_mode=constant), RandomHorizontalFlip(p=0.5), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]","[ToImage(), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.26733431220054626, 0.2564384937286377, 0.27615049481391907], inplace=True)]",500,10000,4000,0.005,0.001,128,4,16000,2000000,5.0,32,1024,0.03125,13260800,CrossEntropyLoss,AdamW,CosineAnnealingLR,last: 600,last: 600,last: 0.004728407031619022,last: 0.0002518347420264035,last: 1.0,last: 4.859800117492676,last: 0.1666,last: 1301.904259443283,last: 21.7m,last: 1238.2226181030273,last: 20.6m,last: 1352.7199733257294,last: 22.5m,last: 1281.7277541160583,last: 21.4m,last: 15.0%
