step,epoch,train_loss,train_acc,train_path_loss,train_path_acc,timestamp,timestamp_fmt,duration,duration_fmt,dur_total_core,dur_train_core,dur_dl_train,val_loss,val_acc,val_path_loss,val_path_acc
47,47,1.3457929584503174,0.6012,mean: 1.3457929584503174,mean: 0.6012,1748993353.2470021,2025/06/04 08:29:13,155.2032825946808,2.6m,13.789468050003052,13.793545722961426,2.8115475177764893,,,,
48,48,1.2769685432434081,0.6282,mean: 1.2769685432434081,mean: 0.6282,1748993356.498489,2025/06/04 08:29:16,158.45476937294006,2.6m,14.080148220062256,14.084312200546265,2.8713762760162354,,,,
49,49,1.1602328945159912,0.6596,mean: 1.1602328945159912,mean: 0.6596,1748993359.7737844,2025/06/04 08:29:19,161.730064868927,2.7m,14.369442701339722,14.373686790466309,2.930257797241211,,,,
50,50,1.1081329635620116,0.6724,mean: 1.1081329635620116,mean: 0.6724,1748993363.062991,2025/06/04 08:29:23,165.01927137374878,2.8m,14.660277843475342,14.6646089553833,2.9913735389709473,,,,
51,51,0.936027116394043,0.7206,mean: 0.936027116394043,mean: 0.7206,1748993366.3148513,2025/06/04 08:29:26,168.2711317539215,2.8m,14.947981119155884,14.952390909194946,3.05074405670166,,,,
52,52,1.1411015087127685,0.6618,mean: 1.1411015087127685,mean: 0.6618,1748993369.5893228,2025/06/04 08:29:29,171.54560327529907,2.9m,15.23799467086792,15.242490768432617,3.1095502376556396,,,,
53,53,1.0869418296813964,0.6806,mean: 1.0869418296813964,mean: 0.6806,1748993372.855622,2025/06/04 08:29:32,174.81190252304077,2.9m,15.528142929077148,15.532723426818848,3.16825532913208,,,,
54,54,1.0527641460418702,0.6942,mean: 1.0527641460418702,mean: 0.6942,1748993376.121225,2025/06/04 08:29:36,178.0775055885315,3.0m,15.815859317779541,15.820520877838135,3.2267684936523438,,,,
55,55,0.9979524667739869,0.7038,mean: 0.9979524667739869,mean: 0.7038,1748993379.3850946,2025/06/04 08:29:39,181.34137511253357,3.0m,16.10486340522766,16.109611988067627,3.2859737873077393,,,,
56,56,0.9976310729980469,0.7032,mean: 0.9976310729980469,mean: 0.7032,1748993382.6492963,2025/06/04 08:29:42,184.60557675361633,3.1m,16.39310121536255,16.397933959960938,3.3454737663269043,,,,
57,57,0.929824720954895,0.7262,mean: 0.929824720954895,mean: 0.7262,1748993385.9221087,2025/06/04 08:29:45,187.87838912010193,3.1m,16.682873010635376,16.687792539596558,3.4053218364715576,,,,
58,58,1.0395990140914917,0.6954,mean: 1.0395990140914917,mean: 0.6954,1748993389.1927035,2025/06/04 08:29:49,191.1489839553833,3.2m,16.970609188079834,16.97561478614807,3.463536500930786,,,,
59,59,0.9427376813888549,0.718,mean: 0.9427376813888549,mean: 0.718,1748993392.458795,2025/06/04 08:29:52,194.4150755405426,3.2m,17.258937120437622,17.264028549194336,3.5223548412323,,,,
60,60,0.9152911334991455,0.7238,mean: 0.9152911334991455,mean: 0.7238,1748993397.996698,2025/06/04 08:29:57,199.95297837257385,3.3m,17.710485219955444,17.553751707077026,3.583807945251465,4.329550964355469,0.2624,mean: 4.329550964355469,mean: 0.2624
61,61,0.6820781471252442,0.7954,mean: 0.6820781471252442,mean: 0.7954,1748993401.364899,2025/06/04 08:30:01,203.3211793899536,3.4m,18.001773595809937,17.845126152038574,3.6435484886169434,,,,
62,62,0.8448283081054687,0.743,mean: 0.8448283081054687,mean: 0.743,1748993404.6243935,2025/06/04 08:30:04,206.58067393302917,3.4m,18.290295362472534,18.133731603622437,3.702878713607788,,,,
63,63,0.7774732847213746,0.759,mean: 0.7774732847213746,mean: 0.759,1748993407.9502826,2025/06/04 08:30:07,209.90656304359436,3.5m,18.586888790130615,18.43040943145752,3.7619094848632812,,,,
64,64,0.7746840848922729,0.7702,mean: 0.7746840848922729,mean: 0.7702,1748993411.245156,2025/06/04 08:30:11,213.2014365196228,3.6m,18.875894784927368,18.719499588012695,3.819958209991455,,,,
65,65,0.8286782699584961,0.7528,mean: 0.8286782699584961,mean: 0.7528,1748993414.5394027,2025/06/04 08:30:14,216.4956831932068,3.6m,19.169792652130127,19.01348042488098,3.8783349990844727,,,,
66,66,0.70562373046875,0.7902,mean: 0.70562373046875,mean: 0.7902,1748993417.8048487,2025/06/04 08:30:17,219.76112914085388,3.7m,19.459169387817383,19.30294108390808,3.936917781829834,,,,
67,67,0.64904794216156,0.8124,mean: 0.64904794216156,mean: 0.8124,1748993421.0949311,2025/06/04 08:30:21,223.05121159553528,3.7m,19.75317120552063,19.5970242023468,3.9965765476226807,,,,
68,68,0.5308812164306641,0.8416,mean: 0.5308812164306641,mean: 0.8416,1748993424.3807352,2025/06/04 08:30:24,226.3370156288147,3.8m,20.04436469078064,19.88830256462097,4.055680990219116,,,,
69,69,0.7882461387634278,0.766,mean: 0.7882461387634278,mean: 0.766,1748993427.654992,2025/06/04 08:30:27,229.61127257347107,3.8m,20.333144903182983,20.177168130874634,4.114926099777222,,,,
70,70,0.7503697479248047,0.7704,mean: 0.7503697479248047,mean: 0.7704,1748993430.9147906,2025/06/04 08:30:30,232.87107110023499,3.9m,20.62181544303894,20.465931177139282,4.1750288009643555,,,,
71,71,0.8829406518936157,0.7442,mean: 0.8829406518936157,mean: 0.7442,1748993434.173904,2025/06/04 08:30:34,236.13018441200256,3.9m,20.909308195114136,20.753509283065796,4.2365803718566895,,,,
72,72,0.8545451007843018,0.7456,mean: 0.8545451007843018,mean: 0.7456,1748993437.4738421,2025/06/04 08:30:37,239.43012261390686,4.0m,21.202632665634155,21.046922206878662,4.2948949337005615,,,,
73,73,0.663780980682373,0.7986,mean: 0.663780980682373,mean: 0.7986,1748993440.7606194,2025/06/04 08:30:40,242.71689987182617,4.0m,21.490437746047974,21.33481454849243,4.354700326919556,,,,
74,74,0.5360906192779541,0.8458,mean: 0.5360906192779541,mean: 0.8458,1748993444.0239124,2025/06/04 08:30:44,245.98019289970398,4.1m,21.779186248779297,21.62364912033081,4.414309024810791,,,,
75,75,0.5946824468612671,0.8138,mean: 0.5946824468612671,mean: 0.8138,1748993447.3066173,2025/06/04 08:30:47,249.26289772987366,4.2m,22.06788730621338,21.91243553161621,4.472771644592285,,,,
76,76,0.5580183052062988,0.8384,mean: 0.5580183052062988,mean: 0.8384,1748993450.592668,2025/06/04 08:30:50,252.54894852638245,4.2m,22.356437921524048,22.201070547103882,4.532635450363159,,,,
77,77,0.6776025077819824,0.796,mean: 0.6776025077819824,mean: 0.796,1748993453.871945,2025/06/04 08:30:53,255.8282253742218,4.3m,22.64719820022583,22.491920709609985,4.591437816619873,,,,
78,78,0.8719660404205323,0.742,mean: 0.8719660404205323,mean: 0.742,1748993457.173902,2025/06/04 08:30:57,259.13018250465393,4.3m,22.937164068222046,22.781972408294678,4.651404857635498,,,,
79,79,0.9096066902160644,0.7242,mean: 0.9096066902160644,mean: 0.7242,1748993460.428145,2025/06/04 08:31:00,262.3844254016876,4.4m,23.2260844707489,23.07097887992859,4.709367036819458,,,,
80,80,0.6613811319351196,0.7988,mean: 0.6613811319351196,mean: 0.7988,1748993463.687383,2025/06/04 08:31:03,265.64366340637207,4.4m,23.51418900489807,23.35917067527771,4.769232749938965,,,,
81,81,0.7825607450485229,0.7724,mean: 0.7825607450485229,mean: 0.7724,1748993466.9501078,2025/06/04 08:31:06,268.9063882827759,4.5m,23.802455186843872,23.6475191116333,4.827477216720581,,,,
82,82,0.618172049331665,0.8218,mean: 0.618172049331665,mean: 0.8218,1748993470.2369797,2025/06/04 08:31:10,272.1932601928711,4.5m,24.09835457801819,23.94349980354309,4.8872551918029785,,,,
83,83,0.5615593828201294,0.8392,mean: 0.5615593828201294,mean: 0.8392,1748993473.5813375,2025/06/04 08:31:13,275.5376179218292,4.6m,24.395535945892334,24.240764617919922,4.946474552154541,,,,
84,84,0.7157377388000489,0.7856,mean: 0.7157377388000489,mean: 0.7856,1748993476.8412178,2025/06/04 08:31:16,278.79749822616577,4.6m,24.684448719024658,24.52976369857788,5.00573992729187,,,,
85,85,0.6277713096618652,0.8162,mean: 0.6277713096618652,mean: 0.8162,1748993480.1255624,2025/06/04 08:31:20,282.0818428993225,4.7m,24.97622561454773,24.821625471115112,5.063746452331543,,,,
86,86,0.6463940626144409,0.8098,mean: 0.6463940626144409,mean: 0.8098,1748993483.3932478,2025/06/04 08:31:23,285.3495283126831,4.8m,25.263237237930298,25.10872220993042,5.122734785079956,,,,
87,87,0.5625515779495239,0.835,mean: 0.5625515779495239,mean: 0.835,1748993486.6610484,2025/06/04 08:31:26,288.6173288822174,4.8m,25.556833505630493,25.402403593063354,5.181519269943237,,,,
88,88,0.5588758688926697,0.8328,mean: 0.5588758688926697,mean: 0.8328,1748993489.9444737,2025/06/04 08:31:29,291.90075421333313,4.9m,25.845882654190063,25.69153618812561,5.240889310836792,,,,
89,89,0.6188102115631103,0.8208,mean: 0.6188102115631103,mean: 0.8208,1748993493.202504,2025/06/04 08:31:33,295.15878438949585,4.9m,26.13341212272644,25.97914719581604,5.302445888519287,,,,
90,90,0.5867560663223267,0.8286,mean: 0.5867560663223267,mean: 0.8286,1748993496.485338,2025/06/04 08:31:36,298.4416184425354,5.0m,26.42775249481201,26.273579120635986,5.360878229141235,,,,
91,91,0.7638393321990967,0.7796,mean: 0.7638393321990967,mean: 0.7796,1748993499.7638235,2025/06/04 08:31:39,301.7201039791107,5.0m,26.72104501724243,26.566955089569092,5.419485092163086,,,,
92,92,0.6877122488021851,0.7928,mean: 0.6877122488021851,mean: 0.7928,1748993503.0494673,2025/06/04 08:31:43,305.005747795105,5.1m,27.01812720298767,26.864124536514282,5.483167886734009,,,,
93,93,0.5365076479911804,0.8464,mean: 0.5365076479911804,mean: 0.8464,1748993506.3111315,2025/06/04 08:31:46,308.26741194725037,5.1m,27.306479692459106,27.152560710906982,5.541947603225708,,,,
94,94,0.5240316858291626,0.8506,mean: 0.5240316858291626,mean: 0.8506,1748993509.5944834,2025/06/04 08:31:49,311.5507638454437,5.2m,27.59775948524475,27.44392490386963,5.603463888168335,,,,
95,95,0.5781879873275757,0.8334,mean: 0.5781879873275757,mean: 0.8334,1748993512.917373,2025/06/04 08:31:52,314.87365341186523,5.2m,27.895793676376343,27.742042779922485,5.663882493972778,,,,
96,96,0.5847383745193482,0.8314,mean: 0.5847383745193482,mean: 0.8314,1748993516.2002263,2025/06/04 08:31:56,318.1565067768097,5.3m,28.18690586090088,28.03323984146118,5.723136901855469,,,,
97,97,0.4068386644363403,0.8834,mean: 0.4068386644363403,mean: 0.8834,1748993519.4591165,2025/06/04 08:31:59,321.41539692878723,5.4m,28.4762122631073,28.3226375579834,5.78368353843689,,,,
98,98,0.4310323396682739,0.8724,mean: 0.4310323396682739,mean: 0.8724,1748993522.7232027,2025/06/04 08:32:02,324.6794831752777,5.4m,28.764744997024536,28.611257553100586,5.8419623374938965,,,,
99,99,0.6073843158721924,0.8298,mean: 0.6073843158721924,mean: 0.8298,1748993525.963534,2025/06/04 08:32:05,327.9198145866394,5.5m,29.053062438964844,28.899662733078003,5.901021242141724,,,,
100,100,0.969016681098938,0.7158,mean: 0.969016681098938,mean: 0.7158,1748993529.261121,2025/06/04 08:32:09,331.2174015045166,5.5m,29.355807304382324,29.20249366760254,5.960703134536743,,,,
101,101,0.5678514980316162,0.8344,mean: 0.5678514980316162,mean: 0.8344,1748993532.5415778,2025/06/04 08:32:12,334.49785828590393,5.6m,29.644803285598755,29.491573095321655,6.019352197647095,,,,
102,102,0.7751004367828369,0.7786,mean: 0.7751004367828369,mean: 0.7786,1748993535.8455138,2025/06/04 08:32:15,337.8017942905426,5.6m,29.935893058776855,29.782747983932495,6.078822374343872,,,,
103,103,0.6537733997344971,0.8118,mean: 0.6537733997344971,mean: 0.8118,1748993539.148749,2025/06/04 08:32:19,341.1050295829773,5.7m,30.23078203201294,30.07772135734558,6.138041734695435,,,,
104,104,0.552610945892334,0.841,mean: 0.552610945892334,mean: 0.841,1748993542.431086,2025/06/04 08:32:22,344.3873665332794,5.7m,30.518778562545776,30.365803480148315,6.196373224258423,,,,
105,105,0.7853263252258301,0.7738,mean: 0.7853263252258301,mean: 0.7738,1748993545.753402,2025/06/04 08:32:25,347.7096824645996,5.8m,30.80748224258423,30.654594659805298,6.255669593811035,,,,
106,106,0.5321115516662598,0.8436,mean: 0.5321115516662598,mean: 0.8436,1748993549.0855203,2025/06/04 08:32:29,351.041800737381,5.9m,31.09604239463806,30.943241119384766,6.315697908401489,,,,
107,107,0.7021348653793335,0.7988,mean: 0.7021348653793335,mean: 0.7988,1748993552.3916516,2025/06/04 08:32:32,354.347932100296,5.9m,31.383316040039062,31.230602979660034,6.378479719161987,,,,
108,108,0.5625967649459839,0.835,mean: 0.5625967649459839,mean: 0.835,1748993555.6972818,2025/06/04 08:32:35,357.6535623073578,6.0m,31.672948360443115,31.52031445503235,6.438266754150391,,,,
109,109,0.5566029564857483,0.8392,mean: 0.5566029564857483,mean: 0.8392,1748993558.9937336,2025/06/04 08:32:38,360.9500141143799,6.0m,31.96126365661621,31.808714866638184,6.495832681655884,,,,
110,110,0.3317500759601593,0.9058,mean: 0.3317500759601593,mean: 0.9058,1748993562.281854,2025/06/04 08:32:42,364.2381343841553,6.1m,32.25023412704468,32.09777116775513,6.5550360679626465,,,,
111,111,0.2670703035354614,0.9262,mean: 0.2670703035354614,mean: 0.9262,1748993565.5680845,2025/06/04 08:32:45,367.5243649482727,6.1m,32.539369106292725,32.386991024017334,6.6143059730529785,,,,
112,112,0.3374701316833496,0.9116,mean: 0.3374701316833496,mean: 0.9116,1748993568.8619955,2025/06/04 08:32:48,370.8182759284973,6.2m,32.83165240287781,32.67936658859253,6.673020601272583,,,,
113,113,0.6496271070480346,0.812,mean: 0.6496271070480346,mean: 0.812,1748993572.1411045,2025/06/04 08:32:52,374.097384929657,6.2m,33.12063694000244,32.96843981742859,6.732493162155151,,,,
114,114,0.5007923080444336,0.855,mean: 0.5007923080444336,mean: 0.855,1748993575.440448,2025/06/04 08:32:55,377.396728515625,6.3m,33.417231798172,33.26512122154236,6.7913055419921875,,,,
115,115,0.6518779054641723,0.8142,mean: 0.6518779054641723,mean: 0.8142,1748993578.7243462,2025/06/04 08:32:58,380.6806266307831,6.3m,33.70997190475464,33.55794978141785,6.8496880531311035,,,,
116,116,0.6054316450119018,0.8246,mean: 0.6054316450119018,mean: 0.8246,1748993581.9960766,2025/06/04 08:33:01,383.9523570537567,6.4m,34.00053834915161,33.848612546920776,6.910443305969238,,,,
117,117,0.5427658030509949,0.8476,mean: 0.5427658030509949,mean: 0.8476,1748993585.2583647,2025/06/04 08:33:05,387.2146451473236,6.5m,34.29047179222107,34.138633489608765,6.9692628383636475,,,,
118,118,0.5439304531097412,0.841,mean: 0.5439304531097412,mean: 0.841,1748993588.5198817,2025/06/04 08:33:08,390.4761621952057,6.5m,34.57934236526489,34.427587270736694,7.028084993362427,,,,
119,119,0.47874236478805543,0.8614,mean: 0.47874236478805543,mean: 0.8614,1748993591.8129687,2025/06/04 08:33:11,393.7692492008209,6.6m,34.87145924568176,34.71978783607483,7.090411424636841,,,,
120,120,0.48366754684448243,0.8582,mean: 0.48366754684448243,mean: 0.8582,1748993597.311587,2025/06/04 08:33:17,399.26786756515503,6.7m,35.30812740325928,35.008371114730835,7.14955472946167,5.177003686523437,0.2534,mean: 5.177003686523437,mean: 0.2534
121,121,0.47575064640045167,0.8576,mean: 0.47575064640045167,mean: 0.8576,1748993600.6984751,2025/06/04 08:33:20,402.6547555923462,6.7m,35.597434282302856,35.297762393951416,7.208257436752319,,,,
122,122,0.640251163482666,0.8168,mean: 0.640251163482666,mean: 0.8168,1748993604.0251749,2025/06/04 08:33:24,405.9814553260803,6.8m,35.892526388168335,35.59294271469116,7.268320083618164,,,,
123,123,0.5926186267852783,0.8246,mean: 0.5926186267852783,mean: 0.8246,1748993607.3387651,2025/06/04 08:33:27,409.29504561424255,6.8m,36.18601369857788,35.88651895523071,7.32840895652771,,,,
124,124,0.37353879508972165,0.8922,mean: 0.37353879508972165,mean: 0.8922,1748993610.6230338,2025/06/04 08:33:30,412.57931423187256,6.9m,36.477487087249756,36.178077936172485,7.387110710144043,,,,
125,125,0.6105458753585815,0.8228,mean: 0.6105458753585815,mean: 0.8228,1748993613.8898606,2025/06/04 08:33:33,415.8461410999298,6.9m,36.76427102088928,36.46494817733765,7.44555401802063,,,,
126,126,0.5764029663085938,0.8336,mean: 0.5764029663085938,mean: 0.8336,1748993617.190294,2025/06/04 08:33:37,419.1465744972229,7.0m,37.05537390708923,36.75613617897034,7.505396127700806,,,,
127,127,0.545846284866333,0.8398,mean: 0.545846284866333,mean: 0.8398,1748993620.4708917,2025/06/04 08:33:40,422.4271721839905,7.0m,37.34357023239136,37.044413566589355,7.565452575683594,,,,
128,128,0.5803877227783203,0.8348,mean: 0.5803877227783203,mean: 0.8348,1748993623.7369323,2025/06/04 08:33:43,425.69321274757385,7.1m,37.634037017822266,37.334965467453,7.625453233718872,,,,
129,129,0.38123846187591554,0.893,mean: 0.38123846187591554,mean: 0.893,1748993627.011001,2025/06/04 08:33:47,428.9672815799713,7.1m,37.92453050613403,37.625542402267456,7.684567451477051,,,,
130,130,0.4710595609664917,0.8616,mean: 0.4710595609664917,mean: 0.8616,1748993630.2861724,2025/06/04 08:33:50,432.24245285987854,7.2m,38.21502184867859,37.916125774383545,7.74274468421936,,,,
131,131,0.3598210618972778,0.9008,mean: 0.3598210618972778,mean: 0.9008,1748993633.574279,2025/06/04 08:33:53,435.5305595397949,7.3m,38.50345492362976,38.20464897155762,7.803547143936157,,,,
132,132,0.5940652469635009,0.8348,mean: 0.5940652469635009,mean: 0.8348,1748993636.8280773,2025/06/04 08:33:56,438.7843577861786,7.3m,38.79144906997681,38.492725133895874,7.863025426864624,,,,
133,133,0.7874779413223266,0.7706,mean: 0.7874779413223266,mean: 0.7706,1748993640.090955,2025/06/04 08:34:00,442.0472354888916,7.4m,39.082518339157104,38.78388452529907,7.922794818878174,,,,
134,134,0.57884067029953,0.8376,mean: 0.57884067029953,mean: 0.8376,1748993643.3890193,2025/06/04 08:34:03,445.34529972076416,7.4m,39.373615980148315,39.07506966590881,7.982774972915649,,,,
