step,epoch,lr,train_loss,train_acc,val_loss,val_acc,dur_total_core,dur_total_core_fmt,dur_train_core,dur_train_core_fmt,dur_total,dur_total_fmt,dur_train,dur_train_fmt,progress
1,1,0.1,4.891500034332275,0.008,,,7.5762224197387695,7.6s,7.576251983642578,7.6s,7.638365745544434,7.6s,7.638370513916016,7.6s,0.0%
2,2,0.09999998457874393,4.966960922241211,0.012,,,7.844181299209595,7.8s,7.844228506088257,7.8s,7.970848798751831,8.0s,7.970856428146362,8.0s,0.1%
3,3,0.09999993831498517,4.89494723892212,0.018,,,7.900055885314941,7.9s,7.900125026702881,7.9s,8.111283540725708,8.1s,8.111295223236084,8.1s,0.1%
4,4,0.09999986120875233,4.49353519821167,0.034,,,7.955002069473267,8.0s,7.9550909996032715,8.0s,8.249116659164429,8.2s,8.249131917953491,8.2s,0.1%
5,5,0.09999975326009292,4.082925796508789,0.088,,,8.010569095611572,8.0s,8.010682106018066,8.0s,8.386172533035278,8.4s,8.386191368103027,8.4s,0.1%
6,6,0.09999961446907353,3.759214797973633,0.092,,,8.066073179244995,8.1s,8.066208124160767,8.1s,8.526379823684692,8.5s,8.526402950286865,8.5s,0.1%
7,7,0.09999944483577981,3.533117404937744,0.114,,,8.119427919387817,8.1s,8.1195809841156,8.1s,8.665525913238525,8.7s,8.665553331375122,8.7s,0.2%
8,8,0.09999924436031636,3.306502914428711,0.138,,,8.17249846458435,8.2s,8.172667264938354,8.2s,8.801210403442383,8.8s,8.80124020576477,8.8s,0.2%
9,9,0.09999901304280687,2.9998996715545654,0.21,,,8.225086450576782,8.2s,8.225269317626953,8.2s,8.937724113464355,8.9s,8.937757015228271,8.9s,0.2%
10,10,0.09999875088339401,3.009179193496704,0.2,,,8.277932405471802,8.3s,8.278132915496826,8.3s,9.075510740280151,9.1s,9.075546264648438,9.1s,0.2%
11,11,0.0999984578822395,2.7050439319610597,0.26,,,8.331462383270264,8.3s,8.331680297851562,8.3s,9.215656518936157,9.2s,9.215695858001709,9.2s,0.3%
12,12,0.09999813403952408,2.3679365100860594,0.312,,,8.386284589767456,8.4s,8.386523246765137,8.4s,9.355852127075195,9.4s,9.355895280838013,9.4s,0.3%
