step,epoch,lr,train_loss,train_acc,val_loss,val_acc,dur_total_core,dur_total_core_fmt,dur_train_core,dur_train_core_fmt,dur_total,dur_total_fmt,dur_train,dur_train_fmt,progress
1,1,0.005,4.385845359802246,0.0488,,,18.914692163467407,18.9s,18.914926528930664,18.9s,18.996531009674072,19.0s,18.996535301208496,19.0s,0.2%
2,2,0.004999922894111975,3.8346217620849607,0.1264,,,26.255194187164307,26.3s,26.2556471824646,26.3s,26.44480800628662,26.4s,26.44481611251831,26.4s,0.5%
3,3,0.004999691581204152,3.4603999938964844,0.1904,,,33.49067258834839,33.5s,33.49129629135132,33.5s,33.76983880996704,33.8s,33.769855260849,33.8s,0.8%
4,4,0.004999306075545002,3.187480959320068,0.232,3.5043748752593995,0.1879,48.955023765563965,49.0s,40.74329686164856,40.7s,55.296247720718384,55.3s,41.11182475090027,41.1s,1.0%
5,5,0.0049987664009143295,2.9570674896240234,0.2742,,,56.19605851173401,56.2s,47.984532594680786,48.0s,62.6624596118927,1.0m,48.47804260253906,48.5s,1.2%
6,6,0.004998072590601808,2.7680831176757814,0.3098,,,63.44963598251343,1.1m,55.238303899765015,55.2s,70.00067090988159,1.2m,55.81625747680664,55.8s,1.5%
7,7,0.004997224687404926,2.620468734741211,0.3336,,,70.72841191291809,1.2m,62.51730036735535,1.0m,77.36390018463135,1.3m,63.179489850997925,1.1m,1.8%
8,8,0.004996222743626346,2.4775171188354492,0.3646,3.199974328613281,0.2523,81.47992873191833,1.4m,69.81216621398926,1.2m,88.31602740287781,1.5m,70.56908965110779,1.2m,2.0%
9,9,0.00499506682107068,2.367114200592041,0.3838,,,88.77554392814636,1.5m,77.10803484916687,1.3m,95.71651339530945,1.6m,77.96957969665527,1.3m,2.2%
10,10,0.004993756991040676,2.2369569496154784,0.42,,,96.09116005897522,1.6m,84.42392635345459,1.4m,103.13571238517761,1.7m,85.38878202438354,1.4m,2.5%
11,11,0.004992293334332821,2.120248252105713,0.4404,,,103.41178369522095,1.7m,91.74479269981384,1.5m,110.56749868392944,1.8m,92.8205738067627,1.5m,2.8%
12,12,0.004990675941232354,2.0049040172576906,0.4682,3.0440268882751464,0.285,114.19398140907288,1.9m,99.07102417945862,1.7m,121.55579853057861,2.0m,100.2527928352356,1.7m,3.0%
13,13,0.004988904911507701,1.9264370494842529,0.484,,,121.51586270332336,2.0m,106.39314842224121,1.8m,128.96542978286743,2.1m,107.66242933273315,1.8m,3.2%
14,14,0.004986980354404317,1.8048183868408203,0.5184,,,128.83563876152039,2.1m,113.7131519317627,1.9m,136.3659589290619,2.3m,115.0629620552063,1.9m,3.5%
15,15,0.00498490238863795,1.7476645484924316,0.5304,,,136.1502606868744,2.3m,121.02798104286194,2.0m,143.79028344154358,2.4m,122.48729157447815,2.0m,3.8%
16,16,0.0049826711423873165,1.66670574760437,0.548,3.3276979515075684,0.2843,146.9066457748413,2.4m,128.33890223503113,2.1m,154.72989869117737,2.6m,129.91166424751282,2.2m,4.0%
17,17,0.004980286753286195,1.5910907276153565,0.5576,,,154.22360134124756,2.6m,135.6560924053192,2.3m,162.1342031955719,2.7m,137.3159716129303,2.3m,4.2%
18,18,0.004977749368414937,1.5094174499511719,0.5814,,,161.53916239738464,2.7m,142.97188711166382,2.4m,169.5474500656128,2.8m,144.7292242050171,2.4m,4.5%
19,19,0.0049750591442913935,1.4565686275482177,0.6038,,,168.86024808883667,2.8m,150.29322910308838,2.5m,176.97779369354248,2.9m,152.15957236289978,2.5m,4.8%
20,20,0.004972216246861261,1.3678130401611328,0.6266,3.413514277648926,0.2922,179.6285276412964,3.0m,157.60802006721497,2.6m,187.9503457546234,3.1m,159.577650308609,2.7m,5.0%
21,21,0.004969220851487844,1.2883584251403808,0.6414,,,186.9408724308014,3.1m,164.92062258720398,2.7m,195.35202622413635,3.3m,166.97933626174927,2.8m,5.2%
22,22,0.004966073142941238,1.2652224384307862,0.6472,,,194.25269389152527,3.2m,172.2326853275299,2.9m,202.76216840744019,3.4m,174.38948249816895,2.9m,5.5%
23,23,0.004962773315386935,1.2122498893737792,0.6592,,,201.5578534603119,3.4m,179.53811287879944,3.0m,210.16803669929504,3.5m,181.79535460472107,3.0m,5.8%
24,24,0.00495932157237384,1.139599461364746,0.6828,3.4628304668426515,0.3025,212.31003522872925,3.5m,186.83438444137573,3.1m,221.12301874160767,3.7m,189.18962693214417,3.2m,6.0%
25,25,0.004955718126821723,1.1049660232543945,0.6924,,,219.63024044036865,3.7m,194.1549196243286,3.2m,228.5529088973999,3.8m,196.61952209472656,3.3m,6.2%
26,26,0.004951963201008077,1.0186308750152588,0.7146,,,226.93579864501953,3.8m,201.46075248718262,3.4m,235.96318101882935,3.9m,204.02980017662048,3.4m,6.5%
27,27,0.004948057026554415,0.9603015617370605,0.7332,,,234.2442922592163,3.9m,208.76952528953552,3.5m,243.36303114891052,4.1m,211.42965459823608,3.5m,6.8%
28,28,0.004943999844411978,0.9319236351013184,0.7404,3.4984404945373537,0.3057,245.0043134689331,4.1m,216.08157563209534,3.6m,254.31549549102783,4.2m,218.8349163532257,3.6m,7.0%
29,29,0.004939791904846869,0.9015470924377441,0.7448,,,252.30634903907776,4.2m,223.38379979133606,3.7m,261.7272746562958,4.4m,226.24670100212097,3.8m,7.2%
30,30,0.0049354334674246245,0.9071324131011963,0.7414,,,259.61105155944824,4.3m,230.6887731552124,3.8m,269.14253854751587,4.5m,233.66196942329407,3.9m,7.5%
31,31,0.004930924800994192,0.9030074415206909,0.7428,,,266.9096665382385,4.4m,237.98762345314026,4.0m,276.54703283309937,4.6m,241.06646823883057,4.0m,7.8%
32,32,0.004926266183671356,0.7942311939239501,0.773,3.5384545646667482,0.3128,277.6624286174774,4.6m,245.29586458206177,4.1m,287.47188663482666,4.8m,248.4666087627411,4.1m,8.0%
33,33,0.004921457902821578,0.7247570098876953,0.8006,,,284.96532344818115,4.7m,252.59905242919922,4.2m,294.8798530101776,4.9m,255.87458062171936,4.3m,8.2%
34,34,0.004916500255042268,0.7454170957565308,0.785,,,292.2651376724243,4.9m,259.89903831481934,4.3m,302.27046179771423,5.0m,263.26519298553467,4.4m,8.5%
35,35,0.004911393546144495,0.7550439256668091,0.7886,,,299.5587565898895,5.0m,267.19281363487244,4.5m,309.6463985443115,5.2m,270.64113187789917,4.5m,8.8%
