model_arc,epochs,ensemble_type,params,optimizer,grad,lr,epoch,train_loss,train_acc,val_loss,val_acc,timestamp,timestamp_fmt,duration,duration_fmt,grad_mean
models.resnet_git_ee resnet18,10,EE,2855808,SGD,2855808,0.002447174185242324,10,2.3036513328552246,0.0703125,2.2981464862823486,0.09375,1745744363.2409618,2025/04/27 17:59:23,4.598767518997192,4.6s,0.00003599608680815436
