model_arc,epochs,ensemble_type,params,optimizer,grad,epoch,train_loss,train_acc,val_loss,val_acc,timestamp,timestamp_fmt,duration,duration_fmt,grad_mean
models.resnet_git_ee_bn resnet18,100,ME,2855808,SGD,2855808,100,1.6362557962417603,0.4356,1.7033446571350097,0.3996,1745693610.1821003,2025/04/27 03:53:30,1252.35422706604,20.9m,0.00013763250899501145
