run_id,model_arc,train_dataset,val_dataset,num_classes,train_trans,val_trans,train_ndata,val_ndata,epochs,max_lr,batch_size,iters/epoch,iters,target_steps,ndata_per_class,fils,ensembles,base_fils,criterion,optimizer,scheduler,epoch,train_loss,train_acc,train_path_loss,train_path_acc,timestamp,timestamp_fmt,duration,duration_fmt,dur_total_core,dur_train_core,dur_dl_train,val_loss,val_acc
0,ee_tools.models.resnet_git_ee resnet18,cifar100_train,cifar100_val,100,"[ToImage(), RandomCrop(size=(32, 32), padding=[4, 4, 4, 4], pad_if_needed=False, fill=0, padding_mode=constant), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[-15.0, 15.0], interpolation=InterpolationMode.NEAREST, expand=False, fill=0), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.2673342823982239, 0.2564384639263153, 0.2761504650115967])]","[ToImage(), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.2673342823982239, 0.2564384639263153, 0.2761504650115967])]",5000,10000,2,0.005,128,40,80,10000,50.0,4,64,,CrossEntropyLoss,Adam,CosineAnnealingLR,2,3.8883059818267824,0.1088,mean: 5.859600311779975,mean: 0.019034375000000006,1748880296.834822,2025/06/03 01:04:56,11.22246241569519,11.2s,10.40822458267212,6.441139221191406,0.11778044700622559,3.990973397064209,0.116
1,ee_tools.models.resnet_git_ee resnet18,cifar100_train,cifar100_val,100,"[ToImage(), RandomCrop(size=(32, 32), padding=[4, 4, 4, 4], pad_if_needed=False, fill=0, padding_mode=constant), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[-15.0, 15.0], interpolation=InterpolationMode.NEAREST, expand=False, fill=0), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.2673342823982239, 0.2564384639263153, 0.2761504650115967])]","[ToImage(), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.2673342823982239, 0.2564384639263153, 0.2761504650115967])]",5000,10000,2,0.005,128,40,80,10000,50.0,32,1,,CrossEntropyLoss,Adam,CosineAnnealingLR,2,4.268247902679444,0.0398,mean: 4.268247902679444,mean: 0.0398,1748880483.2731953,2025/06/03 01:08:03,12.473144054412842,12.5s,1.4175970554351807,1.0916564464569092,0.11398196220397949,4.844652883148194,0.0406
2,ee_tools.models.resnet_git_ee resnet18,cifar100_train,cifar100_val,100,"[ToImage(), RandomCrop(size=(32, 32), padding=[4, 4, 4, 4], pad_if_needed=False, fill=0, padding_mode=constant), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[-15.0, 15.0], interpolation=InterpolationMode.NEAREST, expand=False, fill=0), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.2673342823982239, 0.2564384639263153, 0.2761504650115967])]","[ToImage(), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.2673342823982239, 0.2564384639263153, 0.2761504650115967])]",5000,10000,2,0.005,128,40,80,10000,50.0,4,64,,CrossEntropyLoss,Adam,CosineAnnealingLR,2,3.9008725952148438,0.106,mean: 5.88096327251196,mean: 0.018643750000000004,1748880483.2731953,2025/06/03 01:08:03,12.473144054412842,12.5s,10.1980881690979,6.249740839004517,0.11398196220397949,4.072391502380371,0.1084
3,ee_tools.models.resnet_git_ee resnet18,cifar100_train,cifar100_val,100,"[ToImage(), RandomCrop(size=(32, 32), padding=[4, 4, 4, 4], pad_if_needed=False, fill=0, padding_mode=constant), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[-15.0, 15.0], interpolation=InterpolationMode.NEAREST, expand=False, fill=0), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.2673342823982239, 0.2564384639263153, 0.2761504650115967])]","[ToImage(), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.2673342823982239, 0.2564384639263153, 0.2761504650115967])]",5000,10000,2,0.1,128,40,80,10000,50.0,32,1,32,CrossEntropyLoss,SGD,CosineAnnealingLR,2,4.125104940795898,0.0682,mean: 4.125104940795898,mean: 0.0682,1748881575.0018835,2025/06/03 01:26:15,12.178639650344849,12.2s,1.3213469982147217,1.0102007389068604,0.11933374404907227,4.602624480438233,0.0362
4,ee_tools.models.resnet_git_ee resnet18,cifar100_train,cifar100_val,100,"[ToImage(), RandomCrop(size=(32, 32), padding=[4, 4, 4, 4], pad_if_needed=False, fill=0, padding_mode=constant), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[-15.0, 15.0], interpolation=InterpolationMode.NEAREST, expand=False, fill=0), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.2673342823982239, 0.2564384639263153, 0.2761504650115967])]","[ToImage(), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.2673342823982239, 0.2564384639263153, 0.2761504650115967])]",5000,10000,2,0.1,128,40,80,10000,50.0,4,64,32,CrossEntropyLoss,SGD,CosineAnnealingLR,2,4.595182863616944,0.0204,mean: 4.708497280502319,mean: 0.010696875000000002,1748881575.0018835,2025/06/03 01:26:15,12.178639650344849,12.2s,10.020281076431274,6.188601970672607,0.11933374404907227,4.5873347129821775,0.0299
5,ee_tools.models.resnet_git_ee resnet18,cifar100_train,cifar100_val,100,"[ToImage(), RandomCrop(size=(32, 32), padding=[4, 4, 4, 4], pad_if_needed=False, fill=0, padding_mode=constant), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[-15.0, 15.0], interpolation=InterpolationMode.NEAREST, expand=False, fill=0), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.2673342823982239, 0.2564384639263153, 0.2761504650115967])]","[ToImage(), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.2673342823982239, 0.2564384639263153, 0.2761504650115967])]",10000,10000,200,3.0,128,79,15800,2000000,100.0,32,1,32,CrossEntropyLoss,SGD,CosineAnnealingLR,2,4.586095107269287,0.0156,mean: 4.586095107269287,mean: 0.0156,1748881723.3359394,2025/06/03 01:28:43,16.60873508453369,16.6s,1.8046925067901611,1.6550590991973877,0.12407946586608887,4.707644283294678,0.01
6,ee_tools.models.resnet_git_ee resnet18,cifar100_train,cifar100_val,100,"[ToImage(), RandomCrop(size=(32, 32), padding=[4, 4, 4, 4], pad_if_needed=False, fill=0, padding_mode=constant), RandomHorizontalFlip(p=0.5), RandomRotation(degrees=[-15.0, 15.0], interpolation=InterpolationMode.NEAREST, expand=False, fill=0), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.2673342823982239, 0.2564384639263153, 0.2761504650115967])]","[ToImage(), ToDtype(scale=True), Normalize(mean=[0.5070751905441284, 0.48654890060424805, 0.44091784954071045], std=[0.2673342823982239, 0.2564384639263153, 0.2761504650115967])]",10000,10000,200,3.0,128,79,15800,2000000,100.0,4,64,32,CrossEntropyLoss,SGD,CosineAnnealingLR,2,4.230126932525635,0.0701,mean: 5.178778551781178,mean: 0.015990625,1748881723.3359394,2025/06/03 01:28:43,16.60873508453369,16.6s,14.041420459747314,12.158003568649292,0.12407946586608887,4.737319784545899,0.0142
