step,trainable,epoch,train_loss,train_acc,val_loss,val_acc,timestamp,timestamp_fmt,duration,duration_fmt,dur_total_core,dur_train_core,dur_dl_train
1,2052,1,1.5013570547103883,0.31666666666666665,1.3343796650568645,0.35,1749104410.4345534,2025/06/05 15:20:10,1.226412057876587,1.2s,0.07314920425415039,0.06574749946594238,0.08584403991699219
2,2052,2,1.0398783326148986,0.56875,0.9221508582433064,0.675,1749104412.4252965,2025/06/05 15:20:12,3.2171552181243896,3.2s,0.14603281021118164,0.12728357315063477,0.17055177688598633
3,2052,3,0.7500747998555501,0.775,0.7484951059023539,0.7458333333333333,1749104414.413553,2025/06/05 15:20:14,5.205411672592163,5.2s,0.21307730674743652,0.1871182918548584,0.2576911449432373
4,2052,4,0.6326019883155822,0.80625,0.6910253167152405,0.775,1749104416.4532378,2025/06/05 15:20:16,7.245096445083618,7.2s,0.2740941047668457,0.23382067680358887,0.3517591953277588
5,2052,5,0.5502867539723714,0.8375,0.6437328139940898,0.7833333333333333,1749104418.419251,2025/06/05 15:20:18,9.211109638214111,9.2s,0.32266998291015625,0.26956868171691895,0.4615590572357178
6,2052,6,0.5146447539329528,0.84375,0.6432860136032105,0.7791666666666667,1749104420.350473,2025/06/05 15:20:20,11.142331600189209,11.1s,0.36685776710510254,0.3023383617401123,0.5830211639404297
7,2052,7,0.497982386747996,0.8479166666666667,0.6029433767000835,0.8,1749104422.2242627,2025/06/05 15:20:22,13.01612138748169,13.0s,0.4067726135253906,0.32877612113952637,0.7060892581939697
8,2052,8,0.47561763127644857,0.8375,0.5573566714922588,0.8208333333333333,1749104424.1247306,2025/06/05 15:20:24,14.916589260101318,14.9s,0.44367265701293945,0.3583230972290039,0.8221206665039062
9,2052,9,0.45856362382570903,0.8510416666666667,0.5387163837750752,0.8083333333333333,1749104425.9727626,2025/06/05 15:20:25,16.764621257781982,16.8s,0.4785139560699463,0.38451528549194336,0.9563851356506348
10,2052,10,0.443600328763326,0.865625,0.5296401838461559,0.8125,1749104427.8639143,2025/06/05 15:20:27,18.655772924423218,18.7s,0.5094408988952637,0.41019368171691895,1.0774855613708496
11,2052,11,0.4368339757124583,0.8552083333333333,0.5183075189590454,0.8291666666666667,1749104429.7316809,2025/06/05 15:20:29,20.523539543151855,20.5s,0.5416209697723389,0.43714022636413574,1.1994493007659912
12,2052,12,0.4215325991312663,0.8625,0.5211936394373576,0.825,1749104431.7140188,2025/06/05 15:20:31,22.50587749481201,22.5s,0.5811617374420166,0.46278858184814453,1.3867957592010498
13,2052,13,0.4147847215334574,0.8697916666666666,0.5077090581258138,0.8333333333333334,1749104433.6157246,2025/06/05 15:20:33,24.407583236694336,24.4s,0.6184024810791016,0.4918792247772217,1.4854941368103027
14,2052,14,0.4197041114171346,0.8604166666666667,0.5095622062683105,0.825,1749104435.495964,2025/06/05 15:20:35,26.287822723388672,26.3s,0.651623010635376,0.5180480480194092,1.6134564876556396
15,2052,15,0.3942883392175039,0.875,0.4993231475353241,0.8333333333333334,1749104437.4342513,2025/06/05 15:20:37,28.226109981536865,28.2s,0.6928088665008545,0.5454790592193604,1.747708797454834
16,2052,16,0.400271733601888,0.871875,0.49439090490341187,0.8291666666666667,1749104439.3017018,2025/06/05 15:20:39,30.093560457229614,30.1s,0.7235758304595947,0.5710036754608154,1.8723185062408447
17,2052,17,0.40243707100550336,0.8635416666666667,0.49433864156405133,0.8208333333333333,1749104441.23258,2025/06/05 15:20:41,32.02443861961365,32.0s,0.7543611526489258,0.5965287685394287,2.018909215927124
18,2052,18,0.3803817311922709,0.875,0.48472686211268107,0.825,1749104443.1145043,2025/06/05 15:20:43,33.906363010406494,33.9s,0.7856731414794922,0.6225214004516602,2.1501522064208984
19,2052,19,0.3949891646703084,0.8739583333333333,0.48560394048690797,0.8333333333333334,1749104445.0418568,2025/06/05 15:20:45,35.83371543884277,35.8s,0.8281636238098145,0.6533467769622803,2.2597060203552246
20,2052,20,0.3935101290543874,0.8760416666666667,0.4918248772621155,0.825,1749104446.9948034,2025/06/05 15:20:46,37.786662101745605,37.8s,0.8715324401855469,0.6793544292449951,2.4009854793548584
21,11178564,21,0.39766008059183755,0.8614583333333333,0.5145187278588613,0.8208333333333333,1749104449.8821747,2025/06/05 15:20:49,40.674033403396606,40.7s,1.0329673290252686,0.8276481628417969,2.49765944480896
22,11178564,22,0.36234679619471233,0.8770833333333333,0.482528817653656,0.8375,1749104452.8172984,2025/06/05 15:20:52,43.6091570854187,43.6s,1.2262284755706787,1.0156219005584717,2.6059482097625732
23,11178564,23,0.30311869184176127,0.8979166666666667,0.42282533446947734,0.8541666666666666,1749104455.5263522,2025/06/05 15:20:55,46.31821084022522,46.3s,1.3916032314300537,1.174940586090088,2.688718557357788
24,11178564,24,0.2624846269687017,0.9072916666666667,0.3748013695081075,0.8583333333333333,1749104457.8931446,2025/06/05 15:20:57,48.68500328063965,48.7s,1.497746467590332,1.2758336067199707,2.771061897277832
25,11178564,25,0.23712595502535502,0.9104166666666667,0.36551621158917746,0.8625,1749104460.2317457,2025/06/05 15:21:00,51.02360439300537,51.0s,1.5931155681610107,1.3659114837646484,2.855626344680786
26,11178564,26,0.2134600341320038,0.9239583333333333,0.3593506753444672,0.8708333333333333,1749104462.7049203,2025/06/05 15:21:02,53.49677896499634,53.5s,1.7196056842803955,1.4808812141418457,2.9435603618621826
27,11178564,27,0.2161466876665751,0.915625,0.3345878005027771,0.8625,1749104465.4422889,2025/06/05 15:21:05,56.23414754867554,56.2s,1.8939855098724365,1.6388812065124512,3.032029390335083
28,11178564,28,0.19251927435398103,0.9260416666666667,0.31763810316721597,0.8875,1749104468.4202156,2025/06/05 15:21:08,59.212074279785156,59.2s,2.095590829849243,1.8270914554595947,3.119952440261841
29,11178564,29,0.15213045875231426,0.9510416666666667,0.3136949896812439,0.8791666666666667,1749104471.4581928,2025/06/05 15:21:11,62.250051498413086,1.0m,2.241732597351074,1.9657411575317383,3.215139150619507
30,11178564,30,0.1581749459107717,0.946875,0.31259615818659464,0.8666666666666667,1749104473.7163928,2025/06/05 15:21:13,64.50825142860413,1.1m,2.332972288131714,2.051656723022461,3.3013312816619873
31,11178564,31,0.15686034560203552,0.946875,0.3121765712896983,0.8833333333333333,1749104475.9571943,2025/06/05 15:21:15,66.74905300140381,1.1m,2.423297166824341,2.136719226837158,3.3992583751678467
32,11178564,32,0.15558343331019084,0.9416666666666667,0.30972549120585124,0.8875,1749104478.2038746,2025/06/05 15:21:18,68.9957332611084,1.1m,2.513437271118164,2.2215659618377686,3.490306854248047
33,11178564,33,0.14248876174290975,0.95625,0.3088539739449819,0.8875,1749104480.594638,2025/06/05 15:21:20,71.38649678230286,1.2m,2.623775005340576,2.319002151489258,3.5798912048339844
