step,epoch,lr,train_loss,train_acc,val_loss,val_acc,timestamp,timestamp_fmt,duration,duration_fmt
1,1,0.1,4.604573316955566,0.0094,4.597311749267578,0.018,1747649212.0565472,2025/05/19 19:06:52,18.915393590927124,18.9s
2,2,0.09045084971874738,4.591376614379882,0.0208,4.58275426864624,0.0296,1747649231.4915478,2025/05/19 19:07:11,38.3503942489624,38.4s
3,3,0.06545084971874737,4.578463482666016,0.029,4.567425006103516,0.0335,1747649249.2946625,2025/05/19 19:07:29,56.15350890159607,56.2s
4,4,0.03454915028125263,4.567695927429199,0.0314,4.562075421905518,0.0359,1747649268.3304045,2025/05/19 19:07:48,75.18925094604492,1.3m
5,5,0.009549150281252633,4.563108896636963,0.0322,4.559992130279541,0.0362,1747649286.7841105,2025/05/19 19:08:06,93.64295697212219,1.6m
