step,lr,epoch,train_loss,train_acc,timestamp,timestamp_fmt,duration,duration_fmt,grad_mean,val_loss,val_acc
1,0.005,1,1.8898529066085816,0.2952,1745775833.695135,2025/04/28 02:43:53,22.383699655532837,22.4s,0.00012534649715689739,,
2,0.0049987664009143295,2,1.5613058866500855,0.426,1745775855.7116542,2025/04/28 02:44:15,44.40021872520447,44.4s,0.00018141820618211568,,
3,0.00499506682107068,3,1.4400156211853028,0.4716,1745775878.19375,2025/04/28 02:44:38,66.88231444358826,1.1m,0.00016496746047778288,,
4,0.004988904911507701,4,1.3739626419067383,0.5048,1745775900.4493234,2025/04/28 02:45:00,89.13788795471191,1.5m,0.00020042475716763875,,
5,0.004980286753286196,5,1.3208553741455078,0.5198,1745775923.715482,2025/04/28 02:45:23,112.40404653549194,1.9m,0.00018338416793994838,,
6,0.004969220851487845,6,1.280036843109131,0.542,1745775946.7072003,2025/04/28 02:45:46,135.39576482772827,2.3m,0.0002032458642418078,,
7,0.004955718126821723,7,1.2466953289031983,0.5506,1745775968.7246249,2025/04/28 02:46:08,157.41318941116333,2.6m,0.00013958519082279963,,
8,0.004939791904846869,8,1.1972594736099242,0.5712,1745775992.5836658,2025/04/28 02:46:32,181.272230386734,3.0m,0.00015112821773755059,,
9,0.004921457902821578,9,1.1799525871276855,0.5748,1745776014.6791792,2025/04/28 02:46:54,203.36774373054504,3.4m,0.00017251992215960854,,
10,0.004900734214192358,10,1.1334630389213562,0.589,1745776052.2498937,2025/04/28 02:47:32,240.9384582042694,4.0m,0.00009661249021064577,1.2826838243484497,0.5612
11,0.004877641290737884,11,1.0883617357254027,0.612,1745776068.516613,2025/04/28 02:47:48,257.2051775455475,4.3m,0.00016175933649265062,,
12,0.004852201922385563,12,1.067873253250122,0.6148,1745776084.7490833,2025/04/28 02:48:04,273.43764781951904,4.6m,0.00017202977846864087,,
13,0.004824441214720628,13,1.0525029460906983,0.6292,1745776099.9672878,2025/04/28 02:48:19,288.65585231781006,4.8m,0.00022506246443754208,,
14,0.004794386564209952,14,1.0482470462799072,0.6288,1745776115.7413304,2025/04/28 02:48:35,304.4298949241638,5.1m,0.00018429017239895984,,
15,0.004762067631165048,15,1.0051348293304443,0.6464,1745776132.681008,2025/04/28 02:48:52,321.36957263946533,5.4m,0.00012370796611094192,,
16,0.004727516310470919,16,0.9691758125305175,0.6588,1745776148.488638,2025/04/28 02:49:08,337.17720246315,5.6m,0.00013072181153006568,,
17,0.0046907667001096585,17,0.9599023328781128,0.6578,1745776163.6752033,2025/04/28 02:49:23,352.36376786231995,5.9m,0.00014965174798931002,,
18,0.004651855067509859,18,0.9406511577606201,0.6608,1745776179.987713,2025/04/28 02:49:39,368.6762776374817,6.1m,0.0001471359931031202,,
19,0.004610819813755038,19,0.9271859029769898,0.676,1745776196.3072612,2025/04/28 02:49:56,384.9958257675171,6.4m,0.00020706222210264968,,
20,0.004567701435686405,20,0.9198784149169922,0.673,1745776221.0632706,2025/04/28 02:50:21,409.75183510780334,6.8m,0.0001983504851637008,1.0987186699867248,0.6208
21,0.004522542485937369,21,0.8945574533462525,0.6752,1745776237.3043666,2025/04/28 02:50:37,425.9929311275482,7.1m,0.00012487410197081772,,
22,0.004475387530939226,22,0.8604887871742248,0.6956,1745776253.066709,2025/04/28 02:50:53,441.75527358055115,7.4m,0.0001316123916694778,,
23,0.004426283106939473,23,0.844795365524292,0.701,1745776269.6801002,2025/04/28 02:51:09,458.3686647415161,7.6m,0.00021979367897984048,,
24,0.004375277674076149,24,0.8702563270568847,0.692,1745776286.9668314,2025/04/28 02:51:26,475.65539598464966,7.9m,0.0002086450343767865,,
25,0.00432242156855353,25,0.8471695812225342,0.6974,1745776304.2789257,2025/04/28 02:51:44,492.967490196228,8.2m,0.00016377555857616244,,
26,0.004267766952966369,26,0.829088963508606,0.7004,1745776319.906939,2025/04/28 02:51:59,508.5955035686493,8.5m,0.0001754601813104273,,
27,0.004211367764821722,27,0.8099912024497986,0.7052,1745776335.9687896,2025/04/28 02:52:15,524.6573541164398,8.7m,0.00011648212571913064,,
28,0.00415327966330913,28,0.7779664119720459,0.7248,1745776352.8116674,2025/04/28 02:52:32,541.5002319812775,9.0m,0.00023108065568067104,,
29,0.004093559974371725,29,0.8038930099487305,0.7136,1745776368.1005695,2025/04/28 02:52:48,556.7891340255737,9.3m,0.00024540942979456304,,
30,0.004032267634132442,30,0.7981913052558899,0.721,1745776392.9020875,2025/04/28 02:53:12,581.5906519889832,9.7m,0.00020014749128449694,0.9782305497169494,0.6678
31,0.003969463130731184,31,0.7725968187332153,0.7286,1745776408.3857796,2025/04/28 02:53:28,597.0743441581726,10.0m,0.00025041932116209864,,
32,0.0039052084446303276,32,0.7631606170654297,0.725,1745776423.9203389,2025/04/28 02:53:43,612.6089034080505,10.2m,0.0001991470937809936,,
33,0.0038395669874474922,33,0.7545713989257813,0.739,1745776442.1815746,2025/04/28 02:54:02,630.8701391220093,10.5m,0.000188329489105854,,
34,0.003772603539375929,34,0.7010815992355347,0.7506,1745776457.0490263,2025/04/28 02:54:17,645.7375907897949,10.8m,0.00017420766721443215,,
35,0.003704384185254289,35,0.688430161190033,0.7564,1745776472.9945614,2025/04/28 02:54:32,661.6831259727478,11.0m,0.00011100082306825243,,
36,0.0036349762493488678,36,0.6503652956008911,0.7712,1745776489.8790772,2025/04/28 02:54:49,678.5676417350769,11.3m,0.0002827414090802449,,
37,0.0035644482289126827,37,0.7111292326927185,0.7434,1745776506.013482,2025/04/28 02:55:06,694.7020466327667,11.6m,0.00018578674854552446,,
38,0.0034928697265869525,38,0.6775367540359497,0.7692,1745776521.369348,2025/04/28 02:55:21,710.0579125881195,11.8m,0.00017015005300891062,,
39,0.0034203113817116966,39,0.6612928880691529,0.7676,1745776537.4241428,2025/04/28 02:55:37,726.1127073764801,12.1m,0.0001801596652057924,,
40,0.00334684480061323,40,0.6498930591583252,0.767,1745776561.660188,2025/04/28 02:56:01,750.3487524986267,12.5m,0.00028590942815753806,1.0100010827064514,0.6721
41,0.00327254248593737,41,0.6577147017478943,0.7578,1745776577.3659978,2025/04/28 02:56:17,766.054562330246,12.8m,0.00019278648125009568,,
42,0.003197477765098075,42,0.624988401222229,0.7884,1745776592.8882892,2025/04/28 02:56:32,781.5768537521362,13.0m,0.00023358057160294265,,
43,0.003121724717912138,43,0.6114241367340087,0.782,1745776609.7717507,2025/04/28 02:56:49,798.4603152275085,13.3m,0.00023431314036770345,,
