step,epoch,lr,train_loss,train_acc,val_loss,val_acc,dur_total_core,dur_total_core_fmt,dur_train_core,dur_train_core_fmt,dur_total,dur_total_fmt,dur_train,dur_train_fmt,progress
1,1,0.005,4.641472095489502,0.004,,,21.083076000213623,21.1s,21.08311438560486,21.1s,21.144416093826294,21.1s,21.144420623779297,21.1s,0.0%
2,2,0.004999999807234291,4.517292953491211,0.03,,,22.033398151397705,22.0s,22.033454179763794,22.0s,22.157871961593628,22.2s,22.157878875732422,22.2s,0.0%
3,3,0.004999999228937195,4.390354396820069,0.072,,,22.74784016609192,22.7s,22.747907638549805,22.7s,22.939860343933105,22.9s,22.93986940383911,22.9s,0.0%
4,4,0.0049999982651088015,4.27013708114624,0.108,,,23.46290135383606,23.5s,23.462984800338745,23.5s,23.716485261917114,23.7s,23.71649670600891,23.7s,0.1%
5,5,0.004999996915749258,4.13352963256836,0.144,,,24.177568197250366,24.2s,24.177672147750854,24.2s,24.491063833236694,24.5s,24.491079092025757,24.5s,0.1%
6,6,0.004999995180858773,3.984211223602295,0.148,,,24.89310598373413,24.9s,24.89322543144226,24.9s,25.27202844619751,25.3s,25.272046089172363,25.3s,0.1%
7,7,0.004999993060437615,3.808846450805664,0.182,,,25.608516216278076,25.6s,25.60865879058838,25.6s,26.050897121429443,26.1s,26.050917148590088,26.1s,0.1%
8,8,0.00499999055448611,3.641637912750244,0.23,,,26.325448989868164,26.3s,26.32560682296753,26.3s,26.83082914352417,26.8s,26.830851078033447,26.8s,0.1%
9,9,0.004999987663004644,3.466868413925171,0.284,,,27.040897846221924,27.0s,27.04106855392456,27.0s,27.606281518936157,27.6s,27.606306076049805,27.6s,0.1%
10,10,0.004999984385993664,3.274942974090576,0.322,,,27.75548005104065,27.8s,27.755664587020874,27.8s,28.383731842041016,28.4s,28.383758306503296,28.4s,0.1%
11,11,0.004999980723453675,3.096953790664673,0.356,,,28.472080945968628,28.5s,28.472280263900757,28.5s,29.1651771068573,29.2s,29.16520643234253,29.2s,0.1%
12,12,0.004999976675385241,2.910286632537842,0.412,,,29.18779706954956,29.2s,29.188019037246704,29.2s,29.94292449951172,29.9s,29.942956686019897,29.9s,0.1%
13,13,0.004999972241788988,2.712238933563232,0.482,,,29.903717756271362,29.9s,29.903958559036255,29.9s,30.723305702209473,30.7s,30.723341464996338,30.7s,0.2%
14,14,0.004999967422665599,2.520284740447998,0.528,,,30.6192786693573,30.6s,30.619530200958252,30.6s,31.50404667854309,31.5s,31.504084587097168,31.5s,0.2%
15,15,0.004999962218015816,2.3242717742919923,0.556,,,31.33530068397522,31.3s,31.33558487892151,31.3s,32.28264832496643,32.3s,32.282692670822144,32.3s,0.2%
16,16,0.004999956627840443,2.116925018310547,0.606,,,32.05320692062378,32.1s,32.05351281166077,32.1s,33.06371307373047,33.1s,33.06376004219055,33.1s,0.2%
17,17,0.00499995065214034,1.9287137107849122,0.682,,,32.76967763900757,32.8s,32.7700092792511,32.8s,33.84132218360901,33.8s,33.84137511253357,33.8s,0.2%
18,18,0.0049999442909164325,1.7226597480773926,0.734,,,33.48701548576355,33.5s,33.48736524581909,33.5s,34.620564460754395,34.6s,34.62062120437622,34.6s,0.2%
19,19,0.0049999375441696975,1.5514212760925292,0.764,,,34.20135807991028,34.2s,34.20171928405762,34.2s,35.397796630859375,35.4s,35.397854804992676,35.4s,0.2%
20,20,0.004999930411901178,1.374578864097595,0.804,,,34.91820025444031,34.9s,34.918577432632446,34.9s,36.17923974990845,36.2s,36.1793007850647,36.2s,0.2%
21,21,0.004999922894111972,1.2049879512786865,0.848,,,35.63779640197754,35.6s,35.63819861412048,35.6s,36.96051216125488,37.0s,36.960575342178345,37.0s,0.3%
22,22,0.00499991499080324,1.0358560981750489,0.886,,,36.35354018211365,36.4s,36.353954553604126,36.4s,37.74073672294617,37.7s,37.74080181121826,37.7s,0.3%
23,23,0.0049999067019762,0.899033567905426,0.916,,,37.06952357292175,37.1s,37.06994962692261,37.1s,38.52047276496887,38.5s,38.5205397605896,38.5s,0.3%
24,24,0.004999898027632132,0.7737092318534851,0.958,,,37.786165952682495,37.8s,37.7866108417511,37.8s,39.298386335372925,39.3s,39.29845905303955,39.3s,0.3%
25,25,0.004999888967772372,0.6746672091484069,0.952,,,38.50591254234314,38.5s,38.50638389587402,38.5s,40.0786292552948,40.1s,40.07870674133301,40.1s,0.3%
26,26,0.004999879522398318,0.5317406339645385,0.984,,,39.22559189796448,39.2s,39.22608470916748,39.2s,40.86258935928345,40.9s,40.86266899108887,40.9s,0.3%
