step,epoch,lr,train_loss,train_acc,timestamp,timestamp_fmt,duration,duration_fmt,val_loss,val_acc
1,1,0.2,4.926130882263184,0.0095,1746713318.1786172,2025/05/08 23:08:38,2.2824440002441406,2.3s,,
2,2,0.19999950652018583,4.547868354797363,0.0235,1746713320.0599997,2025/05/08 23:08:40,4.1638264656066895,4.2s,,
3,3,0.1999980260856137,4.267892311096191,0.0415,1746713321.9633925,2025/05/08 23:08:41,6.067219257354736,6.1s,,
4,4,0.199995558710895,4.146571449279785,0.0545,1746713323.8540084,2025/05/08 23:08:43,7.9578351974487305,8.0s,,
5,5,0.19999210442038165,4.092963314056396,0.048,1746713325.7788258,2025/05/08 23:08:45,9.882652521133423,9.9s,,
6,6,0.1999876632481661,4.006631206512451,0.063,1746713327.7123742,2025/05/08 23:08:47,11.816200971603394,11.8s,,
7,7,0.19998223523808095,3.922032699584961,0.068,1746713329.5878668,2025/05/08 23:08:49,13.691693544387817,13.7s,,
8,8,0.19997582044369847,3.8424876708984375,0.078,1746713331.4564698,2025/05/08 23:08:51,15.560296535491943,15.6s,,
9,9,0.19996841892833003,3.7607754211425783,0.0945,1746713333.3513222,2025/05/08 23:08:53,17.455148935317993,17.5s,,
10,10,0.1999600307650257,3.7163621253967287,0.101,1746713337.6049922,2025/05/08 23:08:57,21.708818912506104,21.7s,4.147894975662232,0.0754
11,11,0.1999506560365732,3.6444543266296385,0.1145,1746713339.7368565,2025/05/08 23:08:59,23.840683221817017,23.8s,,
12,12,0.19994029483549733,3.546927089691162,0.123,1746713341.6131737,2025/05/08 23:09:01,25.717000484466553,25.7s,,
13,13,0.19992894726405896,3.4998265533447266,0.1445,1746713343.5036669,2025/05/08 23:09:03,27.60749363899231,27.6s,,
14,14,0.19991661343425404,3.4728599128723143,0.146,1746713345.4119256,2025/05/08 23:09:05,29.51575231552124,29.5s,,
15,15,0.19990329346781255,3.3995554809570314,0.154,1746713347.2969933,2025/05/08 23:09:07,31.400820016860962,31.4s,,
16,16,0.19988898749619707,3.3212190132141113,0.178,1746713349.1880445,2025/05/08 23:09:09,33.291871309280396,33.3s,,
17,17,0.1998736956606018,3.307613721847534,0.161,1746713351.1095884,2025/05/08 23:09:11,35.21341514587402,35.2s,,
18,18,0.199857418111951,3.163449617385864,0.1895,1746713353.0112653,2025/05/08 23:09:13,37.115092039108276,37.1s,,
19,19,0.19984015501089755,3.109722240447998,0.198,1746713354.9088597,2025/05/08 23:09:14,39.01268649101257,39.0s,,
20,20,0.19982190652782122,3.052058837890625,0.215,1746713359.1819034,2025/05/08 23:09:19,43.2857301235199,43.3s,4.121278754425049,0.1228
21,21,0.19980267284282718,2.9555864944458006,0.231,1746713361.3599727,2025/05/08 23:09:21,45.463799476623535,45.5s,,
22,22,0.1997824541457442,2.839003625869751,0.2585,1746713363.2618885,2025/05/08 23:09:23,47.36571526527405,47.4s,,
23,23,0.19976125063612254,2.8321997261047365,0.241,1746713365.1487913,2025/05/08 23:09:25,49.252618074417114,49.3s,,
