step,lr,epoch,train_loss,train_acc,timestamp,timestamp_fmt,duration,duration_fmt,grad_mean,val_loss,val_acc
1,0.005,1,1.8800174709320068,0.3058,1745772936.6004457,2025/04/28 01:55:36,4.953694820404053,5.0s,0.0001594793429831043,,
2,0.0049987664009143295,2,1.5455200651168823,0.4452,1745772941.4779177,2025/04/28 01:55:41,9.831166744232178,9.8s,0.00016916374443098903,,
3,0.00499506682107068,3,1.4255031173706054,0.475,1745772946.453884,2025/04/28 01:55:46,14.807132959365845,14.8s,0.00016044199583120644,,
4,0.004988904911507701,4,1.3585067104339599,0.5076,1745772951.3298717,2025/04/28 01:55:51,19.683120727539062,19.7s,0.00020370415586512536,,
5,0.004980286753286196,5,1.285807043838501,0.5452,1745772956.0786726,2025/04/28 01:55:56,24.43192172050476,24.4s,0.00018710413132794201,,
6,0.004969220851487845,6,1.263614015197754,0.5428,1745772960.957179,2025/04/28 01:56:00,29.310428142547607,29.3s,0.00015054893447086215,,
7,0.004955718126821723,7,1.2171690273284912,0.5544,1745772966.0095136,2025/04/28 01:56:06,34.362762689590454,34.4s,0.00023747552768327296,,
8,0.004939791904846869,8,1.204429104423523,0.5702,1745772971.047536,2025/04/28 01:56:11,39.400784969329834,39.4s,0.00014969654148444533,,
9,0.004921457902821578,9,1.1649551445007325,0.5776,1745772975.8521326,2025/04/28 01:56:15,44.205381631851196,44.2s,0.00013700428826268762,,
10,0.004900734214192358,10,1.124761011314392,0.599,1745772983.231776,2025/04/28 01:56:23,51.58502507209778,51.6s,0.0002052976342383772,1.2914215030670166,0.5562
11,0.004877641290737884,11,1.1164681072235108,0.5934,1745772988.3159432,2025/04/28 01:56:28,56.66919231414795,56.7s,0.0002082737337332219,,
12,0.004852201922385563,12,1.0917612798690797,0.61,1745772993.2114441,2025/04/28 01:56:33,61.564693212509155,1.0m,0.0001909952552523464,,
13,0.004824441214720628,13,1.0584770235061645,0.6264,1745772997.844196,2025/04/28 01:56:37,66.19744515419006,1.1m,0.0001437254686607048,,
14,0.004794386564209952,14,1.0164205921173095,0.6376,1745773002.5378704,2025/04/28 01:56:42,70.89111948013306,1.2m,0.00020807051623705775,,
15,0.004762067631165048,15,1.0177527751922608,0.6354,1745773007.3180547,2025/04/28 01:56:47,75.67130374908447,1.3m,0.00017981418932322413,,
16,0.004727516310470919,16,1.0101661638259887,0.6426,1745773012.1456697,2025/04/28 01:56:52,80.49891877174377,1.3m,0.00017133493383880705,,
17,0.0046907667001096585,17,0.9585376834869385,0.6596,1745773016.6947215,2025/04/28 01:56:56,85.04797053337097,1.4m,0.00023736528237350285,,
