step,epoch,lr,train_loss,train_acc,val_loss,val_acc,dur_total_core,dur_total_core_fmt,dur_train_core,dur_train_core_fmt,dur_total,dur_total_fmt,dur_train,dur_train_fmt,progress
1,1,0.1,4.313184033203125,0.0583,,,11.233832359313965,11.2s,11.234186172485352,11.2s,12.880797386169434,12.9s,12.880807399749756,12.9s,0.2%
2,2,0.09999845788223949,3.88658310546875,0.0964,,,11.89945912361145,11.9s,11.90018630027771,11.9s,15.171934843063354,15.2s,15.171949625015259,15.2s,0.5%
3,3,0.09999383162408303,3.7396707641601563,0.119,,,12.523465156555176,12.5s,12.524790287017822,12.5s,17.361562252044678,17.4s,17.361586570739746,17.4s,0.8%
4,4,0.09998612151090003,3.524370458984375,0.152,3.8623773193359376,0.1154,15.168878555297852,15.2s,13.168894529342651,13.2s,29.16481065750122,29.2s,19.55259346961975,19.6s,1.0%
5,5,0.09997532801828658,3.3816361083984376,0.172,,,15.794730424880981,15.8s,13.795121431350708,13.8s,31.364296197891235,31.4s,21.752083778381348,21.8s,1.2%
6,6,0.09996145181203615,3.2245880126953126,0.1972,,,16.437363862991333,16.4s,14.438146114349365,14.4s,33.545169830322266,33.5s,23.932963132858276,23.9s,1.5%
7,7,0.09994449374809851,3.075706381225586,0.2283,,,17.056979417800903,17.1s,15.05811071395874,15.1s,35.75692296028137,35.8s,26.144721031188965,26.1s,1.8%
8,8,0.09992445487252691,2.911602996826172,0.2603,3.2926722686767578,0.204,17.886693477630615,17.9s,15.670495748519897,15.7s,39.51829409599304,39.5s,28.349305629730225,28.3s,2.0%
9,9,0.09990133642141358,2.7963811950683595,0.2798,,,18.560848712921143,18.6s,16.345067977905273,16.3s,41.75513744354248,41.8s,30.58615493774414,30.6s,2.2%
10,10,0.09987513982081352,2.6877166687011718,0.2999,,,19.197896480560303,19.2s,16.982475519180298,17.0s,43.96403479576111,44.0s,32.79505705833435,32.8s,2.5%
11,11,0.09984586668665642,2.556337210083008,0.3326,,,19.833669185638428,19.8s,17.61867642402649,17.6s,46.17928123474121,46.2s,35.01030874252319,35.0s,2.8%
12,12,0.09981351882464708,2.469132177734375,0.3484,2.9715518920898436,0.2784,20.625784635543823,20.6s,18.22519278526306,18.2s,49.76306915283203,49.8s,37.22908639907837,37.2s,3.0%
13,13,0.09977809823015402,2.2931854400634766,0.3859,,,21.29775309562683,21.3s,18.897547483444214,18.9s,51.993043422698975,52.0s,39.459064245224,39.5s,3.2%
14,14,0.09973960708808634,2.1215828582763674,0.4209,,,21.922192335128784,21.9s,19.522319555282593,19.5s,54.17111587524414,54.2s,41.63713979721069,41.6s,3.5%
15,15,0.099698047772759,2.0400335861206056,0.4372,,,22.525176525115967,22.5s,20.125686645507812,20.1s,56.34823775291443,56.3s,43.814265966415405,43.8s,3.8%
16,16,0.09965342284774632,1.8734855911254882,0.475,2.9757414764404295,0.3072,23.28135871887207,23.3s,20.698586463928223,20.7s,59.846741914749146,59.8s,45.977779388427734,46.0s,4.0%
17,17,0.0996057350657239,1.7828196838378907,0.4945,,,23.887009143829346,23.9s,21.304570198059082,21.3s,62.02433466911316,1.0m,48.155375719070435,48.2s,4.2%
18,18,0.09955498736829874,1.6104589218139649,0.5379,,,24.506657123565674,24.5s,21.924663066864014,21.9s,64.20661878585815,1.1m,50.337666034698486,50.3s,4.5%
19,19,0.09950118288582788,1.516193817138672,0.5627,,,25.13021945953369,25.1s,22.548577070236206,22.5s,66.37902522087097,1.1m,52.51007699966431,52.5s,4.8%
20,20,0.09944432493722523,1.423032127380371,0.5818,3.015883627319336,0.3333,25.914058446884155,25.9s,23.16335391998291,23.2s,69.90050172805786,1.2m,54.69780492782593,54.7s,5.0%
21,21,0.09938441702975688,1.306712678527832,0.6124,,,26.53990602493286,26.5s,23.78958821296692,23.8s,72.08248472213745,1.2m,56.87979292869568,56.9s,5.2%
22,22,0.09932146285882477,1.2104386039733888,0.641,,,27.137564659118652,27.1s,24.387660026550293,24.4s,74.25823473930359,1.2m,59.05555200576782,59.1s,5.5%
23,23,0.0992554663077387,1.1181561935424804,0.6632,,,27.733646392822266,27.7s,24.98407220840454,25.0s,76.4368724822998,1.3m,61.23419260978699,1.0m,5.8%
24,24,0.0991864314474768,0.9829452346801758,0.7008,3.20039221496582,0.3732,28.492023706436157,28.5s,25.56863284111023,25.6s,79.94035077095032,1.3m,63.41585159301758,1.1m,6.0%
25,25,0.09911436253643444,0.9108164476394653,0.7199,,,29.128365516662598,29.1s,26.205469131469727,26.2s,82.16284489631653,1.4m,65.63835024833679,1.1m,6.2%
26,26,0.09903926402016151,0.8134368782043457,0.7472,,,29.748549699783325,29.7s,26.825985193252563,26.8s,84.442373752594,1.4m,67.91788220405579,1.1m,6.5%
27,27,0.09896114053108829,0.7674559356689453,0.7666,,,30.351263284683228,30.4s,27.429079294204712,27.4s,86.73788261413574,1.4m,70.21339654922485,1.2m,6.8%
28,28,0.09887999688823955,0.654799680519104,0.7917,3.3965626960754394,0.385,31.15429162979126,31.2s,28.05442786216736,28.1s,90.3459837436676,1.5m,72.4710042476654,1.2m,7.0%
29,29,0.09879583809693737,0.6232900943756103,0.8063,,,31.77586579322815,31.8s,28.67648935317993,28.7s,92.57859492301941,1.5m,74.70361971855164,1.2m,7.2%
30,30,0.09870866934849247,0.5281854423522949,0.8326,,,32.38414239883423,32.4s,29.285099267959595,29.3s,94.77484488487244,1.6m,76.89987349510193,1.3m,7.5%
31,31,0.09861849601988382,0.5580759399414063,0.8267,,,32.98365521430969,33.0s,29.88499665260315,29.9s,96.98906636238098,1.6m,79.11410093307495,1.3m,7.8%
32,32,0.09852532367342712,0.42715111541748046,0.8656,3.645119457244873,0.3688,33.7435576915741,33.7s,30.472623109817505,30.5s,100.5080337524414,1.7m,81.30942416191101,1.4m,8.0%
33,33,0.09842915805643156,0.5187544376373291,0.8423,,,34.33895540237427,34.3s,31.06847047805786,31.1s,102.69867157936096,1.7m,83.50006651878357,1.4m,8.2%
34,34,0.09833000510084536,0.4302805051803589,0.8661,,,34.93390345573425,34.9s,31.66378378868103,31.7s,104.8899917602539,1.7m,85.69139122962952,1.4m,8.5%
35,35,0.0982278709228899,0.31470702133178713,0.9,,,35.51441979408264,35.5s,32.24465036392212,32.2s,107.06183409690857,1.8m,87.86323642730713,1.5m,8.8%
36,36,0.09812276182268236,0.2835219612121582,0.9134,3.72120279006958,0.4121,36.27662181854248,36.3s,32.83806014060974,32.8s,110.57027864456177,1.8m,90.04317021369934,1.5m,9.0%
37,37,0.09801468428384714,0.26596364574432374,0.9184,,,36.86136722564697,36.9s,33.423152446746826,33.4s,112.79029154777527,1.9m,92.26318621635437,1.5m,9.2%
38,38,0.09790364497311595,0.24841454277038574,0.9268,,,37.4402801990509,37.4s,34.00241494178772,34.0s,114.97425508499146,1.9m,94.44715285301208,1.6m,9.5%
39,39,0.09778965073991648,0.3098239200592041,0.9055,,,38.0133912563324,38.0s,34.57594347000122,34.6s,117.17191171646118,2.0m,96.64481401443481,1.6m,9.8%
40,40,0.09767270861595004,0.2168228063583374,0.9369,3.383468827056885,0.4225,38.80519366264343,38.8s,35.197571992874146,35.2s,120.69938039779663,2.0m,98.84171938896179,1.6m,10.0%
41,41,0.09755282581475766,0.2050100814819336,0.9379,,,39.38637351989746,39.4s,35.779120445251465,35.8s,123.0235424041748,2.1m,101.16588568687439,1.7m,10.2%
42,42,0.0974300097312752,0.17477470359802247,0.9494,,,39.95729303359985,40.0s,36.350379943847656,36.4s,125.21602439880371,2.1m,103.35837125778198,1.7m,10.5%
