step,epoch,lr,train_loss,train_acc,val_loss,val_acc,dur_total_core,dur_total_core_fmt,dur_train_core,dur_train_core_fmt,dur_total,dur_total_fmt,dur_train,dur_train_fmt,progress
1,1,0.0025,4.3273203125,0.0518,,,421.49746465682983,7.0m,421.49832034111023,7.0m,421.6658971309662,7.0m,421.6659061908722,7.0m,0.5%
2,2,0.0024998457906020757,3.927236865234375,0.0902,3.790256640625,0.1079,496.16127467155457,8.3m,429.2544412612915,7.2m,502.636447429657,8.4m,429.53983902931213,7.2m,1.0%
3,3,0.0024993832004571643,3.729997119140625,0.1155,,,503.4609842300415,8.4m,436.55489778518677,7.3m,510.07990026474,8.5m,436.983295917511,7.3m,1.5%
4,4,0.0024986123437024626,3.5895481201171875,0.14,3.44299345703125,0.1739,511.73779296875,8.5m,443.89173340797424,7.4m,519.0965440273285,8.7m,444.44203209877014,7.4m,2.0%
5,5,0.0024975334105353394,3.4461697937011717,0.16465,,,519.1169762611389,8.7m,451.27172088623047,7.5m,526.6013963222504,8.8m,451.946888923645,7.5m,2.5%
6,6,0.0024961466671664097,3.30331962890625,0.18855,3.2160857666015623,0.2093,527.3916263580322,8.8m,458.64198303222656,7.6m,535.4491641521454,8.9m,459.4400131702423,7.7m,3.0%
7,7,0.0024944524557538495,3.189140979003906,0.20625,,,534.7828514575958,8.9m,466.0339729785919,7.8m,542.956371307373,9.0m,466.94722604751587,7.8m,3.5%
8,8,0.0024924511943189742,3.0697698699951173,0.22995,3.0346858825683594,0.2491,543.1107428073883,9.1m,473.4536340236664,7.9m,551.8687694072723,9.2m,474.4863455295563,7.9m,4.0%
9,9,0.0024901433766430967,2.957083139038086,0.2564,,,550.578216791153,9.2m,480.92209911346436,8.0m,559.4566230773926,9.3m,482.0742084980011,8.0m,4.5%
10,10,0.002487529572145696,2.842755239868164,0.2776,2.7493327697753904,0.3007,558.9596180915833,9.3m,488.3865125179291,8.1m,568.4012298583984,9.5m,489.66003155708313,8.2m,5.0%
11,11,0.002484610425743921,2.7378630027771,0.2964,,,566.4181091785431,9.4m,495.8457896709442,8.3m,575.9870183467865,9.6m,497.2458279132843,8.3m,5.5%
12,12,0.002481386657693466,2.621968115234375,0.32205,2.5942531448364257,0.3346,574.8173367977142,9.6m,503.3096604347229,8.4m,584.9564168453217,9.7m,504.8385229110718,8.4m,6.0%
13,13,0.0024778590634108597,2.511442714691162,0.34535,,,582.2839939594269,9.7m,510.77713346481323,8.5m,592.5469605922699,9.9m,512.4290728569031,8.5m,6.5%
14,14,0.002474028513277206,2.4167592559814453,0.36355,2.489430940246582,0.3566,590.6722404956818,9.8m,518.2435977458954,8.6m,601.4630537033081,10.0m,520.0132195949554,8.7m,7.0%
15,15,0.0024698959524234333,2.322902145385742,0.3843,,,598.1649630069733,10.0m,525.7370302677155,8.8m,609.0577838420868,10.2m,527.6079533100128,8.8m,7.5%
16,16,0.0024654624004970946,2.2252261779785156,0.40375,2.3575519508361817,0.3828,606.5781939029694,10.1m,533.2299611568451,8.9m,618.0266823768616,10.3m,535.215078830719,8.9m,8.0%
17,17,0.0024607289514107875,2.1034923831939696,0.43325,,,614.0821640491486,10.2m,540.7346982955933,9.0m,625.6468505859375,10.4m,542.8352513313293,9.0m,8.5%
18,18,0.0024556967730722462,1.9813260688781738,0.45945,2.2750257118225097,0.4079,622.5079064369202,10.4m,548.2388780117035,9.1m,634.6372356414795,10.6m,550.4589030742645,9.2m,9.0%
19,19,0.0024503671070961776,1.8763604804992675,0.47685,,,630.0127143859863,10.5m,555.7444431781769,9.3m,642.2645375728607,10.7m,558.0862112045288,9.3m,9.5%
20,20,0.0024447412684979112,1.7597675174713134,0.5096,2.2000276954650877,0.4344,638.4490592479706,10.6m,563.2612092494965,9.4m,651.258882522583,10.9m,565.724812746048,9.4m,10.0%
21,21,0.0024388206453689405,1.642229990005493,0.53315,,,646.0097823143005,10.8m,570.8229131698608,9.5m,658.9582788944244,11.0m,573.4242181777954,9.6m,10.5%
22,22,0.00243260669853443,1.5133252731323241,0.56575,2.1427169380187987,0.4514,654.4856953620911,10.9m,578.3725936412811,9.6m,667.9921703338623,11.1m,581.0963754653931,9.7m,11.0%
23,23,0.00242610096119278,1.3953234682083129,0.59135,,,662.0324940681458,11.0m,585.9202315807343,9.8m,675.6621813774109,11.3m,588.7663924694061,9.8m,11.5%
24,24,0.0024193050385373327,1.273163600730896,0.6252,2.237659755706787,0.4485,670.504049539566,11.2m,593.4621288776398,9.9m,684.706428527832,11.4m,596.4314510822296,9.9m,12.0%
25,25,0.0024122206073603123,1.1301068603515625,0.66065,,,678.047381401062,11.3m,601.0062961578369,10.0m,692.3744239807129,11.5m,604.099452495575,10.1m,12.5%
26,26,0.0024048494156391066,1.0096776681900024,0.69495,2.226625240325928,0.4636,686.516420841217,11.4m,608.553768157959,10.1m,701.4150881767273,11.7m,611.7785782814026,10.2m,13.0%
27,27,0.0023971932821049745,0.909459900856018,0.72325,,,694.0656807422638,11.6m,616.1038687229156,10.3m,709.096866607666,11.8m,619.4603626728058,10.3m,13.5%
28,28,0.0023892540957943047,0.8028301301956177,0.74915,2.344641809844971,0.4625,702.5382082462311,11.7m,623.6502101421356,10.4m,718.1624341011047,12.0m,627.1347217559814,10.5m,14.0%
29,29,0.002381033815582523,0.7230570045471192,0.77595,,,710.0961737632751,11.8m,631.2090902328491,10.5m,725.858761548996,12.1m,634.83105635643,10.6m,14.5%
30,30,0.002372534469700768,0.6511518860816956,0.79695,2.4910036544799805,0.4689,718.5449829101562,12.0m,638.7314240932465,10.6m,735.051765203476,12.3m,642.6380181312561,10.7m,15.0%
31,31,0.0023637581552354583,0.5941098998069764,0.8124,,,726.0730955600739,12.1m,646.2604014873505,10.8m,742.7096784114838,12.4m,650.2959356307983,10.8m,15.5%
32,32,0.0023547070376108655,0.547855437040329,0.8294,2.5391169761657717,0.4786,734.5498473644257,12.2m,653.7976076602936,10.9m,751.7614769935608,12.5m,657.9649755954742,11.0m,16.0%
33,33,0.002345383350054828,0.5277707880496979,0.8323,,,742.0913593769073,12.4m,661.3400070667267,11.0m,759.4417748451233,12.7m,665.6452789306641,11.1m,16.5%
34,34,0.0023357893930477376,0.48292242307662964,0.8457,2.6477618965148926,0.4617,750.5569031238556,12.5m,668.8606431484222,11.1m,768.4596743583679,12.8m,673.2966763973236,11.2m,17.0%
