step,epoch,train_loss,train_acc,val_loss,val_acc,timestamp,timestamp_fmt,duration,duration_fmt,grad_mean
1,1,2.303379453277588,0.0922,2.3002253200531007,0.1284,1745677041.2698143,2025/04/26 23:17:21,298.04532861709595,5.0m,0.00012732519826386124
2,2,2.2992648525238035,0.1204,2.3002253200531007,0.1284,1745677050.4392285,2025/04/26 23:17:30,307.21474289894104,5.1m,0.00012764376879204065
3,3,2.295773475265503,0.1382,2.3002253200531007,0.1284,1745677059.6880898,2025/04/26 23:17:39,316.46360421180725,5.3m,0.0001405169314239174
4,4,2.291470015716553,0.1412,2.3002253200531007,0.1284,1745677068.8847766,2025/04/26 23:17:48,325.6602909564972,5.4m,0.00013268698239699006
5,5,2.287218992614746,0.1552,2.3002253200531007,0.1284,1745677078.1041083,2025/04/26 23:17:58,334.8796226978302,5.6m,0.00012327017611823976
6,6,2.283580487823486,0.1792,2.3002253200531007,0.1284,1745677087.9609241,2025/04/26 23:18:07,344.7364385128021,5.7m,0.00013500706700142473
7,7,2.2795479316711424,0.1802,2.3002253200531007,0.1284,1745677097.1757731,2025/04/26 23:18:17,353.95128750801086,5.9m,0.00012879245332442224
8,8,2.274775951766968,0.2014,2.3002253200531007,0.1284,1745677106.5349889,2025/04/26 23:18:26,363.3105032444,6.1m,0.00012856442481279373
9,9,2.270339409637451,0.2142,2.3002253200531007,0.1284,1745677115.6840568,2025/04/26 23:18:35,372.45957112312317,6.2m,0.0001261379075003788
10,10,2.265678891372681,0.2182,2.3002253200531007,0.1284,1745677125.0721266,2025/04/26 23:18:45,381.84764099121094,6.4m,0.00012487525236792862
11,11,2.2606300312042236,0.229,2.2580265159606934,0.2043,1745677141.0404565,2025/04/26 23:19:01,397.81597089767456,6.6m,0.00011762222129618749
12,12,2.2557672481536866,0.2248,2.2580265159606934,0.2043,1745677150.3960063,2025/04/26 23:19:10,407.17152070999146,6.8m,0.00012978844461031258
13,13,2.249805983734131,0.2276,2.2580265159606934,0.2043,1745677159.543353,2025/04/26 23:19:19,416.31886744499207,6.9m,0.00013138783106114715
14,14,2.243844061279297,0.2312,2.2580265159606934,0.2043,1745677168.9573705,2025/04/26 23:19:28,425.7328848838806,7.1m,0.0001237610267708078
15,15,2.2386618549346924,0.223,2.2580265159606934,0.2043,1745677178.349779,2025/04/26 23:19:38,435.1252932548523,7.3m,0.0001303313474636525
16,16,2.2316045143127443,0.2346,2.2580265159606934,0.2043,1745677187.7021046,2025/04/26 23:19:47,444.477618932724,7.4m,0.0001284846948692575
17,17,2.2247505779266357,0.2318,2.2580265159606934,0.2043,1745677196.8761663,2025/04/26 23:19:56,453.6516807079315,7.6m,0.00012009409692836925
18,18,2.2183256095886232,0.2346,2.2580265159606934,0.2043,1745677206.0147634,2025/04/26 23:20:06,462.7902777194977,7.7m,0.00011842466483358294
19,19,2.2109082717895507,0.237,2.2580265159606934,0.2043,1745677215.2004786,2025/04/26 23:20:15,471.9759929180145,7.9m,0.0001373245322611183
20,20,2.20399351272583,0.2326,2.2580265159606934,0.2043,1745677224.4308763,2025/04/26 23:20:24,481.20639061927795,8.0m,0.0001442087086616084
21,21,2.198548607254028,0.2296,2.181800730514526,0.2144,1745677242.61696,2025/04/26 23:20:42,499.3924744129181,8.3m,0.00012563033669721335
22,22,2.1894279071807863,0.2354,2.181800730514526,0.2144,1745677251.7843618,2025/04/26 23:20:51,508.559876203537,8.5m,0.00012870747013948858
23,23,2.182321194458008,0.2378,2.181800730514526,0.2144,1745677261.0318682,2025/04/26 23:21:01,517.8073825836182,8.6m,0.00012621196219697595
24,24,2.17462301864624,0.2386,2.181800730514526,0.2144,1745677270.5112836,2025/04/26 23:21:10,527.2867980003357,8.8m,0.00013700895942747593
25,25,2.1669148506164553,0.2386,2.181800730514526,0.2144,1745677279.7031376,2025/04/26 23:21:19,536.4786520004272,8.9m,0.00013651156041305512
26,26,2.1612457847595214,0.2374,2.181800730514526,0.2144,1745677288.9108825,2025/04/26 23:21:28,545.6863968372345,9.1m,0.00012533634435385466
27,27,2.151875170135498,0.2422,2.181800730514526,0.2144,1745677298.1284733,2025/04/26 23:21:38,554.9039876461029,9.2m,0.00012500998855102807
