model_arc,epochs,ensemble_type,params,optimizer,grad,epoch,train_loss,train_acc,val_loss,val_acc,timestamp,timestamp_fmt,duration,duration_fmt,grad_mean
models.resnet_git_ee resnet18,100,ME,2855808,SGD,2855808,100,1.6604296354293824,0.4104,1.7419673889160157,0.3702,1745678029.9485915,2025/04/26 23:33:49,1286.724105834961,21.4m,0.00011217374412808567
