model_arc,epochs,ensemble_type,params,grad,lr,epoch,train_loss,train_acc,val_loss,val_acc,timestamp,timestamp_fmt,duration,duration_fmt,grad_mean
models.resnet_git_ee resnet18,2,EE,2855808,2855808,0.05,2,2.2997342514038084,0.1004,2.298793252944946,0.1046,1745752949.1065187,2025/04/27 20:22:29,7.510350465774536,7.5s,0.0001305547630181536
