model_arc,epochs,ensemble_type,params,optimizer,grad,lr,epoch,train_loss,train_acc,val_loss,val_acc,timestamp,timestamp_fmt,duration,duration_fmt,grad_mean
models.resnet_git_ee resnet18,10,EE,2855808,SGD,2855808,0.002447174185242324,10,2.3041547536849976,0.1015625,2.3041515350341797,0.1015625,1745743734.7159193,2025/04/27 17:48:54,38.569478034973145,38.6s,0.00003562535493983887
