step,trainable,epoch,train_loss,train_acc,val_loss,val_acc,timestamp,timestamp_fmt,duration,duration_fmt,dur_total_core,dur_train_core,dur_dl_train
1,2052,1,1.2012190631457738,0.5011904761904762,1.0032186481687757,0.6361111111111111,1749098895.2479835,2025/06/05 13:48:15,0.9354724884033203,935.5ms,0.07514786720275879,0.0531773567199707,0.0510249137878418
2,2052,2,0.7426497754596528,0.7666666666666667,0.6770419677098592,0.8166666666666667,1749098896.3992937,2025/06/05 13:48:16,2.086782693862915,2.1s,0.12215256690979004,0.08942461013793945,0.18239116668701172
3,2052,3,0.5740068527914229,0.8178571428571428,0.5995069013701545,0.8138888888888889,1749098897.7465544,2025/06/05 13:48:17,3.4340434074401855,3.4s,0.20584535598754883,0.14922761917114258,0.2365856170654297
4,2052,4,0.5255432398546309,0.8357142857142857,0.5204559551344977,0.85,1749098898.8199775,2025/06/05 13:48:18,4.507466554641724,4.5s,0.2526984214782715,0.18405961990356445,0.3233170509338379
5,2052,5,0.4994011376585279,0.8428571428571429,0.5025602844026353,0.8305555555555556,1749098899.9727688,2025/06/05 13:48:19,5.660257816314697,5.7s,0.2968637943267822,0.21679210662841797,0.4264254570007324
6,2052,6,0.49069623209181285,0.844047619047619,0.4584177295366923,0.8527777777777777,1749098901.2219245,2025/06/05 13:48:21,6.909413576126099,6.9s,0.38208627700805664,0.28276777267456055,0.4846680164337158
7,2052,7,0.44803436710720973,0.8488095238095238,0.45690049462848237,0.8611111111111112,1749098902.3089113,2025/06/05 13:48:22,7.996400356292725,8.0s,0.4290478229522705,0.3177030086517334,0.5636405944824219
8,2052,8,0.44915523699351717,0.8523809523809524,0.44399062593777977,0.8527777777777777,1749098903.6457357,2025/06/05 13:48:23,9.333224773406982,9.3s,0.5271601676940918,0.39049625396728516,0.615180492401123
9,2052,9,0.4345418169384911,0.8559523809523809,0.4581754816903008,0.8555555555555555,1749098904.7085872,2025/06/05 13:48:24,10.396076202392578,10.4s,0.5711681842803955,0.4234743118286133,0.7043461799621582
10,2052,10,0.4145860921768915,0.8476190476190476,0.4346839434570736,0.8611111111111112,1749098905.8846443,2025/06/05 13:48:25,11.572133302688599,11.6s,0.6137974262237549,0.45538902282714844,0.818333625793457
11,2052,11,0.42088977382296605,0.8404761904761905,0.4312310351265801,0.8638888888888889,1749098907.0964909,2025/06/05 13:48:27,12.783979892730713,12.8s,0.6949615478515625,0.52154541015625,0.8710160255432129
12,2052,12,0.41466460455031623,0.8595238095238096,0.4300763209660848,0.8611111111111112,1749098908.2028227,2025/06/05 13:48:28,13.89031171798706,13.9s,0.741661548614502,0.5572509765625,0.9688911437988281
13,2052,13,0.3931180644603003,0.8547619047619047,0.4400859680440691,0.8583333333333333,1749098909.5192003,2025/06/05 13:48:29,15.206689357757568,15.2s,0.8313760757446289,0.6242015361785889,1.0195531845092773
14,2052,14,0.4077858533178057,0.8607142857142858,0.43109089003668893,0.8611111111111112,1749098910.6216166,2025/06/05 13:48:30,16.30910563468933,16.3s,0.8807284832000732,0.6626129150390625,1.1024384498596191
15,2052,15,0.38840035427184333,0.8726190476190476,0.4138008342848884,0.8638888888888889,1749098911.7998354,2025/06/05 13:48:31,17.487324476242065,17.5s,0.9229950904846191,0.6945855617523193,1.199314832687378
16,2052,16,0.38925383545103526,0.8702380952380953,0.42239722808202107,0.8583333333333333,1749098913.1320317,2025/06/05 13:48:33,18.819520711898804,18.8s,1.015073537826538,0.7655479907989502,1.2499825954437256
