step,epoch,lr,train_loss,train_acc,val_loss,val_acc,dur_total_core,dur_total_core_fmt,dur_train_core,dur_train_core_fmt,dur_total,dur_total_fmt,dur_train,dur_train_fmt,progress
1,1,0.005,4.648749828338623,0.0,,,3161.5970129966736,52.7m,3161.597034931183,52.7m,3161.6706082820892,52.7m,3161.670616388321,52.7m,0.0%
2,2,0.004999999969157486,4.514531135559082,0.03,,,3161.866578578949,52.7m,3161.8666036129,52.7m,3161.9986894130707,52.7m,3161.998699903488,52.7m,0.0%
3,3,0.0049999998766299455,4.401015758514404,0.03,,,3161.888593196869,52.7m,3161.888623714447,52.7m,3162.0772194862366,52.7m,3162.077232837677,52.7m,0.0%
4,4,0.004999999722417381,4.333906173706055,0.03,,,3161.9004526138306,52.7m,3161.9004888534546,52.7m,3162.148767232895,52.7m,3162.148783683777,52.7m,0.0%
5,5,0.0049999995065197955,4.277148246765137,0.04,,,3161.9100868701935,52.7m,3161.9101283550262,52.7m,3162.214990377426,52.7m,3162.2150094509125,52.7m,0.0%
6,6,0.004999999228937195,4.244765758514404,0.04,,,3161.920292854309,52.7m,3161.920339345932,52.7m,3162.2752454280853,52.7m,3162.2752678394318,52.7m,0.0%
7,7,0.0049999988896695866,4.351718902587891,0.03,,,3161.931624650955,52.7m,3161.931675195694,52.7m,3162.3350603580475,52.7m,3162.335085630417,52.7m,0.0%
8,8,0.004999998488716978,4.105664253234863,0.06,,,3161.9430537223816,52.7m,3161.9431087970734,52.7m,3162.3974373340607,52.7m,3162.39746594429,52.7m,0.0%
9,9,0.004999998026079379,4.090468883514404,0.04,,,3161.9547729492188,52.7m,3161.9548325538635,52.7m,3162.4562861919403,52.7m,3162.4563183784485,52.7m,0.0%
10,10,0.004999997501756802,3.919687509536743,0.04,,,3161.966168642044,52.7m,3161.9662330150604,52.7m,3162.5140664577484,52.7m,3162.5141019821167,52.7m,0.1%
11,11,0.004999996915749258,3.9208593368530273,0.04,,,3161.9768471717834,52.7m,3161.9769163131714,52.7m,3162.573797225952,52.7m,3162.573835849762,52.7m,0.1%
12,12,0.004999996268056764,3.75,0.08,,,3161.988592147827,52.7m,3161.9886660575867,52.7m,3162.6346814632416,52.7m,3162.6347234249115,52.7m,0.1%
13,13,0.004999995558679334,3.6806249618530273,0.04,,,3162.0000319480896,52.7m,3162.0001106262207,52.7m,3162.698292016983,52.7m,3162.698337316513,52.7m,0.1%
14,14,0.004999994787616986,3.6073436737060547,0.09,,,3162.01123714447,52.7m,3162.0113208293915,52.7m,3162.7587807178497,52.7m,3162.7588288784027,52.7m,0.1%
15,15,0.004999993954869739,3.443789005279541,0.12,,,3162.022524833679,52.7m,3162.022614002228,52.7m,3162.8177676200867,52.7m,3162.817819595337,52.7m,0.1%
16,16,0.004999993060437615,3.448867082595825,0.11,,,3162.0338311195374,52.7m,3162.033924818039,52.7m,3162.8812437057495,52.7m,3162.8812985420227,52.7m,0.1%
17,17,0.004999992104320634,3.3608202934265137,0.11,,,3162.0451531410217,52.7m,3162.045251607895,52.7m,3162.939371585846,52.7m,3162.9394295215607,52.7m,0.1%
18,18,0.00499999108651882,3.2488672733306885,0.11,,,3162.0567767620087,52.7m,3162.056880235672,52.7m,3162.9985411167145,52.7m,3162.9986023902893,52.7m,0.1%
19,19,0.0049999900070322,2.979599714279175,0.18,,,3162.068295478821,52.7m,3162.0684037208557,52.7m,3163.056535243988,52.7m,3163.0566000938416,52.7m,0.1%
20,20,0.0049999888658607975,2.770566463470459,0.2,,,3162.080983400345,52.7m,3162.081097841263,52.7m,3163.117693901062,52.7m,3163.117762565613,52.7m,0.1%
21,21,0.004999987663004644,2.8408985137939453,0.2,,,3162.093947649002,52.7m,3162.0940675735474,52.7m,3163.1785926818848,52.7m,3163.178664445877,52.7m,0.1%
22,22,0.004999986398463767,2.918261766433716,0.23,,,3162.105353832245,52.7m,3162.1054787635803,52.7m,3163.23700094223,52.7m,3163.237075328827,52.7m,0.1%
23,23,0.004999985072238197,2.737187385559082,0.21,,,3162.1171181201935,52.7m,3162.1172482967377,52.7m,3163.2963247299194,52.7m,3163.296402454376,52.7m,0.1%
24,24,0.00499998368432797,2.4516210556030273,0.26,,,3162.128795862198,52.7m,3162.1289308071136,52.7m,3163.360231399536,52.7m,3163.360312461853,52.7m,0.1%
25,25,0.004999982234733117,2.3046483993530273,0.32,,,3162.1384510993958,52.7m,3162.1385905742645,52.7m,3163.4163575172424,52.7m,3163.4164414405823,52.7m,0.1%
26,26,0.004999980723453675,2.2013843059539795,0.34,,,3162.148368835449,52.7m,3162.148513317108,52.7m,3163.4705333709717,52.7m,3163.470619916916,52.7m,0.1%
27,27,0.004999979150489681,2.2565953731536865,0.37,,,3162.158383846283,52.7m,3162.158534526825,52.7m,3163.524861574173,52.7m,3163.52495098114,52.7m,0.1%
28,28,0.0049999775158411745,1.9112615585327148,0.44,,,3162.1704652309418,52.7m,3162.170620918274,52.7m,3163.5833084583282,52.7m,3163.5834012031555,52.7m,0.1%
29,29,0.004999975819508195,1.900632381439209,0.41,,,3162.1821110248566,52.7m,3162.182271718979,52.7m,3163.6418130397797,52.7m,3163.64190864563,52.7m,0.1%
30,30,0.004999974061490785,1.8360595703125,0.44,,,3162.1954498291016,52.7m,3162.1956186294556,52.7m,3163.702971458435,52.7m,3163.703070163727,52.7m,0.1%
31,31,0.004999972241788987,1.6906006336212158,0.51,,,3162.206848859787,52.7m,3162.2070219516754,52.7m,3163.762869119644,52.7m,3163.762970685959,52.7m,0.2%
32,32,0.004999970360402847,1.5862207412719727,0.51,,,3162.2183043956757,52.7m,3162.2184829711914,52.7m,3163.822101831436,52.7m,3163.822206258774,52.7m,0.2%
33,33,0.004999968417332411,1.2829010486602783,0.61,,,3162.229706764221,52.7m,3162.2298905849457,52.7m,3163.8814611434937,52.7m,3163.8815681934357,52.7m,0.2%
34,34,0.004999966412577727,1.3370552062988281,0.59,,,3162.241003036499,52.7m,3162.2411921024323,52.7m,3163.9396245479584,52.7m,3163.939734697342,52.7m,0.2%
35,35,0.004999964346138844,1.2341928482055664,0.61,,,3162.252695083618,52.7m,3162.2528896331787,52.7m,3164.001420736313,52.7m,3164.0015337467194,52.7m,0.2%
36,36,0.004999962218015814,1.1144615411758423,0.64,,,3162.2639484405518,52.7m,3162.264148235321,52.7m,3164.060246706009,52.7m,3164.0603630542755,52.7m,0.2%
37,37,0.004999960028208688,0.986600935459137,0.69,,,3162.2771039009094,52.7m,3162.2773101329803,52.7m,3164.120326280594,52.7m,3164.1204464435577,52.7m,0.2%
38,38,0.004999957776717522,1.026951551437378,0.62,,,3162.2886307239532,52.7m,3162.28884267807,52.7m,3164.329027891159,52.7m,3164.329150915146,52.7m,0.2%
39,39,0.00499995546354237,0.9885452389717102,0.7,,,3162.300155878067,52.7m,3162.300372838974,52.7m,3164.3886425495148,52.7m,3164.388768672943,52.7m,0.2%
40,40,0.00499995308868329,0.9045436382293701,0.72,,,3162.3125245571136,52.7m,3162.3127467632294,52.7m,3164.4487941265106,52.7m,3164.448923110962,52.7m,0.2%
41,41,0.004999950652140339,0.8130958676338196,0.74,,,3162.3238286972046,52.7m,3162.324056148529,52.7m,3164.508212327957,52.7m,3164.508343935013,52.7m,0.2%
42,42,0.004999948153913579,0.8137680292129517,0.75,,,3162.3351016044617,52.7m,3162.3353340625763,52.7m,3164.5709371566772,52.7m,3164.571071624756,52.7m,0.2%
43,43,0.004999945594003071,0.8430233597755432,0.74,,,3162.3465073108673,52.7m,3162.346744298935,52.7m,3164.630171775818,52.7m,3164.6303091049194,52.7m,0.2%
