model_arc,epochs,ensemble_type,params,optimizer,grad,epoch,train_loss,train_acc,val_loss,val_acc,timestamp,timestamp_fmt,duration,duration_fmt,grad_mean
models.resnet_git_ee resnet18,100,EE,2855808,SGD,2855808,100,1.9711399932861329,0.3078,1.9716795288085938,0.2788,1745677025.074275,2025/04/26 23:17:05,282.29393887519836,4.7m,0.00014292211562860757
