step,epoch,train_loss,train_acc,train_path_loss,train_path_acc,timestamp,timestamp_fmt,duration,duration_fmt,dur_total_core,dur_train_core,dur_dl_train,val_loss,val_acc
1,1,4.465515338134765,0.0317,mean: 4.465515338134765,mean: 0.0317,1748889457.161182,2025/06/03 03:37:37,6.959137916564941,7.0s,0.6559219360351562,0.656144380569458,0.06915283203125,,
2,2,4.108646979522705,0.0698,mean: 4.108646979522705,mean: 0.0698,1748889465.925283,2025/06/03 03:37:45,15.723238945007324,15.7s,1.4542953968048096,1.2891273498535156,0.1361246109008789,4.038664848709106,0.0784
3,3,3.886416388320923,0.1033,mean: 3.886416388320923,mean: 0.1033,1748889472.6100197,2025/06/03 03:37:52,22.407975673675537,22.4s,2.0892813205718994,1.9242825508117676,0.2023468017578125,,
4,4,3.7376016258239746,0.1208,mean: 3.7376016258239746,mean: 0.1208,1748889481.3369691,2025/06/03 03:38:01,31.13492512702942,31.1s,2.879368305206299,2.5615313053131104,0.2673609256744385,3.841445151519775,0.118
5,5,3.622620449066162,0.1405,mean: 3.622620449066162,mean: 0.1405,1748889488.0152745,2025/06/03 03:38:08,37.81323051452637,37.8s,3.52409029006958,3.2064452171325684,0.3333098888397217,,
6,6,3.5017245281219482,0.164,mean: 3.5017245281219482,mean: 0.164,1748889496.9453125,2025/06/03 03:38:16,46.74326848983765,46.7s,4.32782506942749,3.8503127098083496,0.40021347999572754,3.5605274429321287,0.1522
7,7,3.407881618118286,0.1796,mean: 3.407881618118286,mean: 0.1796,1748889503.9158523,2025/06/03 03:38:23,53.71380829811096,53.7s,4.995494842529297,4.518160104751587,0.46572446823120117,,
8,8,3.288354000854492,0.1992,mean: 3.288354000854492,mean: 0.1992,1748889513.0568688,2025/06/03 03:38:33,62.85482478141785,1.0m,5.820143699645996,5.187603950500488,0.5339069366455078,3.5846691173553467,0.156
9,9,3.1971923725128173,0.2153,mean: 3.1971923725128173,mean: 0.2153,1748889519.709626,2025/06/03 03:38:39,69.50758194923401,1.2m,6.450490951538086,5.818133592605591,0.5988702774047852,,
10,10,3.1078284660339355,0.2271,mean: 3.1078284660339355,mean: 0.2271,1748889528.6664298,2025/06/03 03:38:48,78.46438574790955,1.3m,7.253537654876709,6.467334747314453,0.6643939018249512,3.449234657287598,0.1901
11,11,3.0252021327972414,0.2421,mean: 3.0252021327972414,mean: 0.2421,1748889535.3291318,2025/06/03 03:38:55,85.12708783149719,1.4m,7.888303756713867,7.102274656295776,0.7317841053009033,,
12,12,2.9540429386138918,0.2576,mean: 2.9540429386138918,mean: 0.2576,1748889544.0743103,2025/06/03 03:39:04,93.87226629257202,1.6m,8.694879531860352,7.749712944030762,0.8005716800689697,3.251918486404419,0.2135
13,13,2.867146770858765,0.2788,mean: 2.867146770858765,mean: 0.2788,1748889550.6855733,2025/06/03 03:39:10,100.48352932929993,1.7m,9.330686092376709,8.385693550109863,0.866032600402832,,
14,14,2.82680447845459,0.2789,mean: 2.82680447845459,mean: 0.2789,1748889559.5851674,2025/06/03 03:39:19,109.38312339782715,1.8m,10.12508511543274,9.029711723327637,0.9320008754730225,3.259454761505127,0.2205
15,15,2.7396175762176513,0.2982,mean: 2.7396175762176513,mean: 0.2982,1748889566.2027473,2025/06/03 03:39:26,116.00070333480835,1.9m,10.758458375930786,9.663252830505371,0.9972524642944336,,
16,16,2.6753226707458495,0.3131,mean: 2.6753226707458495,mean: 0.3131,1748889574.9108367,2025/06/03 03:39:34,124.7087926864624,2.1m,11.54004454612732,10.292815208435059,1.0618152618408203,3.22359009475708,0.2302
17,17,2.6091274353027343,0.33,mean: 2.6091274353027343,mean: 0.33,1748889581.6003392,2025/06/03 03:39:41,131.39829516410828,2.2m,12.189209461212158,10.942152738571167,1.1271591186523438,,
18,18,2.542087071990967,0.3385,mean: 2.542087071990967,mean: 0.3385,1748889590.3066015,2025/06/03 03:39:50,140.10455751419067,2.3m,12.976406812667847,11.57866096496582,1.1924717426300049,3.230344620513916,0.234
19,19,2.490670858001709,0.3486,mean: 2.490670858001709,mean: 0.3486,1748889597.0450459,2025/06/03 03:39:57,146.84300184249878,2.4m,13.61669397354126,12.219122886657715,1.2599859237670898,,
20,20,2.434918858718872,0.3588,mean: 2.434918858718872,mean: 0.3588,1748889605.949018,2025/06/03 03:40:05,155.74697399139404,2.6m,14.419632196426392,12.866233825683594,1.326627492904663,3.043632456588745,0.268
21,21,2.3662660564422606,0.3765,mean: 2.3662660564422606,mean: 0.3765,1748889612.5602372,2025/06/03 03:40:12,162.3581931591034,2.7m,15.049635171890259,13.496405839920044,1.3966193199157715,,
22,22,2.3149599369049074,0.3842,mean: 2.3149599369049074,mean: 0.3842,1748889621.1955087,2025/06/03 03:40:21,170.99346470832825,2.8m,15.83598256111145,14.132246255874634,1.4616611003875732,3.089622757720947,0.2665
23,23,2.269667869186401,0.3988,mean: 2.269667869186401,mean: 0.3988,1748889627.7769556,2025/06/03 03:40:27,177.57491159439087,3.0m,16.46919345855713,14.76563835144043,1.5273048877716064,,
24,24,2.1988892482757567,0.4131,mean: 2.1988892482757567,mean: 0.4131,1748889636.567229,2025/06/03 03:40:36,186.36518502235413,3.1m,17.270468711853027,15.413658142089844,1.5920867919921875,2.9246954261779785,0.2953
25,25,2.1459549644470215,0.4228,mean: 2.1459549644470215,mean: 0.4228,1748889643.2988808,2025/06/03 03:40:43,193.09683680534363,3.2m,17.907344579696655,16.050721883773804,1.662907361984253,,
26,26,2.0862504276275633,0.4424,mean: 2.0862504276275633,mean: 0.4424,1748889652.0540173,2025/06/03 03:40:52,201.8519732952118,3.4m,18.702247142791748,16.69493556022644,1.728259563446045,3.1070753746032715,0.2796
27,27,2.039861775970459,0.4466,mean: 2.039861775970459,mean: 0.4466,1748889658.7758052,2025/06/03 03:40:58,208.5737612247467,3.5m,19.35196566581726,17.34482765197754,1.7942659854888916,,
28,28,1.9759935691833497,0.4598,mean: 1.9759935691833497,mean: 0.4598,1748889667.5705652,2025/06/03 03:41:07,217.3685212135315,3.6m,20.148757219314575,17.980159044265747,1.8594715595245361,2.9146712646484376,0.3074
