step,epoch,train_loss,train_acc,train_path_loss,train_path_acc,timestamp,timestamp_fmt,duration,duration_fmt,dur_total_core,dur_train_core,dur_dl_train,val_loss,val_acc
1,1,4.606224067687989,0.011,mean: 4.73346964687109,mean: 0.010265625000000006,1748938501.0513268,2025/06/03 17:15:01,0.9362778663635254,936.3ms,0.6214804649353027,0.6215064525604248,0.05503582954406738,,
2,2,4.604477596282959,0.012,mean: 4.730696538865565,mean: 0.010078125000000005,1748938501.8808975,2025/06/03 17:15:01,1.7658486366271973,1.8s,1.2680110931396484,1.2680740356445312,0.11761236190795898,,
3,3,4.602402320861817,0.013,mean: 4.726849055290222,mean: 0.010359375000000006,1748938502.6757514,2025/06/03 17:15:02,2.5607025623321533,2.6s,1.8839967250823975,1.8840959072113037,0.17451739311218262,,
4,4,4.599210151672363,0.013,mean: 4.722164210379124,mean: 0.010046875000000005,1748938503.4853067,2025/06/03 17:15:03,3.37025785446167,3.4s,2.5006775856018066,2.5008106231689453,0.2429640293121338,,
5,5,4.596952751159668,0.016,mean: 4.718253476798532,mean: 0.010859375000000006,1748938504.2982988,2025/06/03 17:15:04,4.1832499504089355,4.2s,3.1381609439849854,3.13832950592041,0.2982144355773926,,
6,6,4.59345751953125,0.023,mean: 4.713417167663575,mean: 0.010281250000000006,1748938505.0545588,2025/06/03 17:15:05,4.939509868621826,4.9s,3.7217016220092773,3.7218964099884033,0.35239291191101074,,
7,7,4.5910888786315915,0.028,mean: 4.709844148993494,mean: 0.010250000000000006,1748938505.8066864,2025/06/03 17:15:05,5.6916375160217285,5.7s,4.301551103591919,4.301772594451904,0.40613365173339844,,
8,8,4.587077545166015,0.026,mean: 4.704734039843083,mean: 0.010937500000000006,1748938506.557369,2025/06/03 17:15:06,6.442320108413696,6.4s,4.881893634796143,4.882139444351196,0.46102261543273926,,
9,9,4.584697929382324,0.035,mean: 4.7017135857939705,mean: 0.010921875000000006,1748938507.3297055,2025/06/03 17:15:07,7.214656591415405,7.2s,5.486072778701782,5.486344814300537,0.5152547359466553,,
10,10,4.581279533386231,0.029,mean: 4.6977520605325696,mean: 0.011328125000000007,1748938508.0825896,2025/06/03 17:15:08,7.967540740966797,8.0s,6.0705342292785645,6.0708324909210205,0.5719854831695557,,
