step,trainable,epoch,train_loss,train_acc,timestamp,timestamp_fmt,duration,duration_fmt,dur_total_core,dur_train_core,dur_dl_train,val_loss,val_acc
1,2052,1,1.4134047031402588,0.35,1749451259.3029423,2025/06/09 15:40:59,1.0964763164520264,1.1s,0.06557273864746094,0.06558966636657715,0.08866715431213379,,
2,2052,2,0.9834859649340312,0.6697916666666667,1749451259.7031734,2025/06/09 15:40:59,1.4967074394226074,1.5s,0.10433268547058105,0.1043696403503418,0.25224781036376953,,
3,2052,3,0.7226820468902588,0.78125,1749451260.038312,2025/06/09 15:41:00,1.831845998764038,1.8s,0.12956666946411133,0.12961316108703613,0.41437554359436035,,
4,2052,4,0.6240305066108703,0.815625,1749451260.371787,2025/06/09 15:41:00,2.165321111679077,2.2s,0.15719366073608398,0.15725135803222656,0.5655179023742676,,
5,2052,5,0.5787995855013529,0.809375,1749451260.8848312,2025/06/09 15:41:00,2.6783652305603027,2.7s,0.18775033950805664,0.1825551986694336,0.7884426116943359,0.6029236674308777,0.7958333333333333
6,2052,6,0.5345227738221486,0.840625,1749451262.328974,2025/06/09 15:41:02,4.1225080490112305,4.1s,0.2137622833251953,0.20857715606689453,0.9442732334136963,,
7,2052,7,0.519168476263682,0.8395833333333333,1749451262.6671457,2025/06/09 15:41:02,4.460679769515991,4.5s,0.24013519287109375,0.23496127128601074,1.0989079475402832,,
8,2052,8,0.5152599354585011,0.8260416666666667,1749451263.009734,2025/06/09 15:41:03,4.803267955780029,4.8s,0.26694655418395996,0.26178455352783203,1.2558989524841309,,
9,2052,9,0.5136370380719503,0.8260416666666667,1749451263.3490107,2025/06/09 15:41:03,5.142544746398926,5.1s,0.2932400703430176,0.2880897521972656,1.4092967510223389,,
10,2052,10,0.4940199355284373,0.8385416666666666,1749451263.9052618,2025/06/09 15:41:03,5.698795795440674,5.7s,0.3499879837036133,0.3395819664001465,1.5458662509918213,0.49714770913124084,0.8333333333333334
11,2052,11,0.48708905776341754,0.8458333333333333,1749451265.3807003,2025/06/09 15:41:05,7.174234390258789,7.2s,0.3766450881958008,0.36625075340270996,1.7048745155334473,,
12,2052,12,0.4740973711013794,0.8385416666666666,1749451265.717107,2025/06/09 15:41:05,7.510641098022461,7.5s,0.4017469882965088,0.39136385917663574,1.8632819652557373,,
13,2052,13,0.4631613294283549,0.8479166666666667,1749451266.0566907,2025/06/09 15:41:06,7.850224733352661,7.9s,0.4271738529205322,0.41680192947387695,2.0241641998291016,,
14,2052,14,0.4784313122431437,0.8427083333333333,1749451266.393026,2025/06/09 15:41:06,8.186560153961182,8.2s,0.4536702632904053,0.44330930709838867,2.170255184173584,,
15,2052,15,0.433116622765859,0.86875,1749451266.8463094,2025/06/09 15:41:06,8.639843463897705,8.6s,0.4872114658355713,0.47153711318969727,2.308765172958374,0.4869545936584473,0.8291666666666667
16,2052,16,0.4358936369419098,0.8510416666666667,1749451268.41455,2025/06/09 15:41:08,10.208084106445312,10.2s,0.513256311416626,0.4975926876068115,2.4697816371917725,,
17,2052,17,0.42816917300224305,0.8604166666666667,1749451268.7517529,2025/06/09 15:41:08,10.545286893844604,10.5s,0.5394854545593262,0.5238335132598877,2.6274664402008057,,
18,2052,18,0.41583351492881776,0.8614583333333333,1749451269.1111724,2025/06/09 15:41:09,10.904706478118896,10.9s,0.5671660900115967,0.5515255928039551,2.795827627182007,,
19,2052,19,0.42768112818400067,0.8666666666666667,1749451269.449457,2025/06/09 15:41:09,11.242990970611572,11.2s,0.5928142070770264,0.577183723449707,2.952265739440918,,
20,2052,20,0.4171801328659058,0.8614583333333333,1749451269.9066534,2025/06/09 15:41:09,11.70018744468689,11.7s,0.6247234344482422,0.603848934173584,3.1133787631988525,0.4880988498528798,0.8375
21,11178564,21,0.4458446681499481,0.853125,1749451271.6263974,2025/06/09 15:41:11,13.419931411743164,13.4s,0.7119832038879395,0.6911249160766602,3.192934274673462,,
22,11178564,22,0.4042046378056208,0.871875,1749451272.312856,2025/06/09 15:41:12,14.106389999389648,14.1s,0.8134129047393799,0.792569637298584,3.275568723678589,,
23,11178564,23,0.36246944069862364,0.8770833333333333,1749451272.8826146,2025/06/09 15:41:12,14.676148653030396,14.7s,0.89851975440979,0.8776915073394775,3.355821132659912,,
24,11178564,24,0.3208792229493459,0.8916666666666667,1749451273.4394534,2025/06/09 15:41:13,15.232987403869629,15.2s,0.9819049835205078,0.9610898494720459,3.4354729652404785,,
25,11178564,25,0.3029569486776988,0.9010416666666666,1749451274.1090424,2025/06/09 15:41:14,15.902576446533203,15.9s,1.0714151859283447,1.0453429222106934,3.516596555709839,0.4037259558836619,0.8416666666666667
26,11178564,26,0.27982434233029685,0.89375,1749451275.7517054,2025/06/09 15:41:15,17.545239448547363,17.5s,1.155160903930664,1.1291022300720215,3.5970442295074463,,
27,11178564,27,0.27041868766148885,0.903125,1749451276.3150263,2025/06/09 15:41:16,18.10856032371521,18.1s,1.2413666248321533,1.2153258323669434,3.678117036819458,,
28,11178564,28,0.24800249437491098,0.9177083333333333,1749451277.206076,2025/06/09 15:41:17,18.99960994720459,19.0s,1.4066433906555176,1.3806188106536865,3.761118173599243,,
