step,epoch,train_loss,train_acc,train_path_loss,train_path_acc,val_loss,val_acc,val_path_loss,val_path_acc,param_l2norm_layer,param_l2norm,grad_l2norm_layer,grad_l2norm,dur_total_core,dur_train_core,dur_dl_train
1,1,4.60568323135376,0.01,last: 4.704155317942301,last: 0.01,,,,,(nested_data),229.08636474609375,(nested_data),0.23202235996723175,0.21291184425354004,0.21291875839233398,0.05501103401184082
2,2,4.605878130594889,0.01,last: 4.709024295806885,last: 0.01,,,,,(nested_data),229.0854034423828,(nested_data),0.2272750288248062,0.40592360496520996,0.4059436321258545,0.10878682136535645
3,3,4.603686631520589,0.013333333333333334,last: 4.704967498779297,last: 0.01,,,,,(nested_data),229.08421325683594,(nested_data),0.22025248408317566,0.5983321666717529,0.5983583927154541,0.16207337379455566
4,4,4.605379867553711,0.01,last: 4.7125930468241375,last: 0.01,,,,,(nested_data),229.0828094482422,(nested_data),0.23441433906555176,0.7892603874206543,0.7892935276031494,0.21964073181152344
5,5,4.602910391489664,0.0,last: 4.706143868764242,last: 0.013333333333333334,,,,,(nested_data),229.081298828125,(nested_data),0.22411420941352844,1.0009703636169434,1.0010123252868652,0.2747535705566406
6,6,4.599866911570231,0.013333333333333334,last: 4.718981316884359,last: 0.013333333333333334,,,,,(nested_data),229.07972717285156,(nested_data),0.22708702087402344,1.2034823894500732,1.2035317420959473,0.3281838893890381
7,7,4.599935785929362,0.0033333333333333335,last: 4.719173940022786,last: 0.0033333333333333335,,,,,(nested_data),229.07810974121094,(nested_data),0.22314457595348358,1.4095714092254639,1.4096276760101318,0.3818635940551758
8,8,4.597361749013265,0.006666666666666667,last: 4.698187236785889,last: 0.006666666666666667,,,,,(nested_data),229.07647705078125,(nested_data),0.22331495583057404,1.602463960647583,1.6025288105010986,0.4347958564758301
9,9,4.594939651489258,0.023333333333333334,last: 4.7030956840515135,last: 0.006666666666666667,,,,,(nested_data),229.07484436035156,(nested_data),0.22170336544513702,1.794466257095337,1.79453706741333,0.49007177352905273
10,10,4.5960688972473145,0.013333333333333334,last: 4.707107474009196,last: 0.006666666666666667,,,,,(nested_data),229.0731964111328,(nested_data),0.22602826356887817,1.9864327907562256,1.9865105152130127,0.5435914993286133
