model_arc,epochs,ensemble_type,params,grad,lr,epoch,train_loss,train_acc,val_loss,val_acc,timestamp,timestamp_fmt,duration,duration_fmt,grad_mean
models.resnet_git_ee resnet18,3,ME,2855808,2855808,0.025000000000000015,3,1.6178687307357789,0.4016,1.8326061561584472,0.3675,1745755612.2344882,2025/04/27 21:06:52,51.79854917526245,51.8s,0.000011821978370019082
