step,trainable,epoch,train_loss,train_acc,timestamp,timestamp_fmt,duration,duration_fmt,dur_total_core,dur_train_core,dur_dl_train,val_loss,val_acc
1,2052,1,1.5487730820973715,0.27380952380952384,1749097908.9170218,2025/06/05 13:31:48,0.7603485584259033,760.3ms,0.0373530387878418,0.03737378120422363,0.08888602256774902,,
2,2052,2,1.2290461608341763,0.44166666666666665,1749097909.3873074,2025/06/05 13:31:49,1.2306342124938965,1.2s,0.08060550689697266,0.06995391845703125,0.1782386302947998,1.081269383430481,0.6361111111111111
3,2052,3,0.9767732756478446,0.6464285714285715,1749097909.989341,2025/06/05 13:31:49,1.8326678276062012,1.8s,0.12448883056640625,0.11385774612426758,0.25334739685058594,,
4,2052,4,0.8678947448730469,0.7071428571428572,1749097910.643607,2025/06/05 13:31:50,2.486933708190918,2.5s,0.2182297706604004,0.18926239013671875,0.3037092685699463,0.8420445985264249,0.7277777777777777
5,2052,5,0.7464477811540876,0.7726190476190476,1749097911.289417,2025/06/05 13:31:51,3.1327438354492188,3.1s,0.2624542713165283,0.23351049423217773,0.37474775314331055,,
6,2052,6,0.7046579531260899,0.7845238095238095,1749097911.77363,2025/06/05 13:31:51,3.6169567108154297,3.6s,0.3122365474700928,0.2702021598815918,0.4425687789916992,0.7108066360155741,0.7888888888888889
7,2052,7,0.6067367573579152,0.8226190476190476,1749097912.5894516,2025/06/05 13:31:52,4.432778358459473,4.4s,0.39252567291259766,0.3505136966705322,0.49673891067504883,,
8,2052,8,0.6038757142566499,0.8154761904761905,1749097913.286457,2025/06/05 13:31:53,5.129783868789673,5.1s,0.48448753356933594,0.43084239959716797,0.5968832969665527,0.6120486643579272,0.8222222222222222
9,2052,9,0.5778565418152583,0.8404761904761905,1749097913.866214,2025/06/05 13:31:53,5.709540843963623,5.7s,0.5206551551818848,0.46703052520751953,0.6750006675720215,,
10,2052,10,0.5439283087140038,0.8380952380952381,1749097914.4044347,2025/06/05 13:31:54,6.247761487960815,6.2s,0.5762345790863037,0.501570463180542,0.7600047588348389,0.5605324586232503,0.825
11,2052,11,0.5231267977328528,0.8273809523809523,1749097915.2311819,2025/06/05 13:31:55,7.0745086669921875,7.1s,0.6481804847717285,0.5735399723052979,0.8181922435760498,,
12,2052,12,0.49451821332886103,0.85,1749097915.7561615,2025/06/05 13:31:55,7.599488258361816,7.6s,0.6982858180999756,0.6120984554290771,0.9133460521697998,0.5327075739701589,0.8305555555555556
13,2052,13,0.5145461672828311,0.8511904761904762,1749097916.4105725,2025/06/05 13:31:56,8.253899335861206,8.3s,0.7544593811035156,0.6682991981506348,0.9650282859802246,,
14,2052,14,0.5081581388201032,0.8511904761904762,1749097917.1534195,2025/06/05 13:31:57,8.996746301651001,9.0s,0.8647007942199707,0.7511777877807617,1.0197174549102783,0.5171501848432752,0.825
15,2052,15,0.45959106939179556,0.8559523809523809,1749097917.8050032,2025/06/05 13:31:57,9.648329973220825,9.6s,0.9111270904541016,0.7976288795471191,1.0936274528503418,,
16,2052,16,0.45999987863359,0.8535714285714285,1749097918.4249244,2025/06/05 13:31:58,10.268251180648804,10.3s,0.9802565574645996,0.8562357425689697,1.2182400226593018,0.47296503914727106,0.85
17,2052,17,0.44738083680470786,0.861904761904762,1749097919.2514107,2025/06/05 13:31:59,11.094737529754639,11.1s,1.0605244636535645,0.9365222454071045,1.2799813747406006,,
18,2052,18,0.4520604485557193,0.8511904761904762,1749097919.7318628,2025/06/05 13:31:59,11.575189590454102,11.6s,1.1055231094360352,0.9701557159423828,1.3641197681427002,0.4955501198768616,0.8361111111111111
19,2052,19,0.4514457867259071,0.8535714285714285,1749097920.3827178,2025/06/05 13:32:00,12.226044654846191,12.2s,1.1400556564331055,1.0047111511230469,1.5128719806671143,,
20,2052,20,0.4474237809578578,0.8523809523809524,1749097921.0978942,2025/06/05 13:32:01,12.941220998764038,12.9s,1.2409274578094482,1.0790419578552246,1.5821986198425293,0.46127279798189796,0.8416666666666667
21,2052,21,0.4306995391845703,0.8678571428571429,1749097921.832338,2025/06/05 13:32:01,13.675664901733398,13.7s,1.2781116962432861,1.1162500381469727,1.6353721618652344,,
22,2052,22,0.4497891678696587,0.8476190476190476,1749097922.3747478,2025/06/05 13:32:02,14.218074560165405,14.2s,1.3279199600219727,1.154327154159546,1.6886413097381592,0.4526736034287347,0.85
23,2052,23,0.4121001518908001,0.875,1749097923.4504094,2025/06/05 13:32:03,15.293736219406128,15.3s,1.4108872413635254,1.2373151779174805,1.7985174655914307,,
24,2052,24,0.44894503695624216,0.8547619047619047,1749097924.046177,2025/06/05 13:32:04,15.889503717422485,15.9s,1.4732680320739746,1.2855863571166992,1.8581290245056152,0.4412721965048048,0.8472222222222222
25,2052,25,0.4012629250685374,0.8678571428571429,1749097924.72209,2025/06/05 13:32:04,16.56541681289673,16.6s,1.514052391052246,1.3263945579528809,1.9293556213378906,,
26,2052,26,0.42305280651365007,0.8785714285714286,1749097925.6002214,2025/06/05 13:32:05,17.44354820251465,17.4s,1.609739065170288,1.3969635963439941,1.9831891059875488,0.4455211086405648,0.8444444444444444
27,2052,27,0.42626523744492306,0.8511904761904762,1749097926.2751627,2025/06/05 13:32:06,18.118489503860474,18.1s,1.6460375785827637,1.433286190032959,2.0418241024017334,,
28,2052,28,0.40831973893301826,0.8666666666666667,1749097926.8206735,2025/06/05 13:32:06,18.664000272750854,18.7s,1.6902961730957031,1.467179536819458,2.1016898155212402,0.429879496494929,0.8583333333333333
29,2052,29,0.421551817939395,0.8607142857142858,1749097927.8016307,2025/06/05 13:32:07,19.644957542419434,19.6s,1.7667710781097412,1.5436737537384033,2.206435203552246,,
30,2052,30,0.39960185402915593,0.8761904761904762,1749097928.4874318,2025/06/05 13:32:08,20.330758571624756,20.3s,1.8397035598754883,1.605069875717163,2.2604150772094727,0.43958548969692657,0.8416666666666667
31,2052,31,0.39998414459682646,0.8595238095238096,1749097929.1863928,2025/06/05 13:32:09,21.029719591140747,21.0s,1.8853075504302979,1.650697946548462,2.3135461807250977,,
32,2052,32,0.42311739240373886,0.8511904761904762,1749097930.105987,2025/06/05 13:32:10,21.94931387901306,21.9s,1.9836914539337158,1.7242369651794434,2.3684771060943604,0.4316692511240641,0.8527777777777777
33,2052,33,0.39835557369958785,0.8607142857142858,1749097930.820173,2025/06/05 13:32:10,22.66349983215332,22.7s,2.0191237926483154,1.759688377380371,2.458139419555664,,
34,2052,34,0.3920985034533909,0.875,1749097931.3806853,2025/06/05 13:32:11,23.22401213645935,23.2s,2.0667877197265625,1.7958941459655762,2.513671398162842,0.4229083630773756,0.8472222222222222
35,2052,35,0.3910792065518243,0.8678571428571429,1749097932.3143106,2025/06/05 13:32:12,24.157637357711792,24.2s,2.136219024658203,1.8653442859649658,2.5650579929351807,,
36,2052,36,0.39242024620374044,0.8642857142857143,1749097932.855997,2025/06/05 13:32:12,24.699323892593384,24.7s,2.1858129501342773,1.9044909477233887,2.615666627883911,0.4293131179279751,0.85
37,2052,37,0.36790952256747655,0.8845238095238095,1749097933.4927073,2025/06/05 13:32:13,25.336034059524536,25.3s,2.2222111225128174,1.9409103393554688,2.6699044704437256,,
38,2052,38,0.3604949644633702,0.8904761904761904,1749097934.2126594,2025/06/05 13:32:14,26.055986166000366,26.1s,2.3005619049072266,1.9983127117156982,2.7220287322998047,0.42084605163998073,0.8444444444444444
39,2052,39,0.376848942892892,0.8702380952380953,1749097934.9192004,2025/06/05 13:32:14,26.762527227401733,26.8s,2.339334487915039,2.037106513977051,2.7739343643188477,,
