run_id,model_arc,epochs,ensemble_type,params,grad,epoch,train_loss,train_acc,val_loss,val_acc,timestamp,timestamp_fmt,duration,duration_fmt,grad_mean
0,models.resnet_git_ee_bn resnet18,100,EE,2855808,2855808,100,0.25878918552398683,0.9228,1.0488206434249878,0.6774,1745236863.349437,2025/04/21 21:01:03,334.6803469657898,5.6m,0.0004012975259684026
1,models.resnet_git_ee_bn resnet18,100,ME,2855808,2855808,100,0.4155601021766663,0.8494,1.1187408380508423,0.6734,1745238178.1460047,2025/04/21 21:22:58,1314.3746466636658,21.9m,0.00008253550186054781
2,models.resnet_git_ee_bn resnet18,100,EE,2855808,2855808,100,0.25451023387908933,0.9212,1.0353691919326782,0.6842,1745238509.0354424,2025/04/21 21:28:29,330.85750579833984,5.5m,0.000301106134429574
3,models.resnet_git_ee_bn resnet18,100,ME,2855808,2855808,100,0.36789776973724364,0.873,1.0551014263153076,0.6916,1745239875.9046886,2025/04/21 21:51:15,1366.3813872337341,22.8m,0.00027374710771255195
