step,trainable,epoch,train_loss,train_acc,val_loss,val_acc,timestamp,timestamp_fmt,duration,duration_fmt,dur_total_core,dur_train_core,dur_dl_train
1,2052,1,0.820738556839171,0.680952380952381,0.8210782263014051,0.7805555555555556,1749098895.2479835,2025/06/05 13:48:15,0.9354724884033203,935.5ms,0.15929460525512695,0.13194704055786133,0.0510249137878418
2,2052,2,0.5696530648640223,0.8297619047619048,0.8859271778000726,0.7166666666666667,1749098896.3992937,2025/06/05 13:48:16,2.086782693862915,2.1s,0.21337461471557617,0.17197751998901367,0.18239116668701172
3,2052,3,0.5002188116312027,0.8333333333333334,0.608278653356764,0.8305555555555556,1749098897.7465544,2025/06/05 13:48:17,3.4340434074401855,3.4s,0.31632232666015625,0.254497766494751,0.2365856170654297
4,2052,4,0.3968743510189511,0.8678571428571429,0.5521312316258749,0.8305555555555556,1749098898.8199775,2025/06/05 13:48:18,4.507466554641724,4.5s,0.37297582626342773,0.2973036766052246,0.3233170509338379
5,2052,5,0.39909351063626153,0.8630952380952381,0.7069619907273187,0.8277777777777777,1749098899.9727688,2025/06/05 13:48:19,5.660257816314697,5.7s,0.42529749870300293,0.33588171005249023,0.4264254570007324
6,2052,6,0.38333016406922116,0.8630952380952381,0.8592581139670478,0.775,1749098901.2219245,2025/06/05 13:48:21,6.909413576126099,6.9s,0.5169291496276855,0.40898942947387695,0.4846680164337158
7,2052,7,0.3753432733672006,0.8595238095238096,0.6424790461858113,0.8277777777777777,1749098902.3089113,2025/06/05 13:48:22,7.996400356292725,8.0s,0.5752089023590088,0.4541287422180176,0.5636405944824219
8,2052,8,0.39396251553580874,0.8535714285714285,0.9348971141709221,0.7722222222222223,1749098903.6457357,2025/06/05 13:48:23,9.333224773406982,9.3s,0.6724951267242432,0.5211660861968994,0.615180492401123
9,2052,9,0.43481347106751944,0.8511904761904762,0.5049667093488905,0.8527777777777777,1749098904.7085872,2025/06/05 13:48:24,10.396076202392578,10.4s,0.7266433238983154,0.5616705417633057,0.7043461799621582
10,2052,10,0.34484378837403795,0.8702380952380953,0.8409909791416592,0.7805555555555556,1749098905.8846443,2025/06/05 13:48:25,11.572133302688599,11.6s,0.7807769775390625,0.6025574207305908,0.818333625793457
11,2052,11,0.4436514400300525,0.844047619047619,0.5914552410443624,0.8277777777777777,1749098907.0964909,2025/06/05 13:48:27,12.783979892730713,12.8s,0.8643057346343994,0.6671216487884521,0.8710160255432129
12,2052,12,0.42665231199491593,0.8583333333333333,0.49334743420283,0.8666666666666667,1749098908.2028227,2025/06/05 13:48:28,13.89031171798706,13.9s,0.9164066314697266,0.7050371170043945,0.9688911437988281
13,2052,13,0.3228027741114298,0.8738095238095238,1.0573854711320665,0.7555555555555555,1749098909.5192003,2025/06/05 13:48:29,15.206689357757568,15.2s,1.0116026401519775,0.775367021560669,1.0195531845092773
