step,epoch,train_loss,train_acc,train_path_loss,train_path_acc,timestamp,timestamp_fmt,duration,duration_fmt,dur_total_core,dur_train_core,dur_dl_train,val_loss,val_acc,val_path_loss,val_path_acc
1,1,4.3970968002319335,0.043,mean: 4.903698693943025,mean: 0.014706249999999999,1749066511.7171829,2025/06/05 04:48:31,13.459535837173462,13.5s,5.94075608253479,5.9409685134887695,0.07456755638122559,,,,
2,2,3.9004116497039796,0.098,mean: 5.753926737654209,mean: 0.019903124999999997,1749066533.406615,2025/06/05 04:48:53,35.1489679813385,35.1s,15.745822191238403,11.633632898330688,0.13424134254455566,4.0084240478515625,0.109,mean: 11.080594733059405,mean: 0.0185640625
3,3,3.587195915222168,0.1536,mean: 7.218504892659189,mean: 0.020199999999999996,1749066545.8805776,2025/06/05 04:49:05,47.6229305267334,47.6s,21.399162769317627,17.28710651397705,0.19348597526550293,,,,
4,4,3.388562822723389,0.1876,mean: 8.43172654862404,mean: 0.019378125,1749066567.7068517,2025/06/05 04:49:27,69.44920468330383,1.2m,32.080965518951416,23.309576988220215,0.2559778690338135,3.65312174911499,0.1653,mean: 12.93714871547222,mean: 0.019125000000000007
5,5,3.2143418132781982,0.2134,mean: 9.73439020189047,mean: 0.019215625000000004,1749066580.6309788,2025/06/05 04:49:40,82.37333178520203,1.4m,37.983325481414795,29.21217918395996,0.3178291320800781,,,,
6,6,3.0501930702209474,0.2422,mean: 10.833442797672745,mean: 0.018746875,1749066601.9469686,2025/06/05 04:50:01,103.68932151794434,1.7m,47.264549016952515,34.964287519454956,0.3925795555114746,3.5396524738311768,0.194,mean: 17.513871051335332,mean: 0.0180328125
7,7,2.943906938171387,0.2592,mean: 11.90985847657919,mean: 0.01854374999999999,1749066614.9764597,2025/06/05 04:50:14,116.7188127040863,1.9m,53.25319528579712,40.95306634902954,0.45683765411376953,,,,
8,8,2.8431684005737305,0.2734,mean: 12.741501728844645,mean: 0.018515625000000004,1749066636.8246927,2025/06/05 04:50:36,138.56704568862915,2.3m,63.217392444610596,46.60547065734863,0.5159666538238525,3.3552223403930665,0.2177,mean: 16.538845404279233,mean: 0.017809375000000002
9,9,2.7536037826538085,0.2934,mean: 13.653517383337025,mean: 0.018721875000000006,1749066649.927878,2025/06/05 04:50:49,151.67023086547852,2.5m,69.22530603408813,52.61351704597473,0.5773015022277832,,,,
10,10,2.6874496616363523,0.311,mean: 14.689599231564996,mean: 0.018043749999999997,1749066671.7202404,2025/06/05 04:51:11,173.46259331703186,2.9m,79.47886848449707,58.35204100608826,0.6899828910827637,3.3985977127075193,0.2264,mean: 20.61087339164019,mean: 0.017268749999999996
11,11,2.582557089996338,0.328,mean: 15.347514365518094,mean: 0.017818749999999994,1749066684.3214471,2025/06/05 04:51:24,186.06380009651184,3.1m,85.18209981918335,64.05548882484436,0.7503573894500732,,,,
12,12,2.5179137897491457,0.3482,mean: 16.214124320447443,mean: 0.01718125,1749066706.1292799,2025/06/05 04:51:46,207.87163281440735,3.5m,94.97701358795166,70.06410145759583,0.878655195236206,3.311223398208618,0.2464,mean: 21.841369550597662,mean: 0.01652812499999999
13,13,2.407403038787842,0.3706,mean: 17.181196836638442,mean: 0.0174625,1749066718.5987659,2025/06/05 04:51:58,220.34111881256104,3.7m,100.75647020339966,75.84369277954102,0.9405107498168945,,,,
14,14,2.352344649505615,0.3856,mean: 17.752179120540614,mean: 0.017534374999999994,1749066740.253911,2025/06/05 04:52:20,241.99626398086548,4.0m,110.92078495025635,81.65407371520996,1.0026798248291016,3.3325328483581544,0.2498,mean: 23.35431267790795,mean: 0.016948437499999996
15,15,2.2682272632598877,0.4022,mean: 18.74874527519941,mean: 0.0173375,1749066753.1173215,2025/06/05 04:52:33,254.85967445373535,4.2m,116.65801477432251,87.39143395423889,1.085571050643921,,,,
16,16,2.2330459671020506,0.4088,mean: 19.390893136978146,mean: 0.017453124999999996,1749066774.8522527,2025/06/05 04:52:54,276.5946056842804,4.6m,126.65529251098633,93.09480047225952,1.1455957889556885,3.4062812576293946,0.2604,mean: 27.228658156931395,mean: 0.016479687500000003
17,17,2.163994577789307,0.4198,mean: 20.053060573327535,mean: 0.017659374999999998,1749066787.6020455,2025/06/05 04:53:07,289.34439849853516,4.8m,132.40424609184265,98.84404397010803,1.206411361694336,,,,
18,18,2.094706340408325,0.4414,mean: 21.121656117796906,mean: 0.017684374999999995,1749066809.0400512,2025/06/05 04:53:29,310.78240418434143,5.2m,142.27780890464783,104.6018078327179,1.2683913707733154,3.323917279815674,0.2716,mean: 28.606872853052618,mean: 0.016212499999999998
19,19,2.079663961982727,0.4368,mean: 21.657411146020888,mean: 0.017178125,1749066821.8704715,2025/06/05 04:53:41,323.61282444000244,5.4m,148.097425699234,110.4215636253357,1.3278954029083252,,,,
20,20,1.9694719974517823,0.4636,mean: 22.39920511455536,mean: 0.017293749999999997,1749066844.0991945,2025/06/05 04:54:04,345.84154748916626,5.8m,158.33511471748352,116.46849083900452,1.395242691040039,3.2626460556030272,0.2862,mean: 30.556373394465446,mean: 0.015592187499999998
21,21,1.9453646549224854,0.4716,mean: 23.225010611104963,mean: 0.016965624999999995,1749066856.6019218,2025/06/05 04:54:16,358.3442747592926,6.0m,163.95871686935425,122.09222483634949,1.455794334411621,,,,
22,22,1.9363158588409424,0.4704,mean: 23.812418751859667,mean: 0.016946874999999997,1749066878.1132426,2025/06/05 04:54:38,379.8555955886841,6.3m,173.8455352783203,127.84934663772583,1.517625093460083,3.6440173194885253,0.2656,mean: 33.891702104043944,mean: 0.015170312499999998
23,23,1.8886962223052979,0.482,mean: 24.58381752402782,mean: 0.0167875,1749066890.98821,2025/06/05 04:54:50,392.73056292533875,6.5m,179.6558747291565,133.65981078147888,1.5827901363372803,,,,
24,24,1.8126661903381347,0.4998,mean: 25.3132521399498,mean: 0.01664687499999999,1749066912.4876425,2025/06/05 04:55:12,414.2299954891205,6.9m,189.2798182964325,139.18961215019226,1.645078420639038,3.3206650733947756,0.2934,mean: 33.59194543449879,mean: 0.014951562499999998
25,25,1.7506721271514893,0.5156,mean: 25.82816031754017,mean: 0.0162625,1749066925.271584,2025/06/05 04:55:25,427.01393699645996,7.1m,195.032781124115,144.94273495674133,1.7611639499664307,,,,
26,26,1.7437649234771728,0.5126,mean: 26.466910379087924,mean: 0.016418749999999996,1749066945.3721073,2025/06/05 04:55:45,447.11446022987366,7.5m,204.0972466468811,150.03056383132935,1.8230857849121094,3.3195780612945556,0.294,mean: 34.04125635848045,mean: 0.015098437499999999
27,27,1.7013521781921386,0.5278,mean: 27.253087829518314,mean: 0.016409374999999997,1749066958.1812716,2025/06/05 04:55:58,459.92362451553345,7.7m,209.83804178237915,155.77152967453003,1.8916661739349365,,,,
28,28,1.6865955543518067,0.5304,mean: 27.76994497735501,mean: 0.0162375,1749066979.8489733,2025/06/05 04:56:19,481.59132623672485,8.0m,219.62099862098694,161.6050102710724,1.956650733947754,3.5565711071014405,0.2768,mean: 36.66533176596164,mean: 0.014651562499999996
29,29,1.6722549983978272,0.5258,mean: 28.40663828487396,mean: 0.016281249999999994,1749066992.7433703,2025/06/05 04:56:32,494.4857232570648,8.2m,225.3406617641449,167.32481598854065,2.0213327407836914,,,,
30,30,1.6200399738311768,0.54,mean: 28.919250199437133,mean: 0.016353124999999996,1749067014.2600355,2025/06/05 04:56:54,516.0023884773254,8.6m,235.3334186077118,172.95832991600037,2.0834529399871826,3.347491357803345,0.2935,mean: 35.97246636798381,mean: 0.014473437500000002
31,31,1.5368802822113037,0.563,mean: 29.788819646215448,mean: 0.015990624999999998,1749067027.0785959,2025/06/05 04:57:07,528.8209488391876,8.8m,241.165513753891,178.79055643081665,2.1490612030029297,,,,
32,32,1.5491484958648682,0.561,mean: 30.273583284497253,mean: 0.016031249999999997,1749067048.559622,2025/06/05 04:57:28,550.3019750118256,9.2m,250.9755539894104,184.47647261619568,2.2096152305603027,3.4312920612335205,0.2935,mean: 37.902155107283576,mean: 0.014506250000000004
33,33,1.4767950366973877,0.5762,mean: 30.970757045149796,mean: 0.015987499999999998,1749067061.2677715,2025/06/05 04:57:41,563.0101244449615,9.4m,256.68050479888916,190.18160128593445,2.273998737335205,,,,
34,34,1.389177671432495,0.6054,mean: 31.605144855260846,mean: 0.016118749999999998,1749067082.9643645,2025/06/05 04:58:02,584.7067174911499,9.7m,266.56169867515564,196.02110862731934,2.335969924926758,3.5623772686004638,0.29,mean: 40.11369250690936,mean: 0.014632812499999997
35,35,1.396160818862915,0.6008,mean: 32.39032781896591,mean: 0.015856249999999995,1749067096.055179,2025/06/05 04:58:16,597.797532081604,10.0m,272.46824526786804,201.92782306671143,2.4441938400268555,,,,
36,36,1.4153845251083375,0.5938,mean: 33.01448889960051,mean: 0.015690625000000003,1749067117.687114,2025/06/05 04:58:37,619.4294669628143,10.3m,282.6004524230957,207.69394326210022,2.507399320602417,3.7382650897979737,0.2933,mean: 43.15784745552541,mean: 0.014175000000000002
37,37,1.3198811248779296,0.6226,mean: 33.687001637744906,mean: 0.015709374999999994,1749067130.363821,2025/06/05 04:58:50,632.106173992157,10.5m,288.35160517692566,213.44522976875305,2.5706539154052734,,,,
38,38,1.3069380786895752,0.6262,mean: 34.40731563699246,mean: 0.015828125000000002,1749067151.8566945,2025/06/05 04:59:11,653.5990474224091,10.9m,298.3023064136505,219.16741824150085,2.634899377822876,3.503886034011841,0.2994,mean: 42.533151990199094,mean: 0.014117187499999998
39,39,1.2427870628356934,0.639,mean: 34.75706714897156,mean: 0.015990624999999998,1749067164.591938,2025/06/05 04:59:24,666.3342909812927,11.1m,304.08144068717957,224.94670009613037,2.6970760822296143,,,,
40,40,1.2681049615859985,0.6328,mean: 35.45696980872154,mean: 0.01566875,1749067185.969167,2025/06/05 04:59:45,687.7115199565887,11.5m,314.2226023674011,230.86706924438477,2.760857582092285,3.719068896484375,0.2911,mean: 45.6342936672926,mean: 0.014109374999999999
41,41,1.2215055610656738,0.6456,mean: 36.057537865638736,mean: 0.015765625000000002,1749067198.6057591,2025/06/05 04:59:58,700.3481121063232,11.7m,319.93219351768494,236.5767936706543,2.8259027004241943,,,,
42,42,1.2029348243713378,0.6418,mean: 36.808402053451545,mean: 0.015556249999999999,1749067220.2542772,2025/06/05 05:00:20,721.996630191803,12.0m,329.8178551197052,242.38429832458496,2.889831066131592,3.7021436626434325,0.3038,mean: 47.70317157545089,mean: 0.014143750000000005
43,43,1.1463426330566406,0.6632,mean: 37.19216937839985,mean: 0.016065625,1749067233.036172,2025/06/05 05:00:33,734.7785248756409,12.2m,335.6548328399658,248.22140789031982,2.952613353729248,,,,
44,44,1.132224409866333,0.6668,mean: 37.75511974337102,mean: 0.015649999999999997,1749067254.8780372,2025/06/05 05:00:54,756.6203901767731,12.6m,345.6865568161011,253.86741757392883,3.0227019786834717,3.6784025871276858,0.3052,mean: 47.744954694366456,mean: 0.013923437500000002
45,45,1.0902970447540283,0.681,mean: 38.34823022832871,mean: 0.015440625000000001,1749067267.9059775,2025/06/05 05:01:07,769.648330450058,12.8m,351.56891918182373,259.7499132156372,3.0846457481384277,,,,
46,46,1.075367575073242,0.6848,mean: 38.94213794989586,mean: 0.01551875,1749067289.5834012,2025/06/05 05:01:29,791.3257541656494,13.2m,361.6911506652832,265.5741240978241,3.1481666564941406,3.748759043121338,0.2994,mean: 49.752755744433415,mean: 0.013757812500000003
47,47,1.141117137145996,0.666,mean: 39.4574094745636,mean: 0.015481249999999995,1749067302.7017186,2025/06/05 05:01:42,804.4440715312958,13.4m,367.6951813697815,271.5782914161682,3.2154574394226074,,,,
48,48,1.0381272485733033,0.6878,mean: 40.001434575152395,mean: 0.015428124999999999,1749067324.4557006,2025/06/05 05:02:04,826.1980535984039,13.8m,377.5346965789795,277.2150721549988,3.2789433002471924,3.743837483596802,0.305,mean: 50.87085706262589,mean: 0.013895312499999996
49,49,1.0480600807189941,0.6916,mean: 40.80320914521216,mean: 0.01543125,1749067337.6112268,2025/06/05 05:02:17,839.3535797595978,14.0m,383.4368803501129,283.11740946769714,3.349600315093994,,,,
50,50,1.0370277559280396,0.6936,mean: 41.00830589427948,mean: 0.015349999999999997,1749067359.3016994,2025/06/05 05:02:39,861.044052362442,14.4m,393.463050365448,288.8212962150574,3.4172046184539795,3.902551049041748,0.299,mean: 52.47815839383601,mean: 0.013499999999999996
51,51,1.005558558654785,0.704,mean: 41.67711558322905,mean: 0.015503125000000001,1749067372.067777,2025/06/05 05:02:52,873.8101298809052,14.6m,399.18518924713135,294.54357051849365,3.479799509048462,,,,
52,52,0.9609269653320313,0.7126,mean: 42.08502186021805,mean: 0.015649999999999994,1749067394.1708417,2025/06/05 05:03:14,895.9131946563721,14.9m,409.3774998188019,300.38793325424194,3.5464119911193848,3.7817282257080076,0.2962,mean: 52.14357179903985,mean: 0.013660937500000003
53,53,0.9510232948303222,0.7144,mean: 42.551159369754785,mean: 0.015612499999999994,1749067406.6315436,2025/06/05 05:03:26,908.3738965988159,15.1m,414.97767663002014,305.988290309906,3.608328104019165,,,,
