model_arc,epochs,ensemble_type,params,grad,epoch,train_loss,train_acc,val_loss,val_acc,timestamp,timestamp_fmt,duration,duration_fmt,grad_mean
models.resnet_git_ee_bn resnet18,100,EE,2855808,2855808,100,0.24782974586486817,0.9226,1.0342352687835694,0.6894,1745358619.2986093,2025/04/23 06:50:19,340.2517251968384,5.7m,0.0003290292515885085
