model_arc,epochs,ensemble_type,params,grad,epoch,train_loss,train_acc,val_loss,val_acc,timestamp,timestamp_fmt,duration,duration_fmt,grad_mean
models.resnet_git_ee resnet18,100,ME,2855808,2855808,100,0.3937296957015991,0.8586,1.087443905353546,0.7042,1745395042.9292085,2025/04/23 16:57:22,1428.7752327919006,23.8m,0.0004824166826438159
