model_arc,epochs,ensemble_type,params,optimizer,grad,epoch,train_loss,train_acc,val_loss,val_acc,timestamp,timestamp_fmt,duration,duration_fmt,grad_mean
models.resnet_git_ee_bn_def resnet18,100,ME,2855808,SGD,2855808,100,0.3547525598526001,0.8736,1.0495735145568847,0.695,1745537678.2747307,2025/04/25 08:34:38,1395.6725816726685,23.3m,0.0002783781092148274
