model_arc,epochs,ensemble_type,params,grad,lr,epoch,train_loss,train_acc,val_loss,val_acc,timestamp,timestamp_fmt,duration,duration_fmt,grad_mean
models.resnet_git_ee resnet18,3,EE,2855808,2855808,0.025000000000000015,3,1.6479114946365356,0.3874,2.7668278121948244,0.2576,1745755559.9761353,2025/04/27 21:05:59,13.033626079559326,13.0s,0.000012120454812247772
