step,epoch,lr,train_loss,train_acc,val_loss,val_acc,dur_total_core,dur_total_core_fmt,dur_train_core,dur_train_core_fmt,dur_total,dur_total_fmt,dur_train,dur_train_fmt,progress
1,1,0.005,3.3794221014404298,0.20712,,,95.5083863735199,1.6m,95.51045846939087,1.6m,95.8537232875824,1.6m,95.85372853279114,1.6m,0.5%
2,2,0.004999691581204151,2.756271395339966,0.32468,2.933357438659668,0.2822,176.7308292388916,2.9m,167.10384273529053,2.8m,183.5649812221527,3.1m,167.7709515094757,2.8m,1.0%
3,3,0.004998766400914329,2.647084878387451,0.35338,,,248.4349114894867,4.1m,238.81010055541992,4.0m,255.6092300415039,4.3m,239.81520533561707,4.0m,1.5%
4,4,0.004997224687404925,2.622398401184082,0.36082,2.9551930904388426,0.2738,323.7150275707245,5.4m,310.6683990955353,5.2m,331.3411910533905,5.5m,312.0080635547638,5.2m,2.0%
5,5,0.004995066821070679,2.608650840988159,0.36516,,,395.57493591308594,6.6m,382.530592918396,6.4m,403.54658699035645,6.7m,384.2134656906128,6.4m,2.5%
6,6,0.004992293334332819,2.6003387312316892,0.3691,2.8130781097412108,0.3217,470.87598729133606,7.8m,454.43104577064514,7.6m,479.27698516845703,8.0m,456.46145510673523,7.6m,3.0%
7,7,0.004988904911507699,2.6050827574157713,0.37068,,,542.6923260688782,9.0m,526.2496228218079,8.8m,551.4306218624115,9.2m,528.6150958538055,8.8m,3.5%
8,8,0.0049849023886379485,2.6184202448272704,0.36808,3.0016816818237304,0.2622,617.8456876277924,10.3m,597.9997034072876,10.0m,627.0272262096405,10.5m,600.7204275131226,10.0m,4.0%
9,9,0.004980286753286193,2.618995181808472,0.36732,,,689.5391414165497,11.5m,669.6953194141388,11.2m,699.0618343353271,11.7m,672.7550401687622,11.2m,4.5%
10,10,0.004975059144291392,2.6290986152648927,0.36942,3.112555439758301,0.2329,764.6132915019989,12.7m,741.3695683479309,12.4m,774.6178500652313,12.9m,744.8075306415558,12.4m,5.0%
11,11,0.004969220851487842,2.6328488513946535,0.366,,,836.2480216026306,13.9m,813.0064315795898,13.6m,846.609753370285,14.1m,816.7994394302368,13.6m,5.5%
12,12,0.004962773315386932,2.6364413652038574,0.36726,4.338407585906983,0.1148,911.2973091602325,15.2m,884.6571264266968,14.7m,922.0806243419647,15.4m,888.7968597412109,14.8m,6.0%
13,13,0.004955718126821719,2.642885887298584,0.36558,,,982.8697345256805,16.4m,956.2316036224365,15.9m,993.9884693622589,16.6m,960.7047097682953,16.0m,6.5%
14,14,0.004948057026554412,2.6611572789001463,0.36298,3.195601739883423,0.2091,1057.8065340518951,17.6m,1027.7774329185486,17.1m,1069.3376445770264,17.8m,1032.6004402637482,17.2m,7.0%
15,15,0.0049397919048468665,2.660509669189453,0.36342,,,1129.3165221214294,18.8m,1099.2895271778107,18.3m,1141.1902692317963,19.0m,1104.4530692100525,18.4m,7.5%
16,16,0.004930924800994189,2.6606430254364013,0.36426,3.357954606628418,0.1863,1204.1376523971558,20.1m,1170.721875667572,19.5m,1216.425100326538,20.3m,1176.2014124393463,19.6m,8.0%
17,17,0.004921457902821575,2.6743924004364015,0.36238,,,1275.5628514289856,21.3m,1242.149095773697,20.7m,1288.1860885620117,21.5m,1247.9624059200287,20.8m,8.5%
18,18,0.0049113935461444925,2.680776186981201,0.36212,3.72791989364624,0.1466,1350.3974342346191,22.5m,1313.5946128368378,21.9m,1363.4688045978546,22.7m,1319.7549216747284,22.0m,9.0%
19,19,0.004900734214192355,2.687092052078247,0.36,,,1421.7649095058441,23.7m,1384.9640612602234,23.1m,1435.1674025058746,23.9m,1391.4535257816315,23.2m,9.5%
20,20,0.0048894825369958225,2.6971381517028807,0.35678,2.9971711322784422,0.2764,1496.564917087555,24.9m,1456.3786556720734,24.3m,1510.376276731491,25.2m,1463.1884021759033,24.4m,10.0%
21,21,0.004877641290737881,2.696997396697998,0.36002,,,1568.0066623687744,26.1m,1527.8227090835571,25.5m,1582.180520772934,26.4m,1534.9926500320435,25.6m,10.5%
22,22,0.00486521339706886,2.695766727294922,0.35876,3.2813484447479246,0.2131,1642.8330519199371,27.4m,1599.2632558345795,26.7m,1657.4707779884338,27.6m,1606.7936463356018,26.8m,11.0%
23,23,0.00485220192238556,2.697716580505371,0.35888,,,1714.280612230301,28.6m,1670.713190317154,27.8m,1729.2867341041565,28.8m,1678.6096065044403,28.0m,11.5%
24,24,0.004838610077074665,2.7019675285339355,0.3571,3.3081148933410645,0.1824,1789.0670216083527,29.8m,1742.1048557758331,29.0m,1804.5128886699677,30.1m,1750.3554458618164,29.2m,12.0%
25,25,0.004824441214720625,2.7090523028564455,0.35588,,,1860.4143731594086,31.0m,1813.454264163971,30.2m,1876.185094833374,31.3m,1822.0276556015015,30.4m,12.5%
26,26,0.004809698831278213,2.712220182189941,0.3555,3.236272868347168,0.2214,1935.1835491657257,32.3m,1884.8405787944794,31.4m,1951.341052055359,32.5m,1893.7347700595856,31.6m,13.0%
27,27,0.004794386564209949,2.7111677392578124,0.35756,,,2006.5806465148926,33.4m,1956.239664554596,32.6m,2023.0937962532043,33.7m,1965.4875190258026,32.8m,13.5%
28,28,0.0047785081915886094,2.70777487701416,0.35662,3.365650621032715,0.1927,2081.381601333618,34.7m,2027.641602754593,33.8m,2098.3239064216614,35.0m,2037.2217419147491,34.0m,14.0%
29,29,0.004762067631165046,2.7228429663848877,0.35168,,,2152.8160088062286,35.9m,2099.078207015991,35.0m,2170.1143329143524,36.2m,2109.0121734142303,35.2m,14.5%
30,30,0.004745068939401536,2.7327654051971435,0.35136,3.037423928833008,0.2464,2227.6222245693207,37.1m,2170.4961683750153,36.2m,2245.3510608673096,37.4m,2180.769106388092,36.3m,15.0%
31,31,0.0047275163104709165,2.725117657928467,0.35276,,,2299.047236442566,38.3m,2241.92338013649,37.4m,2317.114392518997,38.6m,2252.5324420928955,37.5m,15.5%
32,32,0.004709414075221731,2.7361953564453123,0.35222,3.0555216217041017,0.2642,2373.8155057430267,39.6m,2313.3008320331573,38.6m,2392.26949262619,39.9m,2324.2242062091827,38.7m,16.0%
33,33,0.004690766700109656,2.7390559233093263,0.35332,,,2445.17489862442,40.8m,2384.6619737148285,39.7m,2463.961146593094,41.1m,2395.915864467621,39.9m,16.5%
