step,epoch,train_loss,train_acc,val_loss,val_acc,timestamp,timestamp_fmt,duration,duration_fmt,grad_mean
1,1,2.3023499187469483,0.101,2.3001222469329834,0.109,1745688590.5841599,2025/04/27 02:29:50,5.375616550445557,5.4s,0.00012788138701580465
2,2,2.2987025554656983,0.1078,2.3001222469329834,0.109,1745688593.3084574,2025/04/27 02:29:53,8.099914073944092,8.1s,0.00012626528041437268
3,3,2.2938103870391844,0.1316,2.3001222469329834,0.109,1745688596.0682654,2025/04/27 02:29:56,10.859722137451172,10.9s,0.00012377819803077728
4,4,2.2898191398620606,0.1628,2.3001222469329834,0.109,1745688598.746239,2025/04/27 02:29:58,13.53769564628601,13.5s,0.00012597712338902056
5,5,2.2856797454833986,0.1752,2.3001222469329834,0.109,1745688601.4324124,2025/04/27 02:30:01,16.22386908531189,16.2s,0.00012590319965966046
6,6,2.281552620315552,0.183,2.3001222469329834,0.109,1745688604.0755463,2025/04/27 02:30:04,18.867002964019775,18.9s,0.0001252093497896567
7,7,2.27776237449646,0.1942,2.3001222469329834,0.109,1745688606.765228,2025/04/27 02:30:06,21.556684732437134,21.6s,0.0001288609637413174
8,8,2.2733442207336427,0.1962,2.3001222469329834,0.109,1745688609.4114165,2025/04/27 02:30:09,24.20287322998047,24.2s,0.00012698456703219563
9,9,2.269690439224243,0.2018,2.3001222469329834,0.109,1745688612.0659938,2025/04/27 02:30:12,26.857450485229492,26.9s,0.0001280691212741658
10,10,2.265057669067383,0.2092,2.3001222469329834,0.109,1745688614.7652268,2025/04/27 02:30:14,29.55668354034424,29.6s,0.00012795691145583987
11,11,2.259652635192871,0.2106,2.257500712966919,0.2119,1745688618.81889,2025/04/27 02:30:18,33.61034679412842,33.6s,0.0001261327270185575
12,12,2.255050468444824,0.2142,2.257500712966919,0.2119,1745688621.5740569,2025/04/27 02:30:21,36.36551356315613,36.4s,0.00012511729437392205
13,13,2.250134078216553,0.2168,2.257500712966919,0.2119,1745688624.320373,2025/04/27 02:30:24,39.11182975769043,39.1s,0.00012666905240621418
14,14,2.243827018356323,0.2242,2.257500712966919,0.2119,1745688627.023252,2025/04/27 02:30:27,41.8147087097168,41.8s,0.00012897605483885854
