step,epoch,train_loss,train_acc,val_loss,val_acc,timestamp,timestamp_fmt,duration,duration_fmt,grad_mean
1,1,1.8784663349151611,0.3222,1.8434917881011963,0.3658,1745530970.5131304,2025/04/25 06:42:50,14.08706521987915,14.1s,0.00010783852485474199
2,2,1.5630040475845337,0.4298,1.5962940933227538,0.4462,1745530985.0279858,2025/04/25 06:43:05,28.60192060470581,28.6s,0.00028080694028176367
3,3,1.4411970294952392,0.472,1.6690809833526612,0.4356,1745530999.063245,2025/04/25 06:43:19,42.63717985153198,42.6s,0.0001460435159970075
4,4,1.3704657772064208,0.505,1.578578106689453,0.4748,1745531013.1147726,2025/04/25 06:43:33,56.68870735168457,56.7s,0.00014141247083898634
5,5,1.3158759399414062,0.5272,1.6029282751083374,0.4716,1745531026.993274,2025/04/25 06:43:46,70.56720876693726,1.2m,0.00028476977604441345
6,6,1.279622257232666,0.5372,1.674085988998413,0.4598,1745531041.243807,2025/04/25 06:44:01,84.81774187088013,1.4m,0.00027621706249192357
7,7,1.2430263038635254,0.5474,1.3469895950317383,0.539,1745531055.3764598,2025/04/25 06:44:15,98.95039463043213,1.6m,0.00013517610204871744
8,8,1.1976031805038452,0.5712,1.3500156656265259,0.541,1745531069.8282883,2025/04/25 06:44:29,113.40222311019897,1.9m,0.0002569719508755952
9,9,1.1877328718185425,0.5722,1.3748069021224976,0.54,1745531084.259407,2025/04/25 06:44:44,127.83334183692932,2.1m,0.00013270374620333314
10,10,1.1543379428863525,0.5952,1.30566911277771,0.5492,1745531098.8875,2025/04/25 06:44:58,142.461434841156,2.4m,0.00013174419291317463
11,11,1.1234909008026124,0.5982,1.2202866308212281,0.5764,1745531113.2638874,2025/04/25 06:45:13,156.8378221988678,2.6m,0.00014120909327175468
12,12,1.0840124732971193,0.6114,1.288550804901123,0.5598,1745531127.6278722,2025/04/25 06:45:27,171.20180702209473,2.9m,0.00015677021292503923
13,13,1.0894517190933228,0.6188,1.2098477001190187,0.5962,1745531141.8259633,2025/04/25 06:45:41,185.39989805221558,3.1m,0.00018332988838665187
14,14,1.055332018661499,0.6272,1.1639976934432983,0.6062,1745531155.8710072,2025/04/25 06:45:55,199.44494199752808,3.3m,0.00027924348250962794
15,15,1.0274954406738281,0.6358,1.2221899610519409,0.587,1745531170.238027,2025/04/25 06:46:10,213.81196188926697,3.6m,0.00013329704233910888
16,16,1.0050680473327638,0.6452,1.1088402466773988,0.6214,1745531184.244598,2025/04/25 06:46:24,227.818532705307,3.8m,0.0002968337503261864
17,17,0.9686548223495484,0.6564,1.2051505256652832,0.5864,1745531198.2801273,2025/04/25 06:46:38,241.8540620803833,4.0m,0.0003573484718799591
18,18,0.950840087890625,0.6608,1.0989363918304442,0.6304,1745531212.8838348,2025/04/25 06:46:52,256.4577696323395,4.3m,0.00011417443602113053
19,19,0.9226859230041504,0.6716,1.1235437908172607,0.6208,1745531226.9268553,2025/04/25 06:47:06,270.50079011917114,4.5m,0.00024144827330019325
20,20,0.9311940217971801,0.6746,1.1742413119792938,0.6076,1745531241.1762717,2025/04/25 06:47:21,284.7502064704895,4.7m,0.0001616755616851151
21,21,0.9515811782836914,0.6626,1.165326184463501,0.6172,1745531255.520088,2025/04/25 06:47:35,299.0940227508545,5.0m,0.0001778628065949306
22,22,0.8991140724182128,0.6874,1.1632297533035278,0.6106,1745531270.0508473,2025/04/25 06:47:50,313.6247820854187,5.2m,0.00019670151232276112
23,23,0.9218820912361145,0.6694,1.1203245891571045,0.6424,1745531284.0597804,2025/04/25 06:48:04,327.6337151527405,5.5m,0.0002717767783906311
24,24,0.8515829789161682,0.6976,1.0829757875442505,0.6338,1745531297.9891336,2025/04/25 06:48:17,341.5630683898926,5.7m,0.00020177561964374036
25,25,0.833981700515747,0.7104,1.1870865161895752,0.6132,1745531312.5068498,2025/04/25 06:48:32,356.0807845592499,5.9m,0.0002976467367261648
26,26,0.8784429113388061,0.6904,1.0982771297454834,0.6358,1745531326.787351,2025/04/25 06:48:46,370.3612856864929,6.2m,0.00009470897202845663
27,27,0.84975719165802,0.6948,1.0935106281280518,0.6354,1745531340.7797868,2025/04/25 06:49:00,384.35372161865234,6.4m,0.0002832908066920936
28,28,0.8832731121063232,0.6812,1.1167596096038819,0.6404,1745531354.823088,2025/04/25 06:49:14,398.3970227241516,6.6m,0.0001771738170646131
29,29,0.8609929070949555,0.6986,1.0570634489059447,0.6446,1745531370.077509,2025/04/25 06:49:30,413.6514437198639,6.9m,0.00011624617036432028
30,30,0.7857364071846008,0.7232,1.1208001289367675,0.6362,1745531384.1588407,2025/04/25 06:49:44,427.7327754497528,7.1m,0.00011058146628784016
31,31,0.7742458478927612,0.7208,1.052726175928116,0.6574,1745531399.2415307,2025/04/25 06:49:59,442.81546545028687,7.4m,0.0001489806454628706
32,32,0.78597041015625,0.7254,1.1012980025291443,0.638,1745531414.0122502,2025/04/25 06:50:14,457.5861849784851,7.6m,0.00019635920762084424
33,33,0.7904757719039917,0.7228,1.0947093837738038,0.641,1745531428.3859048,2025/04/25 06:50:28,471.95983958244324,7.9m,0.0001745969639159739
