step,epoch,train_loss,train_acc,train_path_loss,train_path_acc,val_loss,val_acc,val_path_loss,val_path_acc,param_l2norm_layer,param_l2norm,grad_l2norm_layer,grad_l2norm,dur_total_core,dur_train_core,dur_dl_train
1,1,4.606662047068278,0.014666666666666666,last: 4.723627077738444,last: 0.012666666666666666,,,,,(nested_data),229.2429962158203,(nested_data),0.19295169413089752,1.7631645202636719,1.7632341384887695,0.057949066162109375
2,2,4.600130153656006,0.018666666666666668,last: 4.716129388173421,last: 0.012333333333333333,,,,,(nested_data),229.24423217773438,(nested_data),0.19261905550956726,3.536327838897705,3.5364670753479004,0.11458444595336914
3,3,4.591621473948161,0.022333333333333334,last: 4.716727264404297,last: 0.009333333333333334,,,,,(nested_data),229.24705505371094,(nested_data),0.1859661489725113,5.38733696937561,5.387573719024658,0.18183064460754395
4,4,4.582454607645671,0.021666666666666667,last: 4.715524194081624,last: 0.010333333333333333,,,,,(nested_data),229.25172424316406,(nested_data),0.1930297613143921,7.148545980453491,7.148836851119995,0.24494171142578125
5,5,4.5731012179056805,0.027,last: 4.712981871287028,last: 0.009333333333333334,,,,,(nested_data),229.2584228515625,(nested_data),0.19221507012844086,8.90190315246582,8.902261734008789,0.3012564182281494
6,6,4.559684382120769,0.036,last: 4.711731202443441,last: 0.011666666666666667,,,,,(nested_data),229.26747131347656,(nested_data),0.18776333332061768,10.682334423065186,10.682753562927246,0.3578813076019287
7,7,4.544638304392497,0.04033333333333333,last: 4.705809521993001,last: 0.009,4.52596322555542,0.0417,last: 4.679478700256348,last: 0.0094,(nested_data),229.27938842773438,(nested_data),0.18787387013435364,14.410134553909302,12.447493553161621,0.4157705307006836
8,8,4.527793594360352,0.041666666666666664,last: 4.699542091369629,last: 0.010333333333333333,,,,,(nested_data),229.2945556640625,(nested_data),0.18754065036773682,16.176197052001953,14.213625192642212,0.4731414318084717
9,9,4.507836488087972,0.041,last: 4.710270497639974,last: 0.01,,,,,(nested_data),229.31289672851562,(nested_data),0.18042424321174622,17.91386365890503,15.951349973678589,0.5295252799987793
10,10,4.487815853118897,0.04133333333333333,last: 4.699652416229248,last: 0.010333333333333333,,,,,(nested_data),229.33470153808594,(nested_data),0.17714504897594452,19.63662099838257,17.67417049407959,0.5869925022125244
11,11,4.466015944163004,0.048,last: 4.700812557220459,last: 0.009333333333333334,,,,,(nested_data),229.3583526611328,(nested_data),0.18320460617542267,21.43298578262329,19.47060990333557,0.645021915435791
12,12,4.4452817942301435,0.04033333333333333,last: 4.700577608744303,last: 0.012666666666666666,,,,,(nested_data),229.386474609375,(nested_data),0.18795132637023926,23.236390113830566,21.274084329605103,0.7061057090759277
13,13,4.421512692769369,0.050333333333333334,last: 4.7010467313130695,last: 0.013333333333333334,,,,,(nested_data),229.41497802734375,(nested_data),0.19973480701446533,25.065537691116333,23.103307247161865,0.7636837959289551
14,14,4.405692991892496,0.052333333333333336,last: 4.695229351043701,last: 0.011666666666666667,4.387965802001953,0.0514,last: 4.6741254570007325,last: 0.0079,(nested_data),229.44522094726562,(nested_data),0.19331108033657074,28.875848054885864,24.900020122528076,0.8214724063873291
15,15,4.387505710601807,0.050333333333333334,last: 4.700022248586019,last: 0.011333333333333334,,,,,(nested_data),229.47686767578125,(nested_data),0.19645491242408752,30.75299382209778,26.777234315872192,0.8793931007385254
16,16,4.362081521352132,0.057,last: 4.694502160390218,last: 0.010333333333333333,,,,,(nested_data),229.51145935058594,(nested_data),0.21461929380893707,32.5904266834259,28.614739656448364,0.9371230602264404
17,17,4.349945949554443,0.058333333333333334,last: 4.685367329915365,last: 0.011333333333333334,,,,,(nested_data),229.54600524902344,(nested_data),0.2017804980278015,34.443833351135254,30.46821641921997,0.9946682453155518
18,18,4.331941179911295,0.06066666666666667,last: 4.693660919189453,last: 0.011666666666666667,,,,,(nested_data),229.5810546875,(nested_data),0.18957656621932983,36.32442831993103,32.3488826751709,1.052398681640625
19,19,4.313354188283284,0.059666666666666666,last: 4.6985623677571615,last: 0.006333333333333333,,,,,(nested_data),229.61863708496094,(nested_data),0.22534336149692535,38.12233328819275,34.14685392379761,1.1117749214172363
20,20,4.299551293691,0.06233333333333333,last: 4.694406879425049,last: 0.008666666666666666,4.294458621215821,0.0589,last: 4.691191955566406,last: 0.0078,(nested_data),229.65672302246094,(nested_data),0.2293853461742401,41.937676429748535,35.94234490394592,1.170482873916626
21,21,4.281728157043457,0.064,last: 4.694831428527832,last: 0.012333333333333333,,,,,(nested_data),229.69570922851562,(nested_data),0.2992474436759949,43.839128494262695,37.843875885009766,1.227827787399292
22,22,4.268938850402832,0.068,last: 4.696602155049642,last: 0.012,,,,,(nested_data),229.7379913330078,(nested_data),0.22274655103683472,45.70621109008789,39.711029291152954,1.2849023342132568
23,23,4.251421039581299,0.066,last: 4.703785168965657,last: 0.010666666666666666,,,,,(nested_data),229.77877807617188,(nested_data),0.2311602532863617,47.5896098613739,41.59449601173401,1.3436498641967773
24,24,4.236786485036214,0.073,last: 4.698152914683024,last: 0.010333333333333333,,,,,(nested_data),229.82252502441406,(nested_data),0.2521421015262604,49.475000619888306,43.47995591163635,1.40120530128479
25,25,4.218874258677165,0.07433333333333333,last: 4.697946422576904,last: 0.013333333333333334,,,,,(nested_data),229.86868286132812,(nested_data),0.24440361559391022,51.35847067832947,45.36349391937256,1.462282419204712
26,26,4.209666311899821,0.07666666666666666,last: 4.702670969645182,last: 0.009666666666666667,,,,,(nested_data),229.91481018066406,(nested_data),0.27540653944015503,53.229358196258545,47.23445677757263,1.5203444957733154
27,27,4.190546835581461,0.07866666666666666,last: 4.701753863016764,last: 0.012666666666666666,4.218876998138428,0.0738,last: 4.733864581298828,last: 0.0085,(nested_data),229.96206665039062,(nested_data),0.2734729051589966,57.326359272003174,49.07547950744629,1.5777702331542969
28,28,4.169621854146322,0.08466666666666667,last: 4.704694297790527,last: 0.011,,,,,(nested_data),230.012451171875,(nested_data),0.2741550803184509,59.21878147125244,50.96797704696655,1.6378538608551025
29,29,4.158648846944173,0.085,last: 4.715053311665853,last: 0.012666666666666666,,,,,(nested_data),230.06436157226562,(nested_data),0.28872066736221313,61.023388147354126,52.77265167236328,1.697510004043579
30,30,4.143865477244059,0.08666666666666667,last: 4.717822987874349,last: 0.013333333333333334,,,,,(nested_data),230.11749267578125,(nested_data),0.30680251121520996,62.85747003555298,54.60680103302002,1.7550938129425049
31,31,4.127753695805867,0.09366666666666666,last: 4.727783587137858,last: 0.010666666666666666,,,,,(nested_data),230.17333984375,(nested_data),0.36692243814468384,64.676016330719,56.425416231155396,1.8120067119598389
