step,epoch,train_loss,train_acc,val_loss,val_acc,timestamp,timestamp_fmt,duration,duration_fmt,grad_mean
1,1,1.870620170211792,0.3076,2.0953181755065917,0.355,1745552150.1275887,2025/04/25 12:35:50,14.085492849349976,14.1s,0.00016804668121039867
2,2,1.561987184524536,0.4346,1.5404359699249268,0.4674,1745552165.2536469,2025/04/25 12:36:05,29.21155095100403,29.2s,0.0001025959209073335
3,3,1.404554543685913,0.4908,1.6309214694976806,0.4738,1745552179.8055506,2025/04/25 12:36:19,43.76345467567444,43.8s,0.00011759973858715966
4,4,1.3489677787780763,0.5122,1.4257876207351685,0.504,1745552194.3377724,2025/04/25 12:36:34,58.295676469802856,58.3s,0.00012375226651784033
5,5,1.2743764045715331,0.537,1.2928821601867675,0.54,1745552208.413521,2025/04/25 12:36:48,72.37142515182495,1.2m,0.00009355372458230704
6,6,1.2437612001419067,0.5528,1.3185048809051514,0.5232,1745552222.6771808,2025/04/25 12:37:02,86.63508486747742,1.4m,0.00010370176460128278
7,7,1.2064792371749877,0.5648,1.2926271844863892,0.5446,1745552236.8888855,2025/04/25 12:37:16,100.84678959846497,1.7m,0.00012960594904143363
8,8,1.195858762550354,0.5724,1.4459702304840087,0.537,1745552251.0057642,2025/04/25 12:37:31,114.96366834640503,1.9m,0.00007325688056880608
9,9,1.1524462551116943,0.584,1.2545315279960632,0.5564,1745552265.1371002,2025/04/25 12:37:45,129.09500432014465,2.2m,0.000058306010032538325
10,10,1.1187533729553223,0.5994,1.2498768801689148,0.5632,1745552279.9807084,2025/04/25 12:37:59,143.9386124610901,2.4m,0.00014012733299750835
11,11,1.0920906280517577,0.6062,1.2343729541778565,0.567,1745552294.6066158,2025/04/25 12:38:14,158.56451988220215,2.6m,0.00015126403013709933
12,12,1.099417483139038,0.5958,1.1998137708187104,0.5978,1745552308.8909333,2025/04/25 12:38:28,172.84883737564087,2.9m,0.00009001151192933321
13,13,1.0453188129425048,0.6198,1.1493972036361695,0.6042,1745552323.6326704,2025/04/25 12:38:43,187.59057450294495,3.1m,0.00005493436037795618
14,14,1.0318486572265626,0.633,1.1237912679672242,0.6086,1745552338.7465124,2025/04/25 12:38:58,202.704416513443,3.4m,0.000051149654609616846
15,15,1.010694058895111,0.6404,1.2599733039855956,0.591,1745552352.8818686,2025/04/25 12:39:12,216.83977270126343,3.6m,0.00004947421984979883
16,16,0.9868320541381836,0.6426,1.138031573677063,0.6028,1745552366.899592,2025/04/25 12:39:26,230.8574960231781,3.8m,0.00013719800335820764
17,17,0.9382688510894776,0.6664,1.0863835704803466,0.6174,1745552381.4938524,2025/04/25 12:39:41,245.45175647735596,4.1m,0.00007220992119982839
18,18,0.9336040775299073,0.6618,1.2182529576301575,0.596,1745552396.164852,2025/04/25 12:39:56,260.1227560043335,4.3m,0.0000867729468154721
19,19,0.9504867744445801,0.665,1.1282070137023925,0.6286,1745552410.306073,2025/04/25 12:40:10,274.26397705078125,4.6m,0.00007859114703023806
20,20,0.9150660546302796,0.6692,1.0636700410842896,0.6246,1745552425.620571,2025/04/25 12:40:25,289.5784749984741,4.8m,0.0001008773542707786
21,21,0.8840232662200928,0.6882,1.1145867397308349,0.627,1745552440.1567686,2025/04/25 12:40:40,304.11467266082764,5.1m,0.00016790296649560332
22,22,0.8548078749656677,0.6974,1.0651062435150147,0.6448,1745552454.2566247,2025/04/25 12:40:54,318.214528799057,5.3m,0.00024282994854729623
23,23,0.8604728553771973,0.6998,1.106033013534546,0.6312,1745552468.336174,2025/04/25 12:41:08,332.29407811164856,5.5m,0.00014260831812862307
24,24,0.8909503910064698,0.684,1.2436072448730469,0.6098,1745552482.3868937,2025/04/25 12:41:22,346.34479784965515,5.8m,0.00015163960051722825
25,25,0.8609851972579956,0.6934,1.095188228416443,0.6382,1745552496.6727977,2025/04/25 12:41:36,360.6307017803192,6.0m,0.00006196655886014923
26,26,0.8220360921859742,0.7062,1.0297087058067322,0.6532,1745552512.200062,2025/04/25 12:41:52,376.1579661369324,6.3m,0.0002473433269187808
27,27,0.8072482843399048,0.7146,1.0465319565296174,0.6476,1745552526.2831037,2025/04/25 12:42:06,390.2410078048706,6.5m,0.00029678604914806783
28,28,0.8357331409454346,0.702,1.078791808128357,0.6394,1745552540.711859,2025/04/25 12:42:20,404.6697630882263,6.7m,0.00019367333152331412
29,29,0.8150167545318604,0.7128,0.9978050714492798,0.6664,1745552555.4717927,2025/04/25 12:42:35,419.4296967983246,7.0m,0.000100653589470312
30,30,0.8095175964355469,0.71,1.039775431251526,0.653,1745552569.5951881,2025/04/25 12:42:49,433.55309224128723,7.2m,0.00009188896365230903
31,31,0.7761979578733444,0.7162,1.0972879878997803,0.6454,1745552583.759394,2025/04/25 12:43:03,447.71729803085327,7.5m,0.00006261046655708924
32,32,0.7358935680389405,0.7398,1.0066585599422455,0.6672,1745552597.7994432,2025/04/25 12:43:17,461.7573473453522,7.7m,0.00017777025641407818
33,33,0.7837689379692078,0.724,1.0436323037147521,0.661,1745552611.9565382,2025/04/25 12:43:31,475.9144423007965,7.9m,0.00006379656406352296
34,34,0.7129553609848023,0.7496,1.164047364807129,0.6348,1745552625.9871485,2025/04/25 12:43:45,489.9450526237488,8.2m,0.000055672237067483366
35,35,0.7530407535552979,0.7306,1.0666956251144408,0.6646,1745552640.2160563,2025/04/25 12:44:00,504.1739604473114,8.4m,0.00014447973808273673
36,36,0.7102413477897644,0.746,0.9989718536376954,0.6704,1745552654.4035282,2025/04/25 12:44:14,518.3614323139191,8.6m,0.00006009477510815486
37,37,0.7049850296974182,0.7462,1.040322843027115,0.6678,1745552668.7646248,2025/04/25 12:44:28,532.7225289344788,8.9m,0.00022706422896590084
38,38,0.7045545382976532,0.7562,1.03715062084198,0.6566,1745552683.2548661,2025/04/25 12:44:43,547.2127702236176,9.1m,0.00016809170483611524
39,39,0.685854179573059,0.7614,1.129873151779175,0.6488,1745552697.4404452,2025/04/25 12:44:57,561.3983492851257,9.4m,0.00020958897948730737
40,40,0.7238360940933227,0.7422,1.0987770824432372,0.6612,1745552713.0307271,2025/04/25 12:45:13,576.9886312484741,9.6m,0.0001085282929125242
41,41,0.7340276485443116,0.741,1.1098579040527343,0.6646,1745552727.123693,2025/04/25 12:45:27,591.0815970897675,9.9m,0.00024056379334069788
